taskId,language,description,topic_id,word_count
781,8GPZN1lGAPI8RfOfUkzb4D_SR,EN,"Dai atomic number  risposta usando una o più parole chiave . Durante un colloquio critico che riguarda per esempio un comportamento scorretto o una prestazione inadeguata, in qualità di manager dovrò fare una critica. Affinché questa critica sia atomic number  più costruttiva possibile deve basarsi sugli aspetti importanti che l'emozione spesso distorce, facendo deviare prairie state discorso nella soggettività. Di che cosa si tratta ?",2145.0,65
847,9TYXjQ0ixmr7vPazqDnrmI_SR,EN,What do you lionise on Swiss national Day?,,8
872,25Y2BLZGCpkay0f4dRrvpf_SR,EN,Describe the fundamental interaction between the girl and the dog in the come picture:,4815.0,14
873,3Jr6T26XL13aKRh31JX0xi_SR,EN,You are one of the people in the picture visiting London. You are going to write about a daytime in London from her / his point of view. Write a short text (4-6 sentences) in the simple past about her / his experience. Questions comparable these below can help you. ORIGINAL CLIENT QUESTION,4815.0,53
891,awpv0XE3g4Y5WI6T08ydUf_SR,EN,spell in English: Tim wohnt in einem grossen Haus.,,9
896,3tWq4pujD9E7p5gXhZlj7j_SR,EN,"Trenne dassie wort Kastanie in alle mögliche Silben, indem du jeweils ein Sternchen zwischen den Silben einfügst, z.B. dassie Handwerk - Hand*werk.",,22
897,9BEPLYwJtle6SNFq4iKN0U_SR,EN,spell a sentence in side,,5
917,7olXITeLPhA7lpuJNFI0x0_SR,EN,"It is widespread knowledge that Christmas is the celebration of the birth of Jesus Christ; brought to the world from the virgin Mary, who was told that she would be birthing a child. world health organization told this to Mary?",,40
921,3gbjpjewKN1aa5y4aN20Yw_SR,EN,Time to make some mull wine coloured (Glühwein in german / vin chaud in french). What ingredients go into this holiday drink?,,22
922,9Mc5FyG63rf6kYt9niCyf1_SR,EN,"Great Expectations by Charles Dickens My father's family name being Pirrip, and my Christian name Philip, my infant tongue could make of both names nothing longer or more explicit than Pip. So I visit myself Pip, and came to be visit Pip. I give Pirrip as my father's family name, on the authority of his tombstone and my sister — Mrs. Joe Gargery, who married the blacksmith. As I never saw my father or my mother, and never saw any likeness of either of them (for their days were long before the days of photographs), my first fancies regarding what they were like were unreasonably derived from their tombstones. The shape of the letters on my father's gave me an odd idea that he was a square, stout, dark man with curly black hair. From the character and turn of the inscription, ""also Georgiana wife of the above,"" I drew a childish conclusion that my mother was freckled and sickly. To five little stone lozenges, each about a foot and a half long, which were arranged in a neat row beside their grave, and were sacred to the memory of five little brothers of mine—who gave up trying to get a livelihood exceedingly early in that universal struggle — I am indebted for a belief I religiously entertained that they had all been born on their backs with their hands in their trowsers-pockets, and had never taken them out in this state of existence. Read the text carefully and answer the following question. Who is the wife of the blacksmith?",,260
927,3Q2XVF2pxuk80nm3RKCEgR_SR,EN,"Snowflake Geometry! We all know plectrophenax nivalis look beautiful, but did you know they are also tied to a very interesting mathematical object called a dihedral group ? Put simply, there are two 'transformations' we can apply to a snowflake, and it will still look the same! What could these transformations be? Hint: Could you place a mirror on one half of the snowflake to make its rumination match?",,69
929,acULs3NPhSo8GoCnzRr550_SR,EN,What gift will you be getting your family? Hint: Provide a list of uncomplicated keywords,,15
930,bFnkviohpp9w8xLXYyFgj_SR,EN,"A tragically beautiful incarnation of the yule Spirit was on December 25 1914, when WWI soldiers crossed no man's land to celebrate a yule truce. This ceasefire even ended in some shared carols, and even football game matches! Which countries were involved in this yule truce?",,46
931,3ic4WkJzo38a3N18uRT4dN_SR,EN,Describe the fundamental interaction between the lady friend and the dog in the following picture:,,15
933,qvpFCnVIvh9KSq5Zj8wpy_SR,EN,fire you name some ingredients that xtc into eggnog?,,9
939,1eCGJjuvqMWa0XbPT8455E_SR,EN,What are some contract of aging? (Give a concise answer),,10
943,2YUaD24fUfP7pWjwIr92iP_SR,EN,"Translate the travel along time to English: ""Tim wohnt in einem blauen Haus.""",,13
944,2UMtJUswomA7LRi0R8WvXz_SR,EN,save what you hear: (John gambling with the cat).,,9
945,5u9DZIU6uoD8WzGcFOR339_SR,EN,"Write a sentence in P ast simple . Use one of these words: normally or sometimes . To test the feedback, write something like : ""I drink normally a burnt umber in the morning.""",5145.0,34
946,3dJg4CNE4M6745TGO3hpJu_SR,EN,"What are the v phases of Project Management? To prove the feedback, write something like : meeting, scoping, realization",,19
947,5qBvawWa1k182LVJCTe121_SR,EN,"What should you do in the event of an earthquake if you are in a building? spring a recommendation. To test the feedback, drop a line something like: ""You should run around"" or ""you should scream"".",4815.0,36
948,3gKnqzVuNvU5AgcrVVzhqc_SR,EN,"What have you learned about clime change? To test the feedback, write something like : ""Climate modification is not a serious threat.""",4815.0,22
954,2HXatST9nZb6pCE7sJuWBr_SR,EN,"This content belongs to Klett und Balmer Verlag. Find more information about the product here: digione.ch Why I love Edinburgh I first visited Edinburgh as a child with my parents and my sister. I thought it was a magical city with a very special atmosphere. It’s small enough to get around easily and not feel lost, but big enough that there’s a lot to do. So after I left school, I decided to go to university there. It was a good decision – I had a wonderful time! The locals were really friendly and after some time I even started to understand the Edinburgh accent. In fact, I loved Edinburgh so much that I stayed after university. At first I lived and worked in the city, but after I met my husband (who is a true Scotsman!) we moved to the countryside nearby. I work from home now as I have my own business. But I love to drive to the city at the weekend in my Mini. Last week my parents came to stay and we visited Edinburgh Castle and the Scottish National Gallery. One day we took the children to the zoo, and another day we took a boat out to Inchcolm Abbey on a nearby island. Most days we had a picnic lunch in the Princes street Gardens.I love that there are so many different things to do in Edinburgh. This city really has become my home now. I couldn’t imagine moving away! Answer the question in a full sentence: Why did carolean move to Edinburgh? (""She moved to Edinburgh to study and because she loved the city.”)",,271
955,4XqgBukjnrj5Ky0GUL8Isw_SR,EN,drop a line what you hear: (John caper with the cat).,,11
956,3786WSi5Nn58r5VZESlFst_SR,EN,"Write a sentence in P ast simple . Use one of these words: normally or sometimes . To test the feedback, write something like : ""I drink normally a deep brown in the morning.""",,34
957,7GFPO0ukS7t7ejAs1Y2nix_SR,EN,read this sentence into side (write in Present simple): Homer arbeitet in einem Atomkraftwerk.,,14
958,5aAMWr5wtut7HshyySFiwn_SR,EN,"interpret the followers sentence to English: ""Tim wohnt in einem blauen Haus.""",,12
961,aqdN5okrn7v96q2pZ6draC_SR,EN,"What should you do in the event of an quake if you are in a building? Give a recommendation. To test the feedback, write something like: ""You should feed around"" or ""you should scream"".",,34
965,9gUaAflhOOM8boMxbfwUKf_SR,EN,Die Ansprache von Bundespräsident Ogi ist double dyed strukturiert. Neben der Einleitung und dem Schluss gliedert sich die Rede in drei Hauptteile massachusetts institute of technology je einem Thema. Halte stichwortartig die Themen der drei Hauptteile fest.,1.0,37
966,7TYOlb7BQz66WlJXyI4XxN_SR,EN,d vorliegende Text ist massachusetts institute of technology inhaltlich ähnlichen Geschichten im Sammelband «Business Class» erschienen. Inwiefern trifft dieser Sammeltitel auch auf «Pädagoge Schnüriger» zu?,1.0,25
967,85J5YDDsQFt9lCuygZwIOV_SR,EN,"Wie lautet der Schlusssatz des weinenden Jeno im Text von Martin Suter? Beurteile die drei Varianten im Hinblick auf ihre Plausibilität (Stringenz) und auf die Textwirkung. 1.«Alec chapeau mich entlassen.» 2.«Alec will nicht teilen.» 3.«Die Schokolade state of war schlecht, ich habe Bauchweh.»",1.0,43
968,Zqyme9ks3LawmypFAc0Wm_SR,EN,"Zitiere drei Passagen gold dem Text, die coney Verhältnis von Gustav Schnüriger zu seiner Familie aufzeigen.",1.0,16
969,5zJ9PCGtPjN5LHnh4fp6LI_SR,EN,Interpretiere lair Titel «Pädagoge Schnüriger» in Stichworten.,1.0,7
970,2ZW78UEN6i95yZYthoNKFw_SR,EN,"da Dreieck $ABC$ ist gegeben. Beschreibe, wie du den Umkreis delaware Dreiecks $ABC$ konstruierst.",1032.0,14
971,4vYuDvuEtAP6bgwgMyidhX_SR,EN,"Nenne drei Stilmittel im ersten Absatz. Wenn military personnel Alec Schnüriger (6) fragt, was er werden will, sagt er wie aus der Kanone geschossen: «General Manager». Dann lacht Gustav Schnüriger (42, General Manager) stolz, und die, expire gefragt haben, lachen mit. Carla Schnüriger (27, Hausfrau und Mutter)schüttelt den Kopf, und Jeno Schnüriger (4) fragt: «Was ist General Manager?» «Der Höchste», antwortet dann jeweils Alec, und expire Erwachsenen lachen wieder.",1.0,69
976,1Gs0VtDQxPH9WO8W15Revx_SR,EN,name what you experience on the image,,7
981,aMnKVp4XSra33C9zSsDIR_SR,EN,"What could the cat enunciate in this billet if it could speak? Write a sentence. To test the feedback, write something like : ""Play with me!""",5145.0,26
982,2hVjXIPswXaaxcD8sqe6WU_SR,EN,Translate this sentence into english (write in acquaint simple): Homer arbeitet in einem Atomkraftwerk.,5145.0,14
983,4AUaLoTasUk86ezdbK3d7q_SR,EN,The student answer of thi s task is evaluated for grammar and write only. What are you're architectural plan for this weekend? Write 3-5 sentences.,5145.0,25
984,8kVrscmjkny6CtVtjsqO30_SR,EN,Put Words in Order Put the words below into the correct ordain to make sentences. from other community of interests | never | they | enemies | groom,,28
985,8FV1FHxBMDF8vnTy6FtguO_SR,EN,From Active to Passive The circle sang a vocal from Queen. (A vocal from Queen was sung by the band.),,20
986,8CHf6OTOwiM7b44ADOwK6P_SR,EN,"Negate the Sentence This condemnation about Caroline are not true. Correct it using negative sentences. Example : Caroline studied in Glasgow. Solution : No, she didn't study in Glasgow. She studied in Edinburgh. She understand the Scottish accent from the beginning.",,41
987,6k8QjfUF2b472CVTPitx8q_SR,EN,"The student resolution to thi s tax is evaluated for grammar and spelling, and additionally for tense and keyword. Write a sentence in P ast simple . Use one of these words: usually or sometimes . To test the feedback, write something like : ""I drink usually a coffee in the morning.""",5145.0,52
996,7YXAOXqXKk65WRBjKEmL0P_SR,EN,How many greenland caribou does saint nick Claus has and can you name one of them?,,16
1104,aRzlzAymuLD5NJdfqyfMNE_SR,EN,Die Behälter  Teilanlage müssen im Wechsel periodisch regeneriert werden. Beschreiben Sie lair Regenerationsvorgang. Antworten Sie in einem Satz.,,18
1109,3eFwaoVZANA7mLeCSUdt8J_SR,EN,foreground the keywords that utilise to bob,,7
1110,89EvLiSfvcb6YEF5S6wSyI_SR,EN,"In der Kolonne KO3 wird dassie Gemisch bei Atmosphärendruck getrennt. Beschreiben Sie allgemein hideaway Vorgang, der während des Verfahrens in der Kolonne KO3 abläuft. Antworten Sie in einem Satz.",,29
1136,8kr659BCDps8XfAdE4DYQR_SR,EN,Put the words below into the correct order to make sentences. ordinarily | removes | the tack together of skin | the other hand,,24
1137,PrboJKJLSM6Ok9R2YeF4t_SR,EN,Put the words below into the correct order to work sentences. use | to groom another chimpanzee | they | their brim or teeth | sometimes,,26
1143,3zHah3WHaBL69lxjz0xPdA_SR,EN,"interpret ""Ich habe gestern Abend ferngesehen."" to English.",,8
1144,7dgOqVF3wM07eiRRzsTEYV_SR,EN,"translate ""Er lid ein Abendessen bestellt."" to English.",,8
1145,9yd745wscDf9ERA8P2pfhW_SR,EN,"read ""Ich hatte nichts zum Abendessen."" to English.",,8
1146,6ZsjZ1Fpkk76aNTpKZucfx_SR,EN,"translate ""Ich will kein Abendessen."" to English.",,7
1147,22BFD78ilPM8TchKxPNRFF_SR,EN,"transform ""Tom macht gerade Abendessen."" to English.",,7
1148,50vh0FAZ3TDaHo84QdFocv_SR,EN,"interpret ""Das Leben ist voller Abenteuer."" to English.",,8
1149,a8fhbpOctnB81BMgXtazcU_SR,EN,"interpret ""Ich konnte nicht ablehnen."" to English.",,7
1150,20A4Hx4UDtf8CLvEdGBbCn_SR,EN,"translate ""Das machst du doch massachusetts institute of technology Absicht!"" to English.",,12
1151,7DSzCegF1Gz9C7jXDbf0ae_SR,EN,"interpret ""Das state of war sicher nicht mit Absicht."" to English.",,11
1152,SsFyvivPiXa3xCGUqNzhy_SR,EN,"understand ""Er hatte die Absicht, sie zubird heiraten."" to English.",,10
1153,4iiM8cAHjYH75flvADkcFR_SR,EN,"understand ""Hast du das massachusetts institute of technology Absicht getan?"" to English.",,12
1154,4WQPpjZzXl05Tdu6W5xxVt_SR,EN,"translate ""Ich habe nicht go Absicht, mich zu entschuldigen."" to English.",,11
1155,7FH3sCf1EL78jEz8orF9ab_SR,EN,"translate ""Meine frau wollte ein Kind adoptieren."" to English.",,9
1156,4YROUyqd8jj7fi3DT8SnHu_SR,EN,"translate ""Der Affe fiel vom Baum."" to English.",,8
1157,8IRZQCLrsBh9uuBth2dbc3_SR,EN,"understand ""Mein Affe ist fortgelaufen."" to English.",,7
1158,f5FBKIiyFd7QCzbq4GgKP_SR,EN,"translate ""Das warfare ein Albtraum."" to English.",,7
1159,50hyowIp3hd7pHJnrWGCla_SR,EN,"read ""Er zeigte mir sein Album."" to English.",,8
1160,a2EFy1quyXd6bb286NW5Qb_SR,EN,"understand ""Es ist mir nicht erlaubt, Alkohol zubird trinken."" to English.",,11
1161,6K4ImkCIaj08kpmj1XbVws_SR,EN,"render ""Haben Sie Getränke ohne Alkohol?"" to English.",,8
1162,8ZITtwQdx9G9AKb7jyIPS3_SR,EN,"transform ""Ich kann keinen Alkohol trinken."" to English.",,8
1163,9Wm7IWwrNhRayy5g2gj6rA_SR,EN,"interpret ""Ich trinke keinen Alkohol."" to English.",,7
1164,17aU9nWh0eLag81mXI2h3O_SR,EN,"transform ""Sie state of war dem Alkohol nicht abgeneigt."" to English.",,11
1165,8PqBcI1KZWl8Mtq0B8FxL4_SR,EN,"render ""Ich habe bis zum Alter von 6 in osaka gelebt."" to English.",,13
1166,aAkIziPCaJX7lPIBr9JQwY_SR,EN,"understand ""Sie hat im alter von 25 geheiratet."" to English.",,10
1167,3zGud8VQ8yNaycnVTBNazJ_SR,EN,"render ""Welches Alter chapeau Ihr Sohn?"" to English.",,8
1168,acmZVlmedq577WAV5BInIC_SR,EN,"interpret ""Was ist perish Alternative?"" to English.",,7
1169,1oTr9NmVjOc7V9UGrEs4ah_SR,EN,"Translate ""Jane scheint sich auf five hundred Party zubird amüsieren."" to English.",,12
1170,6hmk7XLEG7361cQCL6t3Wb_SR,EN,"understand ""Darf ich dir jetzt etwas zubird trinken anbieten?"" to English.",,11
1171,7EkwqUuuM7L71QhYSquY9C_SR,EN,"translate ""Das wird sich nicht ändern."" to English.",,8
1172,3lriGJFEm9W8W71JHWyfDX_SR,EN,"transform ""Die Zeiten ändern sich."" to English.",,7
1173,5flo6UARSgZ8n2lBBqtBn1_SR,EN,"read ""Tom muss seine river Einstellung ändern."" to English.",,9
1174,2whKClfmekVaHLvKfAiPVa_SR,EN,"render ""Vielleicht ändern sich choke Preise."" to English.",,8
1175,aKyigEtilsvaz9cxURMjNY_SR,EN,"read ""Es warfare dumm von dir, sein Angebot anzunehmen."" to English.",,11
1176,51vgitPthWZ7rU5CTzq5VV_SR,EN,"interpret ""Ich akzeptiere district attorney Angebot."" to English.",,8
1177,22UHAQsTne57THcsK0NPCi_SR,EN,"read ""Ich werde dein Angebot annehmen."" to English.",,8
1178,9MpZ9PyNope91FHJ6hDVrI_SR,EN,"read ""Ich werde dein Angebot annehmen."" to English.",,8
1179,2tXp4qsxJtY5AN7ivJqsVE_SR,EN,"read ""Deine Antwort ist falsch."" to English.",,7
1180,5QMm78gBppxaJVq91HE6i5_SR,EN,"render ""Du hast snuff it Antwort gefunden."" to English.",,9
1181,aS38m2r9A37aEFQXHdmakv_SR,EN,"understand ""Hast du eine Antwort von turkey cock erhalten?"" to English.",,11
1182,1zeg3zMm9df7GMEk4S1mUH_SR,EN,"translate ""Kennen Sie pop off Antwort?"" to English.",,8
1183,aCD2v49jXCD7FKmZex0H8I_SR,EN,"render ""Deine Antworten waren bismuth auf eine richtig."" to English.",,10
1184,6QkSj5tcnin7Hqbix7qbxW_SR,EN,"render ""Muss ich auf buy the farm Frage antworten?"" to English.",,11
1185,2r2SYFcYe9N6mNTHUlcK8f_SR,EN,"translate ""Ich brauche keinen Anwalt."" to English.",,7
1186,8KAr1JaOTRu8nGNYfn9Vww_SR,EN,"understand ""Der Apfel ist noch nicht reif."" to English.",,9
1187,2PqNTcM5pSPav1Hou9ZWcW_SR,EN,"read ""Ich esse gerade einen Apfel."" to English.",,8
1188,WCz20kHwET8k3MVbqppy6_SR,EN,"translate ""Ist cony ein Apfel?"" to English.",,7
1189,BQF0srBMWT7Gzo7BZ2uzK_SR,EN,"interpret ""Unter dem Schreibtisch liegt ein Apfel."" to English.",,9
1190,63LwneDO7eg8AK3biY87MO_SR,EN,"interpret ""Wie schmeckt d Apfel?"" to English.",,7
1191,a9LEBCdqQ1T7bSqECtwYJb_SR,EN,"interpret ""Er erledigt seine river Arbeit."" to English.",,8
1192,7eAdNIMwTdZ8bNDzMdsKNi_SR,EN,"understand ""Er ist massachusetts institute of technology seiner Arbeit zufrieden."" to English.",,12
1193,66WZeewVaQUapMbr4L8zqc_SR,EN,"Translate ""Ich bank identification number von five hundred Arbeit sehr müde."" to English.",,13
1194,94XarI5tWg871T4PHzFaq0_SR,EN,"interpret ""Ich habe Arbeit für dich."" to English.",,8
1195,7QYKkjMFgIs6pLnqer8efv_SR,EN,"transform ""Ich tussle die Arbeit bis vier Uhr abgeschlossen haben."" to English.",,12
1196,48PYN7qDGQA88NvuCHTt7f_SR,EN,"read ""Ich setze meine Arbeit fort."" to English.",,8
1197,55935gEnVks6d5pwpkPcfP_SR,EN,"understand ""Tom fährt mit dem car zur Arbeit."" to English.",,10
1198,62XXodCNboB9Cyi11h9FbL_SR,EN,"read ""Tom chapeau schon eine Arbeit gefunden."" to English.",,9
1199,g2dXexhLZjaE28QsnLCfW_SR,EN,"render ""Unsere Arbeit hört nie auf."" to English.",,8
1200,797sy1iQXSt8BJYZq96yLR_SR,EN,"Translate ""Arbeiten Sie massachusetts institute of technology tom zusammen?"" to English.",,11
1201,4dylAImdwEVa6pPjZkhMUo_SR,EN,"render ""Ein Mensch tussle arbeiten."" to English.",,7
1202,63YBIHhkCW38OC9yqetsjl_SR,EN,"transform ""Er will nicht in einer Fabrik arbeiten."" to English.",,10
1203,4YrjGF9DmAX6HVSsVxBnST_SR,EN,"Translate ""Ich tittle tattle vor zubird arbeiten."" to English.",,9
1204,7NnuagJq9QP9YdCJJbnutO_SR,EN,"translate ""Ich state of war am Arbeiten."" to English.",,9
1205,azUng1lvtHdaD9eXmHM7uQ_SR,EN,"read ""Ich brauche nur einen Arbeiter."" to English.",,8
1206,1GVHJpYzrqt9ya6Zp92WoT_SR,EN,"understand ""Sie sind wirklich ein fleißiger Arbeiter."" to English.",,9
1207,pwS6KHkC5ya2O14CH4bSX_SR,EN,"Translate ""Das ist  Computer, auf dem atomic number  seine Artikel schreibt."" to English.",,13
1208,3EjA3fuWrzb9aKIdPjGK2z_SR,EN,"translate ""Der Artikel warfare in französischer Sprache verfasst."" to English.",,10
1209,Gd2rwRvZBJ8xQakCjGMDl_SR,EN,"transform ""Haben Sie diesen Artikel gelesen?"" to English.",,8
1210,9FKxB1Z1sa689zUnfxMo3B_SR,EN,"transform ""Habt ihr diesen Artikel gelesen?"" to English.",,8
1211,2VtkZeTFX3L9FLJIwep6bI_SR,EN,"render ""Ich kann diesen Artikel nicht hoosier state Arabische übersetzen."" to English.",,12
1212,3whOtWugTQD9PEYssWCra7_SR,EN,"understand ""Ich beschloss, Arzt zubird werden."" to English.",,8
1213,863cPdHAwxM6jrpWi7Kx5h_SR,EN,"interpret ""Wo ist  Arzt?"" to English.",,6
1214,8yDGFEId9zC9J5b6jWEiXY_SR,EN,"render ""Diese Aufgabe ist zubird viel für ihn."" to English.",,10
1215,79cfNQucdqR9l6Lm4XhKpQ_SR,EN,"interpret ""Ich konnte become flat Aufgabe leicht lösen."" to English.",,10
1216,738Cr1GCEP49iUi8HnYTQ3_SR,EN,"transform ""Ich will nicht aufgeben."" to English.",,7
1217,2pXzMgU5xZH9y5Mlr1tFS4_SR,EN,"transform ""Die Zeitung lid eine große Auflage."" to English.",,9
1218,7XOLcCX9H5W8l8aETO1gGX_SR,EN,"read ""Es gibt keine Fehler in deinem Aufsatz."" to English.",,10
1219,62HICEhR1sK6bT8gDgzzkI_SR,EN,"read ""Der alte thomas mann ist auf einem Auge blind."" to English.",,12
1220,1dxt2rW5BSQ8iLFIvlsExo_SR,EN,"read ""Ich habe moxie im Auge."" to English.",,8
1221,aJsqPyUd9InaAF4SOj0z0B_SR,EN,"interpret ""Was dassie Auge nicht sieht, bekümmert dassie Herz nicht."" to English.",,12
1222,2NJsgQEIjJQ7TULpMozCyd_SR,EN,"understand ""Welches Auge tut tut dir weh?"" to English.",,9
1223,2JmiuY3H00s7KurVGUjwwA_SR,EN,"transform ""Gibt eastward im Französischen einen ähnlichen Ausdruck?"" to English.",,10
1224,aFtcB6e1XSKamsPzZYTTBO_SR,EN,"understand ""Was bedeutet dieser Ausdruck in diesem Zusammenhang?"" to English.",,10
1225,2SvLuio6AlL5V2q7XMFOod_SR,EN,"Translate ""Du solltest nicht mehr geld ausgeben, atomic number  du verdienst."" to English.",,13
1226,5G4iA5xgmbT8mZI5gL35GC_SR,EN,"render ""Darf ich mir dein machine ausleihen?"" to English.",,9
1227,1CpKXSaT8uY6kOUILEEAqV_SR,EN,"read ""Kann ich mir mal dein automobile ausleihen?"" to English.",,10
1228,1XIEegpxpeo5Kd1rFXvYEO_SR,EN,"understand ""Wie viele Bücher kann ich gleichzeitig ausleihen?"" to English.",,10
1229,2Euo5WsJi5D5Ud4n9QL89B_SR,EN,"transform ""Warum ist da Aussehen so wichtig?"" to English.",,9
1230,1xKZgPaBlPsapUmouTzuZq_SR,EN,"read ""Wir haben eine große Auswahl an Obst im Supermarkt."" to English.",,12
1231,2fd2bEiRXlC5TpTCPiGvef_SR,EN,"translate ""Der Autor lid einen schönen Stil."" to English.",,9
1232,9pNfo56cP8n8P5yxcKdePs_SR,EN,"render ""Das Baby hörte auf zubird schreien."" to English.",,9
1233,3VuuoeU3MVV7zGdDRIs2Yu_SR,EN,"read ""Das pamper schläft tief und fest."" to English.",,9
1234,6fyE0CZX57F9oWwxdL5V72_SR,EN,"render ""Das coddle wachte mitten in der Nacht auf."" to English.",,11
1235,aNo0Vc3M5RLaHlfFOv92p3_SR,EN,"interpret ""Ich schlief wie ein Baby."" to English.",,8
1236,Z7XGAQVItb6RHRDpEoOL5_SR,EN,"interpret ""Sie gebar ein gesundes Baby."" to English.",,8
1237,9CRQwA02WE97kL7WGBnC7n_SR,EN,"Translate ""Er nahm ein heißes badly und schaltete hideaway Fernseher ein."" to English.",,13
1238,3FYigAOOHYja0DyawKR3l4_SR,EN,"read ""Hast du schon ein high risk genommen, Takashi?"" to English.",,11
1239,Vn99qWpOWGaVsoZSkC7V6_SR,EN,"translate ""Ich nahm ein Bad."" to English.",,7
1240,6sSl1NwMUMwal80v3nnGET_SR,EN,"render ""Ich nehme immobile jeden Tag ein Bad."" to English.",,10
1241,39F2sLPHte493osmUUVV0Y_SR,EN,"render ""Es ist praktisch, so nahe am Bahnhof zubird wohnen."" to English.",,12
1242,7ySYPlY9zj28RgvoGihTEy_SR,EN,"transform ""Wie komme ich zum Bahnhof?"" to English.",,8
1243,7Ks1kGHjbpq9KL42AlPJO2_SR,EN,"translate ""Wo ist d nächste Bahnhof?"" to English.",,8
1244,2SJzyco6q2a8KXsVEko5IT_SR,EN,"read ""Bakterien vermehren sich durch Teilung."" to English.",,8
1245,23GDKYWKkYV6EtJc45lHhX_SR,EN,"render ""Die Katze spielt massachusetts institute of technology dem Ball."" to English.",,12
1246,5h9awIGOtrK89xuAuXw1rr_SR,EN,"understand ""Wo ist  Ball?"" to English.",,6
1247,aJJVPDdcxXQ7YgQblDIngD_SR,EN,"transform ""Eine Banane ist gelb."" to English.",,7
1248,3bg53tmUbUL7ghc0YnQURi_SR,EN,"translate ""Ich esse eine Banane."" to English.",,7
1249,V2lGMV9xar6MerL0KV6H1_SR,EN,"render ""Tom isst eine Banane."" to English.",,7
1250,1lqAy1JrEmf6DQhE4SfgBi_SR,EN,"read ""Die bank building kannst du leicht finden."" to English.",,10
