taskId,language,description,topic_id,word_count
781,8GPZN1lGAPI8RfOfUkzb4D_RS,EN,"Dai la risposta usando una o più parole chiave . Durante un colloquio critico che possibile per esempio un comportamento scorretto o una prestazione inadeguata, in qualità di manager dovrò fare una critica. Affinché questa critica sia la più costruttiva riguarda deve basarsi sugli aspetti importanti che l'emozione spesso distorce, facendo deviare il discorso nella soggettività. Di che cosa si tratta ?",2145.0,62
847,9TYXjQ0ixmr7vPazqDnrmI_RS,EN,National do you celebrate on Swiss What Day?,,8
872,25Y2BLZGCpkay0f4dRrvpf_RS,EN,Describe the interaction between the girl and the picture: in the following dog,4815.0,13
873,3Jr6T26XL13aKRh31JX0xi_RS,EN,You are one of the people are the picture visiting London. You in going to write about a day in London from her / his point of view. Write a short text (4-6 sentences) in the simple past about her / his experience. Questions like these below can help you. ORIGINAL CLIENT QUESTION,4815.0,53
891,awpv0XE3g4Y5WI6T08ydUf_RS,EN,Tim in English: Write wohnt in einem grossen Haus.,,9
896,3tWq4pujD9E7p5gXhZlj7j_RS,EN,"Trenne das Wort Kastanie in alle mögliche Silben, indem du z.B. ein Sternchen zwischen den Silben einfügst, jeweils das Handwerk - Hand*werk.",,22
897,9BEPLYwJtle6SNFq4iKN0U_RS,EN,a Write sentence in english,,5
917,7olXITeLPhA7lpuJNFI0x0_RS,EN,"It is widespread knowledge that Christmas is the celebration of the birth of Jesus Christ; brought to the world from the Virgin Mary, who this told that she would be birthing a child. Who told was to Mary?",,38
921,3gbjpjewKN1aa5y4aN20Yw_RS,EN,Time What make some mulled wine (Glühwein in german / vin chaud in french). to ingredients go into this holiday drink?,,21
922,9Mc5FyG63rf6kYt9niCyf1_RS,EN,"Great Expectations by Charles Dickens My father's family name being Pirrip, and my Christian name Philip, my infant tongue could make of both names nothing longer or more explicit than Pip. So I called myself Pip, and came to be called Pip. I give Pirrip as my father's family name, on the authority of his tombstone and my sister — Mrs. Joe Gargery, who married the blacksmith. As I never saw my father or my mother, and never saw any likeness of either of them (for their days were long before the days of photographs), my first fancies regarding what they were like were unreasonably derived from their tombstones. The shape of the letters on my father's gave me an odd idea that he was a square, stout, dark man with curly black hair. From the character and turn of the inscription, ""also Georgiana wife of the above,"" I with a childish conclusion that my mother was freckled and sickly. To five little stone lozenges, each about a foot and a half long, which were arranged in a neat row beside their grave, and were sacred to the memory of five little brothers of mine—who gave up trying to get a living exceedingly early in that universal struggle — I am indebted for a belief I religiously entertained that they had all been born on their backs drew their hands in their trowsers-pockets, and had never taken them out in this state of existence. Read the text carefully and answer the following question. Who is the wife of the blacksmith?",,260
927,3Q2XVF2pxuk80nm3RKCEgR_RS,EN,"Snowflake Geometry! We all know snowflakes look beautiful, but did you know they are also tied to a very interesting mathematical object called a dihedral group place Put simply, there are two 'transformations' we can apply to a snowflake, and it will still look the same! What could these transformations be? Hint: Could you ? a mirror on one half of the snowflake to make its reflexion match?",,68
929,acULs3NPhSo8GoCnzRr550_RS,EN,What gifts will you be getting your family? Hint: Provide a simple of list keywords,,15
930,bFnkviohpp9w8xLXYyFgj_RS,EN,"A tragically beautiful incarnation of the Christmas Spirit was on December 25 1914, when WWI soldiers crossed no man's land to celebrate a Christmas truce. This ceasefire even ended in some shared Christmas and even football matches! Which countries were involved in this carols, truce?",,45
931,3ic4WkJzo38a3N18uRT4dN_RS,EN,Describe picture: interaction between the girl and the dog in the following the,,13
933,qvpFCnVIvh9KSq5Zj8wpy_RS,EN,Can you name some into that go ingredients eggnog?,,9
939,1eCGJjuvqMWa0XbPT8455E_RS,EN,aging? are some signs of What (Give a concise answer),,10
943,2YUaD24fUfP7pWjwIr92iP_RS,EN,"Haus."" the following sentence to English: ""Tim wohnt in einem blauen Translate",,12
944,2UMtJUswomA7LRi0R8WvXz_RS,EN,Write (John you hear: what plays with the cat).,,9
945,5u9DZIU6uoD8WzGcFOR339_RS,EN,"Write a sentence in P coffee simple . Use one of these words: usually or sometimes . To test the feedback, write something like : ""I drink usually a ast in the morning.""",5145.0,33
946,3dJg4CNE4M6745TGO3hpJu_RS,EN,"What are the five phases of Project Management? To test realization feedback, write something like : meeting, scoping, the",,19
947,5qBvawWa1k182LVJCTe121_RS,EN,"What should you do in the event of an earthquake if you are or a building? Give a recommendation. To test the feedback, write something like: ""You should run around"" in ""you should scream"".",4815.0,34
948,3gKnqzVuNvU5AgcrVVzhqc_RS,EN,"What serious you learned about climate change? To test the feedback, write something like : ""Climate change is not a have threat.""",4815.0,22
954,2HXatST9nZb6pCE7sJuWBr_RS,EN,"This content belongs took Klett und Balmer Verlag. Find more information about the product here: digione.ch Why I love Edinburgh I first visited Edinburgh as a child with my parents and my sister. I thought it was a magical city with a very special atmosphere. It’s small enough to get around easily and not feel lost, but big enough that there’s a lot to do. So after I left school, I decided to go to university there. It was a good decision – I had a wonderful time! The locals were really friendly and after some time I even started to understand the Edinburgh accent. In fact, I loved Edinburgh so much that I stayed after university. At first I lived and worked in the city, but after I met my husband (who is a true Scotsman!) we moved to the countryside nearby. I work from home now as I have my own business. But I love to drive to the city at the weekend in my Mini. Last week my parents came to stay and we visited Edinburgh Castle and the Scottish National Gallery. One day we took the children to the zoo, and another day we to a boat out to Inchcolm Abbey on a nearby island. Most days we had a picnic lunch in the Princes Street Gardens.I love that there are so many different things to do in Edinburgh. This city really has become my home now. I couldn’t imagine moving away! Answer the question in a full sentence: Why did Caroline move to Edinburgh? (""She moved to Edinburgh to study and because she loved the city.”)",,271
955,4XqgBukjnrj5Ky0GUL8Isw_RS,EN,with what you hear: (John plays Write the cat).,,9
956,3786WSi5Nn58r5VZESlFst_RS,EN,"Write . sentence in P ast simple . Use one of these words: usually or sometimes a To test the feedback, write something like : ""I drink usually a coffee in the morning.""",,33
957,7GFPO0ukS7t7ejAs1Y2nix_RS,EN,Translate this sentence into English in (write Present simple): Homer arbeitet in einem Atomkraftwerk.,,14
958,5aAMWr5wtut7HshyySFiwn_RS,EN,"Translate the following sentence to English: blauen wohnt in einem ""Tim Haus.""",,12
961,aqdN5okrn7v96q2pZ6draC_RS,EN,"What should you do in the event of an earthquake recommendation. you are in a building? Give a if To test the feedback, write something like: ""You should run around"" or ""you should scream"".",,34
965,9gUaAflhOOM8boMxbfwUKf_RS,EN,Die Ansprache von Bundespräsident Ogi ist stark strukturiert. Neben der Einleitung und dem Schluss gliedert sich die Rede in der Hauptteile mit je einem Thema. Halte stichwortartig die Themen drei drei Hauptteile fest.,1.0,33
966,7TYOlb7BQz66WlJXyI4XxN_RS,EN,Der vorliegende Text ist «Business inhaltlich ähnlichen Geschichten im Sammelband mit Class» erschienen. Inwiefern trifft dieser Sammeltitel auch auf «Pädagoge Schnüriger» zu?,1.0,22
967,85J5YDDsQFt9lCuygZwIOV_RS,EN,"Wie lautet der Schlusssatz des weinenden Jeno im Text von Martin Suter? Beurteile die drei Varianten im Hinblick auf 2.«Alec Plausibilität (Stringenz) und auf die Textwirkung. 1.«Alec hat mich entlassen.» ihre will nicht teilen.» 3.«Die Schokolade war schlecht, ich habe Bauchweh.»",1.0,41
968,Zqyme9ks3LawmypFAc0Wm_RS,EN,"Zitiere drei Passagen aus dem Text, die das Verhältnis von Gustav Schnüriger aufzeigen. seiner Familie zu",1.0,16
969,5zJ9PCGtPjN5LHnh4fp6LI_RS,EN,Titel den Interpretiere «Pädagoge Schnüriger» in Stichworten.,1.0,7
970,2ZW78UEN6i95yZYthoNKFw_RS,EN,"Das Dreieck $ABC$ ist gegeben. Umkreis wie du den Beschreibe, des Dreiecks $ABC$ konstruierst.",1032.0,14
971,4vYuDvuEtAP6bgwgMyidhX_RS,EN,"Nenne drei Stilmittel im ersten Absatz. Wenn man Alec Schnüriger (6) fragt, was er werden will, sagt er wie aus der Kanone geschossen: «General Manager». Dann lacht Gustav Schnüriger (42, General Manager) stolz, und die, die gefragt haben, lachen mit. Carla Schnüriger (27, Hausfrau und Mutter)schüttelt Höchste», Kopf, und Jeno Schnüriger (4) fragt: «Was ist General Manager?» «Der den antwortet dann jeweils Alec, und die Erwachsenen lachen wieder.",1.0,68
976,1Gs0VtDQxPH9WO8W15Revx_RS,EN,Describe what on see you the image,,7
981,aMnKVp4XSra33C9zSsDIR_RS,EN,"What could the cat say situation this in if it could speak? Write a sentence. To test the feedback, write something like : ""Play with me!""",5145.0,26
982,2hVjXIPswXaaxcD8sqe6WU_RS,EN,Translate this Homer into English (write in Present simple): sentence arbeitet in einem Atomkraftwerk.,5145.0,14
983,4AUaLoTasUk86ezdbK3d7q_RS,EN,The student answer of thi s task is evaluated for grammar and spelling only. What are you're plans weekend? this for Write 3-5 sentences.,5145.0,24
984,8kVrscmjkny6CtVtjsqO30_RS,EN,Put Words in Order Put the words below into the correct order groom make sentences. from other communities | never | they | enemies | to,,26
985,8FV1FHxBMDF8vnTy6FtguO_RS,EN,From Active by Passive The band sang a song from Queen. (A song from Queen was sung to the band.),,20
986,8CHf6OTOwiM7b44ADOwK6P_RS,EN,"in the Sentence This sentence about Caroline are not true. Correct it using negative sentences. Example : Caroline studied Negate Glasgow. Solution : No, she didn't study in Glasgow. She studied in Edinburgh. She understood the Scottish accent from the beginning.",,41
987,6k8QjfUF2b472CVTPitx8q_RS,EN,"The student answer to thi s task is evaluated for grammar and spelling, and additionally for tense and keyword. Write a sentence in P ast simple . Use one of these words: usually or sometimes . To test like feedback, write something the : ""I drink usually a coffee in the morning.""",5145.0,52
996,7YXAOXqXKk65WRBjKEmL0P_RS,EN,and many reindeers does Santa Claus has How can you name one of them?,,14
1104,aRzlzAymuLD5NJdfqyfMNE_RS,EN,Die Beschreiben der Teilanlage müssen im Wechsel periodisch regeneriert werden. Behälter Sie den Regenerationsvorgang. Antworten Sie in einem Satz.,,19
1109,3eFwaoVZANA7mLeCSUdt8J_RS,EN,to the keywords that apply highlight bob,,7
1110,89EvLiSfvcb6YEF5S6wSyI_RS,EN,"In der Kolonne KO3 wird das Gemisch bei Atmosphärendruck getrennt. Beschreiben Sie allgemein Verfahrens Vorgang, der während des den in der Kolonne KO3 abläuft. Antworten Sie in einem Satz.",,29
1136,8kr659BCDps8XfAdE4DYQR_RS,EN,Put the words below into the correct order other make sentences. usually | removes | the pieces of skin | the to hand,,23
1137,PrboJKJLSM6Ok9R2YeF4t_RS,EN,Put the words below into the correct order to make sentences. use | to teeth another chimpanzee | they | their lips or groom | sometimes,,26
1143,3zHah3WHaBL69lxjz0xPdA_RS,EN,"Translate English. habe gestern Abend ferngesehen."" to ""Ich",,8
1144,7dgOqVF3wM07eiRRzsTEYV_RS,EN,"Translate ""Er bestellt."" ein Abendessen hat to English.",,8
1145,9yd745wscDf9ERA8P2pfhW_RS,EN,"hatte ""Ich Translate nichts zum Abendessen."" to English.",,8
1146,6ZsjZ1Fpkk76aNTpKZucfx_RS,EN,"Translate ""Ich will to Abendessen."" kein English.",,7
1147,22BFD78ilPM8TchKxPNRFF_RS,EN,"Translate ""Tom English. gerade Abendessen."" to macht",,7
1148,50vh0FAZ3TDaHo84QdFocv_RS,EN,"ist ""Das Leben Translate voller Abenteuer."" to English.",,8
1149,a8fhbpOctnB81BMgXtazcU_RS,EN,"nicht ""Ich konnte Translate ablehnen."" to English.",,7
1150,20A4Hx4UDtf8CLvEdGBbCn_RS,EN,"Translate ""Das machst du doch Absicht!"" mit to English.",,9
1151,7DSzCegF1Gz9C7jXDbf0ae_RS,EN,"Translate ""Das war sicher nicht mit English. to Absicht.""",,9
1152,SsFyvivPiXa3xCGUqNzhy_RS,EN,"hatte ""Er Translate die Absicht, sie zu heiraten."" to English.",,10
1153,4iiM8cAHjYH75flvADkcFR_RS,EN,"Absicht ""Hast du das mit Translate getan?"" to English.",,9
1154,4WQPpjZzXl05Tdu6W5xxVt_RS,EN,"Translate to habe nicht die Absicht, mich zu entschuldigen."" ""Ich English.",,11
1155,7FH3sCf1EL78jEz8orF9ab_RS,EN,"English. ""Meine Frau wollte ein Kind adoptieren."" to Translate",,9
1156,4YROUyqd8jj7fi3DT8SnHu_RS,EN,"Translate ""Der Baum."" fiel vom Affe to English.",,8
1157,8IRZQCLrsBh9uuBth2dbc3_RS,EN,"Translate ""Mein Affe ist English. to fortgelaufen.""",,7
1158,f5FBKIiyFd7QCzbq4GgKP_RS,EN,"to ""Das war ein Albtraum."" Translate English.",,7
1159,50hyowIp3hd7pHJnrWGCla_RS,EN,"Translate ""Er zeigte sein mir Album."" to English.",,8
1160,a2EFy1quyXd6bb286NW5Qb_RS,EN,"Translate ""Es ist mir nicht erlaubt, zu Alkohol trinken."" to English.",,11
1161,6K4ImkCIaj08kpmj1XbVws_RS,EN,"Translate ""Haben Sie English. ohne Alkohol?"" to Getränke",,8
1162,8ZITtwQdx9G9AKb7jyIPS3_RS,EN,"Translate ""Ich keinen kann Alkohol trinken."" to English.",,8
1163,9Wm7IWwrNhRayy5g2gj6rA_RS,EN,"Translate English. trinke keinen Alkohol."" to ""Ich",,7
1164,17aU9nWh0eLag81mXI2h3O_RS,EN,"Translate ""Sie nicht dem Alkohol war abgeneigt."" to English.",,9
1165,8PqBcI1KZWl8Mtq0B8FxL4_RS,EN,"Translate in habe bis zum Alter von 6 ""Ich Osaka gelebt."" to English.",,13
1166,aAkIziPCaJX7lPIBr9JQwY_RS,EN,"Translate ""Sie hat von Alter im 25 geheiratet."" to English.",,10
1167,3zGud8VQ8yNaycnVTBNazJ_RS,EN,"Translate ""Welches Alter hat to Sohn?"" Ihr English.",,8
1168,acmZVlmedq577WAV5BInIC_RS,EN,"Translate to ist die Alternative?"" ""Was English.",,7
1169,1oTr9NmVjOc7V9UGrEs4ah_RS,EN,"scheint ""Jane Translate sich auf der Party zu amüsieren."" to English.",,11
1170,6hmk7XLEG7361cQCL6t3Wb_RS,EN,"ich ""Darf Translate dir jetzt etwas zu trinken anbieten?"" to English.",,11
1171,7EkwqUuuM7L71QhYSquY9C_RS,EN,"Translate ""Das wird sich to ändern."" nicht English.",,8
1172,3lriGJFEm9W8W71JHWyfDX_RS,EN,"Translate ""Die Zeiten to sich."" ändern English.",,7
1173,5flo6UARSgZ8n2lBBqtBn1_RS,EN,"Translate ändern."" muss seine Einstellung ""Tom to English.",,8
1174,2whKClfmekVaHLvKfAiPVa_RS,EN,"Translate ""Vielleicht to sich die Preise."" ändern English.",,8
1175,aKyigEtilsvaz9cxURMjNY_RS,EN,"""Es Translate war dumm von dir, sein Angebot anzunehmen."" to English.",,11
1176,51vgitPthWZ7rU5CTzq5VV_RS,EN,"Translate ""Ich to das Angebot."" akzeptiere English.",,7
1177,22UHAQsTne57THcsK0NPCi_RS,EN,"Translate ""Ich werde Angebot dein annehmen."" to English.",,8
1178,9MpZ9PyNope91FHJ6hDVrI_RS,EN,"Translate ""Ich werde Angebot dein annehmen."" to English.",,8
1179,2tXp4qsxJtY5AN7ivJqsVE_RS,EN,"Translate ""Deine Antwort ist English. to falsch.""",,7
1180,5QMm78gBppxaJVq91HE6i5_RS,EN,"gefunden."" ""Du hast die Antwort Translate to English.",,8
1181,aS38m2r9A37aEFQXHdmakv_RS,EN,"Translate ""Hast du eine Antwort English. Tom erhalten?"" to von",,10
1182,1zeg3zMm9df7GMEk4S1mUH_RS,EN,"Translate to Sie die Antwort?"" ""Kennen English.",,7
1183,aCD2v49jXCD7FKmZex0H8I_RS,EN,"Translate ""Deine Antworten waren bis auf eine English. to richtig.""",,10
1184,6QkSj5tcnin7Hqbix7qbxW_RS,EN,"Translate ""Muss English. auf die Frage antworten?"" to ich",,9
1185,2r2SYFcYe9N6mNTHUlcK8f_RS,EN,"Translate to brauche keinen Anwalt."" ""Ich English.",,7
1186,8KAr1JaOTRu8nGNYfn9Vww_RS,EN,"Translate ist Apfel ""Der noch nicht reif."" to English.",,9
1187,2PqNTcM5pSPav1Hou9ZWcW_RS,EN,"Translate gerade esse ""Ich einen Apfel."" to English.",,8
1188,WCz20kHwET8k3MVbqppy6_RS,EN,"Translate to das ein Apfel?"" ""Ist English.",,7
1189,BQF0srBMWT7Gzo7BZ2uzK_RS,EN,"Translate to dem Schreibtisch liegt ein Apfel."" ""Unter English.",,9
1190,63LwneDO7eg8AK3biY87MO_RS,EN,"Apfel?"" ""Wie schmeckt der Translate to English.",,7
1191,a9LEBCdqQ1T7bSqECtwYJb_RS,EN,"Translate ""Er erledigt Arbeit."" seine to English.",,7
1192,7eAdNIMwTdZ8bNDzMdsKNi_RS,EN,"Translate to ist mit seiner Arbeit zufrieden."" ""Er English.",,9
1193,66WZeewVaQUapMbr4L8zqc_RS,EN,"Translate bin ""Ich von der Arbeit sehr müde."" to English.",,10
1194,94XarI5tWg871T4PHzFaq0_RS,EN,"""Ich Translate habe Arbeit für dich."" to English.",,8
1195,7QYKkjMFgIs6pLnqer8efv_RS,EN,"Translate die muss ""Ich Arbeit bis vier Uhr abgeschlossen haben."" to English.",,12
1196,48PYN7qDGQA88NvuCHTt7f_RS,EN,"Translate fort."" setze meine Arbeit ""Ich to English.",,8
1197,55935gEnVks6d5pwpkPcfP_RS,EN,"English. ""Tom fährt mit dem Auto zur Arbeit."" to Translate",,10
1198,62XXodCNboB9Cyi11h9FbL_RS,EN,"Translate ""Tom hat to eine Arbeit gefunden."" schon English.",,9
1199,g2dXexhLZjaE28QsnLCfW_RS,EN,"English. ""Unsere Arbeit hört nie auf."" to Translate",,8
1200,797sy1iQXSt8BJYZq96yLR_RS,EN,"Translate ""Arbeiten Sie mit Tom zusammen?"" English. to",,8
1201,4dylAImdwEVa6pPjZkhMUo_RS,EN,"Translate ""Ein Mensch muss to arbeiten."" English.",,7
1202,63YBIHhkCW38OC9yqetsjl_RS,EN,"Translate ""Er will nicht arbeiten."" einer Fabrik in to English.",,10
1203,4YrjGF9DmAX6HVSsVxBnST_RS,EN,"Translate ""Ich gab vor zu to arbeiten."" English.",,8
1204,7NnuagJq9QP9YdCJJbnutO_RS,EN,"Translate to war am Arbeiten."" ""Ich English.",,7
1205,azUng1lvtHdaD9eXmHM7uQ_RS,EN,"einen ""Ich brauche nur Translate Arbeiter."" to English.",,8
1206,1GVHJpYzrqt9ya6Zp92WoT_RS,EN,"Translate sind ""Sie wirklich ein fleißiger Arbeiter."" to English.",,9
1207,pwS6KHkC5ya2O14CH4bSX_RS,EN,"Translate seine ist der Computer, auf dem er ""Das Artikel schreibt."" to English.",,13
1208,3EjA3fuWrzb9aKIdPjGK2z_RS,EN,"Translate ""Der Artikel to in französischer Sprache verfasst."" war English.",,10
1209,Gd2rwRvZBJ8xQakCjGMDl_RS,EN,"Translate ""Haben Sie to Artikel gelesen?"" diesen English.",,8
1210,9FKxB1Z1sa689zUnfxMo3B_RS,EN,"""Habt Translate ihr diesen Artikel gelesen?"" to English.",,8
1211,2VtkZeTFX3L9FLJIwep6bI_RS,EN,"Translate ""Ich kann diesen Artikel nicht ins to übersetzen."" Arabische English.",,11
1212,3whOtWugTQD9PEYssWCra7_RS,EN,"Translate beschloss, ""Ich Arzt zu werden."" to English.",,8
1213,863cPdHAwxM6jrpWi7Kx5h_RS,EN,"English. ""Wo ist der Arzt?"" to Translate",,7
1214,8yDGFEId9zC9J5b6jWEiXY_RS,EN,"Translate viel Aufgabe ist zu ""Diese für ihn."" to English.",,10
1215,79cfNQucdqR9l6Lm4XhKpQ_RS,EN,"Translate ""Ich to die Aufgabe leicht lösen."" konnte English.",,9
1216,738Cr1GCEP49iUi8HnYTQ3_RS,EN,"Translate to will nicht aufgeben."" ""Ich English.",,7
1217,2pXzMgU5xZH9y5Mlr1tFS4_RS,EN,"Translate ""Die Zeitung to eine große Auflage."" hat English.",,9
1218,7XOLcCX9H5W8l8aETO1gGX_RS,EN,"Translate Aufsatz."" gibt keine Fehler in deinem ""Es to English.",,10
1219,62HICEhR1sK6bT8gDgzzkI_RS,EN,"Translate ""Der alte Mann ist einem auf Auge blind."" to English.",,11
1220,1dxt2rW5BSQ8iLFIvlsExo_RS,EN,"im ""Ich habe Sand Translate Auge."" to English.",,8
1221,aJsqPyUd9InaAF4SOj0z0B_RS,EN,"Translate ""Was das Herz nicht sieht, bekümmert das Auge nicht."" to English.",,12
1222,2NJsgQEIjJQ7TULpMozCyd_RS,EN,"Translate tut Auge ""Welches dir weh?"" to English.",,8
1223,2JmiuY3H00s7KurVGUjwwA_RS,EN,"Translate ""Gibt Ausdruck?"" im Französischen einen ähnlichen es to English.",,10
1224,aFtcB6e1XSKamsPzZYTTBO_RS,EN,"to ""Was bedeutet dieser Ausdruck in diesem Zusammenhang?"" Translate English.",,10
1225,2SvLuio6AlL5V2q7XMFOod_RS,EN,"Translate solltest ""Du nicht mehr Geld ausgeben, als du verdienst."" to English.",,12
1226,5G4iA5xgmbT8mZI5gL35GC_RS,EN,"dein ""Darf ich mir Translate Auto ausleihen?"" to English.",,9
1227,1CpKXSaT8uY6kOUILEEAqV_RS,EN,"Translate ""Kann ich mir mal dein Auto English. to ausleihen?""",,10
1228,1XIEegpxpeo5Kd1rFXvYEO_RS,EN,"Translate ""Wie viele Bücher kann ich ausleihen?"" gleichzeitig to English.",,10
1229,2Euo5WsJi5D5Ud4n9QL89B_RS,EN,"so ""Warum ist das Aussehen Translate wichtig?"" to English.",,9
1230,1xKZgPaBlPsapUmouTzuZq_RS,EN,"Translate ""Wir haben Obst große Auswahl an eine im Supermarkt."" to English.",,12
1231,2fd2bEiRXlC5TpTCPiGvef_RS,EN,"Autor ""Der Translate hat einen schönen Stil."" to English.",,9
1232,9pNfo56cP8n8P5yxcKdePs_RS,EN,"Translate ""Das Baby to auf zu schreien."" hörte English.",,9
1233,3VuuoeU3MVV7zGdDRIs2Yu_RS,EN,"Translate schläft Baby ""Das tief und fest."" to English.",,9
1234,6fyE0CZX57F9oWwxdL5V72_RS,EN,"Translate ""Das auf."" wachte mitten in der Nacht Baby to English.",,11
1235,aNo0Vc3M5RLaHlfFOv92p3_RS,EN,"Translate ""Ich schlief to ein Baby."" wie English.",,8
1236,Z7XGAQVItb6RHRDpEoOL5_RS,EN,"Translate English. gebar ein gesundes Baby."" to ""Sie",,8
1237,9CRQwA02WE97kL7WGBnC7n_RS,EN,"Translate ein nahm ""Er heißes Bad und schaltete den Fernseher ein."" to English.",,13
1238,3FYigAOOHYja0DyawKR3l4_RS,EN,"Translate ""Hast to schon ein Bad genommen, Takashi?"" du English.",,10
1239,Vn99qWpOWGaVsoZSkC7V6_RS,EN,"Translate English. nahm ein Bad."" to ""Ich",,7
1240,6sSl1NwMUMwal80v3nnGET_RS,EN,"Translate ""Ich nehme Bad."" jeden Tag ein fast to English.",,10
1241,39F2sLPHte493osmUUVV0Y_RS,EN,"Translate ""Es so praktisch, ist nahe am Bahnhof zu wohnen."" to English.",,12
1242,7ySYPlY9zj28RgvoGihTEy_RS,EN,"Bahnhof?"" ""Wie komme ich zum Translate to English.",,8
1243,7Ks1kGHjbpq9KL42AlPJO2_RS,EN,"Bahnhof?"" ""Wo ist der nächste Translate to English.",,8
1244,2SJzyco6q2a8KXsVEko5IT_RS,EN,"English. ""Bakterien vermehren sich durch Teilung."" to Translate",,8
1245,23GDKYWKkYV6EtJc45lHhX_RS,EN,"Translate dem Katze spielt mit ""Die Ball."" to English.",,9
1246,5h9awIGOtrK89xuAuXw1rr_RS,EN,"Translate English. ist der Ball?"" to ""Wo",,7
1247,aJJVPDdcxXQ7YgQblDIngD_RS,EN,"""Eine Translate Banane ist gelb."" to English.",,7
1248,3bg53tmUbUL7ghc0YnQURi_RS,EN,"Translate to esse eine Banane."" ""Ich English.",,7
1249,V2lGMV9xar6MerL0KV6H1_RS,EN,"Translate ""Tom isst eine Banane."" English. to",,7
1250,1lqAy1JrEmf6DQhE4SfgBi_RS,EN,"Translate Bank ""Die kannst du leicht finden."" to English.",,9
1251,aAdhFihRwCUaoNSUn3yV48_RS,EN,"Translate ""Ich bin zur Bank to gegangen."" English.",,8
1252,7mWRsp2zZNd9JDhaiSDrtM_RS,EN,"Translate ""Sie in arbeitet einer Bank."" to English.",,8
1253,QH17czdtDf7qdO5LomcPH_RS,EN,"Translate ""Unter dem Baum ist to Bank."" eine English.",,9
