aspectId,description,type,groupId,categoryId
48,11541,Wishing them a great trip!,CONCEPT,55121.0,
49,11542,"Stylish clothing articles make for great gifts, good thinking!",CONCEPT,55121.0,
50,11546,I love getting holiday food too!,CONCEPT,55121.0,
51,11676,Wishing them happy reading!,CONCEPT,55121.0,
52,11558,Correct! Did you know that some German and British soldiers even had a football match during this truce?,CONCEPT,55122.0,
53,11399,"Yes, eggs are the key ingredient.",CONCEPT,55122.0,
54,11716,You seem to be an aging expert! You mentioned multiple signs of aging.,CONCEPT,,
55,9984,"The verbs were conjugated in the expected tense: ""{{expectedTense}}"".",CONCEPT,,
56,11221,The subject and verb are congruent.,CONCEPT,,
57,11706,"Nice! The content of your answer seems to be correct.
",CONCEPT,,
58,11755,Nice! Your answer matches the audio recording.,CONCEPT,,
59,11868,The answer mentions the keywords we were looking for: {{correctStatements}},CONCEPT,,
60,9992,"Well done, you used one of the given adverbs.",CONCEPT,,
61,9996,"Well done, the verbs were conjugated in Past simple.",CONCEPT,,
62,10313,The words are in the right order.,CONCEPT,,
63,9981,You correctly mentioned: {{correctStatements}},CONCEPT,,
64,11054,Well done! You correctly mentioned the phases: {{correctStatements}},CONCEPT,,
65,9961,"Well done, you have correctly mentioned the following recommendations: {{correctStatements}} until the earthquake is over.",CONCEPT,,
66,10240,"Wow, you know a lot about how one should behave during an earthquake!",CONCEPT,,
67,10294,"Exactly! You should hide under a sturdy object, such as a table or a door frame.",CONCEPT,,
68,12195,"Busted! That's not a nice word. May we ask you to answer the question now? :-)
",CONCEPT,,
69,12201,Very good. You identified the main reason Caroline moved to Edinburgh correctly.,CONCEPT,,
70,12202,"Well done. You included one or more of the secondary reasons Caroline gave.
",CONCEPT,,
71,12205,The spelling is correct.,CONCEPT,,
72,12206,"Les verbes ont été conjugués au temps attendu: ""{{expectedTense}}"".",CONCEPT,,
73,12211,"Well done, you used one of the given adverbs.",CONCEPT,,
74,12213,"Well done, the verbs are in Past simple.
",CONCEPT,,
75,12215,Les mots sont dans le bon ordre.,CONCEPT,,
76,12152,"Wow, you know a lot about how one should behave during an earthquake!",CONCEPT,,
77,12154,"Exactly! You should hide under a sturdy object, such as a table or a door frame.",CONCEPT,,
78,12163,"Well done, you have correctly mentioned the following recommendations: {{correctStatements}} until the earthquake is over.",CONCEPT,,
79,12322,"Yes, these are cute puppies indeed! Aw, aren't they super cute?😍",CONCEPT,,
80,12328,"Correct, it looks like it's snowing.",CONCEPT,,
81,12329,"Correct, the puppies are in a red truck.",CONCEPT,,
82,12333,"Yes, the decorations are quite Christmassy!",CONCEPT,,
83,12331,"Exactly, the car is inscribed 😊 The whole Taskbase teams wishes you 'Merry Christmas🎄' too and a very happy new year - we look very much forward to our future collaboration and an exciting year 2023.",CONCEPT,,
84,12335,"Correct, there are a few brick houses in the background!",CONCEPT,,
85,10304,"Yes, that sounds like the cat could say it.",CONCEPT,,
86,10065,The answer mentions the keywords we were looking for.,CONCEPT,,
87,10083,Well done! The content of your translation is correct.,CONCEPT,,
88,12630,Correct! Santa has eight reindeer.,CONCEPT,,
89,12633,Correct! You named one of Santas reindeer.,CONCEPT,,
90,12647,Sehr gut! Du hast das Hauptkonzept der Anlage verstanden. {{correctStatements}},CONCEPT,55249.0,
91,12649,Gut! Du hast die sequentiellen Schritte beschrieben!,CONCEPT,55249.0,
92,12650,Richtig! Die Einbauten müssen gereinigt werden.,CONCEPT,55249.0,
93,12652,Richtig! Wasserdampf wird bei diesem Verfahren verwendet.,CONCEPT,55249.0,
94,12655,"Genau! Sie haben das Hauptkonzept verstanden. {{correctStatements}}
",CONCEPT,55249.0,
95,12656,Stimmt! Der Vorgang zeigt eine Rektifikation.,CONCEPT,55249.0,
96,12657,Korrekt! Du hast einen Teil der Anlage beschrieben. Kannst du noch mehr ins Detail gehen?,CONCEPT,55249.0,
97,12714,The words are in the right order.,CONCEPT,,
98,12728,The answer mentions the keywords we were looking for.,CONCEPT,,
99,12736,Excellent. You wrote the words in the correct order.,CONCEPT,,
100,12778,Well done. You put the words in the correct order.,CONCEPT,,
101,183,The ability to convert text from one language to another.,CONCEPT,4126.0,
102,184,The ability to use the right input format.,CONCEPT,5014.0,
103,185,The ability to correctly match the verb to the subject.,CONCEPT,5460.0,
104,186,The ability to answer in the right language.,CONCEPT,,
105,187,Can correctly spell written text.,CONCEPT,6127.0,
106,17042,The ability to convert text from one language to another.,CONCEPT,4126.0,
107,19487,Can correctly spell written text.,CONCEPT,6127.0,
108,18153,The ability to correctly match the verb to the subject.,CONCEPT,5460.0,
109,1379,Understanding how to stay safe during earthquakes.,CONCEPT,15132.0,
110,1375,The ability to use the right input format.,CONCEPT,,
111,1376,The ability to correctly match the verb to the subject.,CONCEPT,55112.0,
112,1377,The ability to answer in the right language.,CONCEPT,55115.0,
113,124,The learner is able to use spelling strategies correctly.,CONCEPT,370980.0,
114,1380,The ability to formulate the answer in the correct tense.,CONCEPT,,
115,15321,Can correctly spell written text.,CONCEPT,2508.0,
116,27937,The ability to correctly match the verb to the subject.,CONCEPT,55112.0,
117,28067,Understanding how to stay safe during earthquakes.,CONCEPT,15132.0,
118,1385,Understanding of the universe and stars.,CONCEPT,15226.0,
119,28070,The ability to formulate the answer in the correct tense.,CONCEPT,15136.0,
120,28159,Understanding of the universe and stars.,CONCEPT,15226.0,
121,1374,The ability to convert text from one language to another.,CONCEPT,55118.0,
122,27838,The ability to convert text from one language to another.,CONCEPT,55115.0,
123,1498,The ability to convert text from one language to another.,CONCEPT,36344.0,
124,1489,The ability to use the right input format.,CONCEPT,36094.0,
125,1490,The ability to correctly match the verb to the subject.,CONCEPT,36107.0,
126,1491,The ability to answer in the right language.,CONCEPT,,
127,1492,Can correctly spell written text.,CONCEPT,36125.0,
128,49014,The ability to correctly match the verb to the subject.,CONCEPT,36107.0,
129,49047,Can correctly spell written text.,CONCEPT,36125.0,
130,49253,The ability to convert text from one language to another.,CONCEPT,36344.0,
131,6925,The ability to write the correct amount of requested information.,CONCEPT,,
132,27863,The ability to convert text from one language to another.,CONCEPT,55115.0,
133,1531,The ability to convert text from one language to another.,CONCEPT,36373.0,
134,1532,The ability to use the right input format.,CONCEPT,36380.0,
135,1533,The ability to correctly match the verb to the subject.,CONCEPT,36384.0,
136,1534,The ability to answer in the right language.,CONCEPT,,
137,1535,Can correctly spell written text.,CONCEPT,36390.0,
138,49274,The ability to convert text from one language to another.,CONCEPT,36373.0,
139,49294,Can correctly spell written text.,CONCEPT,36390.0,
140,2247,The ability to write the correct amount of requested information.,CONCEPT,36567.0,
141,2248,The ability to formulate the answer in the correct tense.,CONCEPT,36570.0,
142,49278,The ability to convert text from one language to another.,CONCEPT,36373.0,
143,49283,The ability to correctly match the verb to the subject.,CONCEPT,36384.0,
144,2254,The ability to convert text from one language to another.,CONCEPT,36572.0,
145,2255,The ability to write the correct amount of requested information.,CONCEPT,36575.0,
146,2256,The ability to correctly match the verb to the subject.,CONCEPT,36577.0,
147,2257,The ability to use the right input format.,CONCEPT,36580.0,
148,2258,The ability to answer in the right language.,CONCEPT,,
149,2259,Can correctly spell written text.,CONCEPT,36583.0,
150,2260,The ability to formulate the answer in the correct tense.,CONCEPT,36650.0,
151,49455,The ability to convert text from one language to another.,CONCEPT,36572.0,
152,49465,Can correctly spell written text.,CONCEPT,36583.0,
153,1415,The ability to convert text from one language to another.,CONCEPT,36657.0,
154,1631,The ability to write the correct amount of requested information.,CONCEPT,37755.0,
155,1417,The ability to correctly match the verb to the subject.,CONCEPT,38488.0,
156,1416,The ability to use the right input format.,CONCEPT,15630.0,
157,1418,The ability to answer in the right language.,CONCEPT,,
158,1419,Can correctly spell written text.,CONCEPT,16178.0,
159,1632,The ability to formulate the answer in the correct tense.,CONCEPT,39590.0,
160,1551,The student knows the word dinner.,CONCEPT,45501.0,
161,1612,This aspect applies when the students writes nonsense.,CONCEPT,43903.0,
162,1611,This aspect is here to help the student.,CONCEPT,40697.0,
163,1623,Detector: Theory,CONCEPT,42296.0,
164,30193,Can correctly spell written text.,CONCEPT,16178.0,
165,49899,The ability to convert text from one language to another.,CONCEPT,36657.0,
166,54466,This aspect is here to help the student.,CONCEPT,40697.0,
167,56064,Detector: Theory,CONCEPT,42296.0,
168,58747,The student knows the word dinner.,CONCEPT,45501.0,
169,51363,The ability to correctly match the verb to the subject.,CONCEPT,38488.0,
170,52829,The ability to formulate the answer in the correct tense.,CONCEPT,39590.0,
171,1571,The student knows the word attorney.,CONCEPT,46273.0,
172,59492,The student knows the word attorney.,CONCEPT,46273.0,
173,1576,The student knows the word author.,CONCEPT,46476.0,
174,59692,The student knows the word author.,CONCEPT,46476.0,
175,1577,The student knows the word bank.,CONCEPT,46489.0,
176,59709,The student knows the word bank.,CONCEPT,46489.0,
177,1579,The student knows the word build.,CONCEPT,46537.0,
178,59755,The student knows the word build.,CONCEPT,46537.0,
179,1580,The student knows the word profession.,CONCEPT,46573.0,
180,59787,The student knows the word profession.,CONCEPT,46573.0,
181,1581,The student knows the word office.,CONCEPT,46595.0,
182,59816,The student knows the word office.,CONCEPT,46595.0,
183,1582,The student knows the word computer.,CONCEPT,46644.0,
184,59860,The student knows the word computer.,CONCEPT,46644.0,
185,1583,The student knows the word experience.,CONCEPT,46681.0,
186,59901,The student knows the word experience.,CONCEPT,46681.0,
187,1586,The student knows the word captain.,CONCEPT,46804.0,
188,60012,The student knows the word captain.,CONCEPT,46804.0,
189,1590,The student knows the word dentist.,CONCEPT,46893.0,
190,60101,The student knows the word dentist.,CONCEPT,46893.0,
191,1592,The student knows the word change.,CONCEPT,46990.0,
192,60198,The student knows the word change.,CONCEPT,46990.0,
193,1593,The student knows the word mean.,CONCEPT,47038.0,
194,60242,The student knows the word mean.,CONCEPT,47038.0,
195,1594,The student knows the word pray.,CONCEPT,47072.0,
196,60271,The student knows the word pray.,CONCEPT,47072.0,
197,1595,The student knows the word stay.,CONCEPT,47085.0,
198,60291,The student knows the word stay.,CONCEPT,47085.0,
199,1596,The student knows the word think.,CONCEPT,47132.0,
200,60332,The student knows the word think.,CONCEPT,47132.0,
201,1597,The student knows the word expect.,CONCEPT,47158.0,
202,60355,The student knows the word expect.,CONCEPT,47158.0,
203,1598,The student knows the word fly.,CONCEPT,47181.0,
204,60381,The student knows the word fly.,CONCEPT,47181.0,
205,1599,The student knows the word believe.,CONCEPT,47217.0,
206,60425,The student knows the word believe.,CONCEPT,47217.0,
207,1600,The student knows the word cost.,CONCEPT,47289.0,
208,60484,The student knows the word cost.,CONCEPT,47289.0,
209,1601,The student knows the word live.,CONCEPT,47314.0,
210,60510,The student knows the word live.,CONCEPT,47314.0,
211,1602,The student knows the word rule.,CONCEPT,47350.0,
212,60542,The student knows the word rule.,CONCEPT,47350.0,
213,1558,The student knows the word chemistry.,CONCEPT,47374.0,
214,60562,The student knows the word chemistry.,CONCEPT,47374.0,
215,1604,The student knows the word speak.,CONCEPT,47386.0,
216,60582,The student knows the word speak.,CONCEPT,47386.0,
217,1605,The student knows the word wear.,CONCEPT,47432.0,
218,60626,The student knows the word wear.,CONCEPT,47432.0,
219,1606,The student knows the word earn.,CONCEPT,47470.0,
220,60664,The student knows the word earn.,CONCEPT,47470.0,
221,1607,The student knows the word understand.,CONCEPT,47517.0,
222,60711,The student knows the word understand.,CONCEPT,47517.0,
223,1608,The student knows the word grow.,CONCEPT,47566.0,
224,60752,The student knows the word grow.,CONCEPT,47566.0,
225,1609,The student knows the word want.,CONCEPT,47590.0,
226,60775,The student knows the word want.,CONCEPT,47590.0,
227,1610,The student knows the word pay.,CONCEPT,47614.0,
228,60798,The student knows the word pay.,CONCEPT,47614.0,
229,1552,The student knows the word alcohol.,CONCEPT,45549.0,
230,58796,The student knows the word alcohol.,CONCEPT,45549.0,
231,1553,The student knows the word apple.,CONCEPT,45610.0,
232,58856,The student knows the word apple.,CONCEPT,45610.0,
233,1554,The student knows the word banana.,CONCEPT,45670.0,
234,58909,The student knows the word banana.,CONCEPT,45670.0,
235,1555,The student knows the word tree.,CONCEPT,45706.0,
236,58947,The student knows the word tree.,CONCEPT,45706.0,
237,1556,The student knows the word beer.,CONCEPT,45754.0,
238,58990,The student knows the word beer.,CONCEPT,45754.0,
239,1557,The student knows the word bread.,CONCEPT,45787.0,
240,59026,The student knows the word bread.,CONCEPT,45787.0,
241,1559,The student knows the word diet.,CONCEPT,45835.0,
242,59076,The student knows the word diet.,CONCEPT,45835.0,
243,1560,The student knows the word egg.,CONCEPT,45894.0,
244,59135,The student knows the word egg.,CONCEPT,45894.0,
245,1563,The student knows the word meat.,CONCEPT,45964.0,
246,59201,The student knows the word meat.,CONCEPT,45964.0,
247,1564,The student knows the word breakfast.,CONCEPT,46024.0,
248,59252,The student knows the word breakfast.,CONCEPT,46024.0,
249,1565,The student knows the word vegetables.,CONCEPT,46048.0,
250,59275,The student knows the word vegetables.,CONCEPT,46048.0,
251,1566,The student knows the word coffee.,CONCEPT,46072.0,
252,59304,The student knows the word coffee.,CONCEPT,46072.0,
253,1568,The student knows the word cook.,CONCEPT,46120.0,
254,59362,The student knows the word cook.,CONCEPT,46120.0,
255,12803,The sentence structure is correct.,CONCEPT,,
256,1569,The student knows the word Spoon.,CONCEPT,46212.0,
257,59437,The student knows the word Spoon.,CONCEPT,46212.0,
258,1570,The student knows the word oil.,CONCEPT,46237.0,
259,59463,The student knows the word oil.,CONCEPT,46237.0,
260,1572,The student knows the word work.,CONCEPT,46283.0,
261,59536,The student knows the word work.,CONCEPT,46283.0,
262,1574,The student knows the word physician.,CONCEPT,46428.0,
263,59649,The student knows the word physician.,CONCEPT,46428.0,
264,1575,The student knows the word task.,CONCEPT,46453.0,
265,59672,The student knows the word task.,CONCEPT,46453.0,
266,1584,The student knows the word success.,CONCEPT,46741.0,
267,59953,The student knows the word success.,CONCEPT,46741.0,
268,1585,The student knows the word salary.,CONCEPT,46773.0,
269,59984,The student knows the word salary.,CONCEPT,46773.0,
270,1587,The student knows the word quality.,CONCEPT,46826.0,
271,60035,The student knows the word quality.,CONCEPT,46826.0,
272,1588,The student knows the word job.,CONCEPT,46851.0,
273,60061,The student knows the word job.,CONCEPT,46851.0,
274,1591,The student knows the word science.,CONCEPT,46930.0,
275,60142,The student knows the word science.,CONCEPT,46930.0,
276,5789,Understanding of past events and trends.,CONCEPT,47638.0,
277,5790,The ability to write the correct amount of requested information.,CONCEPT,47641.0,
278,5791,The ability to correctly match the verb to the subject.,CONCEPT,47644.0,
279,5792,The ability to use the right input format.,CONCEPT,47651.0,
280,5793,The ability to answer in the right language.,CONCEPT,,
281,5794,Can correctly spell written text.,CONCEPT,47654.0,
282,5795,The ability to formulate the answer in the correct tense.,CONCEPT,47756.0,
283,60816,Understanding of past events and trends.,CONCEPT,47638.0,
284,60834,Can correctly spell written text.,CONCEPT,47654.0,
285,5810,We figure out if the student is flirting with the bot.,CONCEPT,47762.0,4.0
286,60936,We figure out if the student is flirting with the bot.,CONCEPT,47762.0,
287,5889,Detector: Bullshit,CONCEPT,47915.0,
288,5890,Detector: Help / too difficult,CONCEPT,47907.0,
289,61074,Detector: Help / too difficult,CONCEPT,47907.0,
290,5892,Detector: Finish early,CONCEPT,47850.0,
291,61019,Detector: Finish early,CONCEPT,47850.0,
292,61022,Detector: Finish early,CONCEPT,47850.0,
293,61027,Detector: Finish early,CONCEPT,47850.0,
294,5893,Detector: Task for later / skip,CONCEPT,47923.0,
295,61086,Detector: Task for later / skip,CONCEPT,47923.0,
296,61088,Detector: Task for later / skip,CONCEPT,47923.0,
297,5909,Detector: Theory,CONCEPT,49146.0,
298,62353,Detector: Theory,CONCEPT,49146.0,
299,62356,Detector: Theory,CONCEPT,49146.0,
300,5882,The ability to convert text from one language to another.,CONCEPT,47929.0,
301,5883,The ability to write the correct amount of requested information.,CONCEPT,48011.0,
302,5884,The ability to correctly match the verb to the subject.,CONCEPT,48066.0,
303,5885,The ability to use the right input format.,CONCEPT,,
304,5886,The ability to answer in the right language.,CONCEPT,,
305,5887,Can correctly spell written text.,CONCEPT,48147.0,
306,5888,The ability to formulate the answer in the correct tense.,CONCEPT,49065.0,
307,61117,The ability to convert text from one language to another.,CONCEPT,47929.0,
308,61409,Can correctly spell written text.,CONCEPT,48147.0,
309,61224,The ability to correctly match the verb to the subject.,CONCEPT,48066.0,
310,62273,The ability to formulate the answer in the correct tense.,CONCEPT,49065.0,
311,6095,The ability to convert text from one language to another.,CONCEPT,49154.0,
312,6096,The ability to write the correct amount of requested information.,CONCEPT,49427.0,
313,6097,The ability to correctly match the verb to the subject.,CONCEPT,49609.0,
314,6098,The ability to use the right input format.,CONCEPT,,
315,6099,The ability to answer in the right language.,CONCEPT,,
316,6100,Can correctly spell written text.,CONCEPT,49882.0,
317,6101,The ability to formulate the answer in the correct tense.,CONCEPT,52975.0,
318,62450,The ability to convert text from one language to another.,CONCEPT,49154.0,
319,63446,Can correctly spell written text.,CONCEPT,49882.0,
320,62813,The ability to correctly match the verb to the subject.,CONCEPT,49609.0,
321,66358,The ability to formulate the answer in the correct tense.,CONCEPT,52975.0,
322,5894,Detector: Flirting with the bot,CONCEPT,53995.0,
323,57130,Detector: Theory,CONCEPT,42296.0,
324,61028,Detector: Finish early,CONCEPT,47850.0,
325,61075,Detector: Help / too difficult,CONCEPT,47907.0,
326,61078,Detector: Bullshit,CONCEPT,47915.0,
327,67218,Detector: Flirting with the bot,CONCEPT,53995.0,
328,7437,Ability to speak and understand both languages.,CONCEPT,55115.0,
329,67770,Ability to speak and understand both languages.,CONCEPT,55115.0,
330,7492,Ability to speak both German and English.,CONCEPT,54863.0,
331,67953,Ability to speak both German and English.,CONCEPT,54863.0,
332,7506,Fluency in German and English.,CONCEPT,54869.0,
333,67960,Fluency in German and English.,CONCEPT,54869.0,
334,67966,Fluency in German and English.,CONCEPT,54869.0,
335,67965,Fluency in German and English.,CONCEPT,54869.0,
336,7527,Fluency in German and English.,CONCEPT,54869.0,
337,67968,Fluency in German and English.,CONCEPT,54869.0,
338,67967,Fluency in German and English.,CONCEPT,54869.0,
339,68044,Ability to speak and understand both languages.,CONCEPT,55115.0,
340,68045,Can correctly spell written text.,CONCEPT,,
341,68409,Ability to speak and understand both languages.,CONCEPT,54869.0,
342,71166,1. Spiderman knowledge; 2. Writing communication; 3. Summarizing concisely.,CONCEPT,,4.0
343,71121,,CONCEPT,370980.0,
344,71160,,CONCEPT,370980.0,
345,71214,"Understanding of locations, regions, and physical features of the Earth's surface.",CONCEPT,,
346,71118,Understanding of past events in the US.,CONCEPT,,
347,68053,The learner is able to use spelling strategies correctly.,CONCEPT,54966.0,
348,68190,The learner is able to write a correct sentence.,CONCEPT,54952.0,
349,71380,The learner used the correct tense.,CONCEPT,55088.0,
350,8783,The learner did not use any swear word.,CONCEPT,54923.0,
351,68218,The learner did not provide an offtopic answer.,CONCEPT,54981.0,
352,71388,The learner made a grammatically correct sentence.,CONCEPT,54918.0,
353,9262,The learner used the correct tense. ,CONCEPT,54919.0,1.0
354,9362,Contains reason that he found the traditional kilts uncomfortable.,CONCEPT,54946.0,5.0
355,10222,You mentioned two or more good reasons.,CONCEPT,54941.0,5.0
356,9326,In the learner's answer the subject and verb are congruent.,CONCEPT,54950.0,1.0
357,70958,The learner mentioned the main reason why Caroline moved to Edinburgh.,CONCEPT,55021.0,4.0
358,70959,The learner mentioned one or more of the secondary reasons Caroline gave.,CONCEPT,55021.0,4.0
359,70948,The student is able to use the tense simple past.,CONCEPT,55018.0,5.0
360,70965,The learner is able to write a correct sentence.,CONCEPT,55027.0,1.0
361,68380,The learner is able to correctly spell. ,CONCEPT,55028.0,2.0
362,92198,"Der/Die Lernende kann die Erkenntnis, dass bei losen Einbauten die Trennleistung aufgrund der größeren Austauschfläche höher ist, umsetzen.",CONCEPT,64144.0,5.0
363,92394,Der/Die Lernende kann feste Kolonneneinbauten benennen.,CONCEPT,55225.0,5.0
364,92396,Der/Die Lernende kann lose Kolonneneinbauten benennen.,CONCEPT,55226.0,5.0
365,12458,Genau! Sie haben den Haupzweck der Anlage erkannt.,CONCEPT,55249.0,
366,12472,Die Antwort enthält die gesuchten Stichworte: {{correctStatements}},CONCEPT,55249.0,
367,12479,"Genau! Sie haben das Hauptkonzept verstanden.
",CONCEPT,55249.0,
368,12563,Stimmt! Der Vorgang wird Rektifikation genannt.,CONCEPT,55249.0,
369,12513,Sehr gut! Sie haben die Auswirkungen eines geringeren Siedepunktes erwähnt.,CONCEPT,55249.0,
370,66876,"Es wurde erkannt, dass die Nutzung von Medien und IT-Tools eine weitere Herausforderung für ein dezentralisiertes Team ist.",CONCEPT,53573.0,5.0
371,68038,aspect to be used as a placeholder till it can be removed,CONCEPT,,
372,66879,"Es wurde erkannt, dass Mehrsprachigkeit und Multikulturalität eine weitere Herausforderung für ein dezentralisiertes Team ist.",CONCEPT,53578.0,5.0
373,9226,Deine Antwort ist inhaltlich richtig.,CONCEPT,55121.0,
374,114811,"The answer contains that ""All I want for Christmas is you"" is the most listened-to Christmas song. ",CONCEPT,76607.0,4.0
375,69,"The answer sentence contains all structural elements (noun, verb, article, etc.).",CONCEPT,63362.0,1.0
376,70,The answer contains no spelling mistakes.,CONCEPT,1094.0,2.0
377,71,The answer was given in one sentence.,CONCEPT,1252.0,3.0
378,72,The answer was given in the requested tense: Present continuous.,CONCEPT,1259.0,1.0
379,74,In the answer given the verb form matches the subject (in person and number). ,CONCEPT,1263.0,1.0
380,75,The answer is in the correct English variety (British English). ,CONCEPT,,2.0
381,76,The given answer describes the picture.,CONCEPT,1266.0,4.0
382,77,The answer uses the words given in the task description.,CONCEPT,1257.0,3.0
383,13870,The answer contains no spelling mistakes.,CONCEPT,1094.0,
384,14022,The answer uses the words given in the task description.,CONCEPT,1257.0,
385,14029,The given answer describes the picture.,CONCEPT,1266.0,
386,125,The student can explain what's on the picture using a simple sentence.,CONCEPT,36505.0,
387,172234,The learner talked about the topic given in the task description.,CONCEPT,123382.0,4.0
388,172240,The learner can correctly spell written text.,CONCEPT,123385.0,2.0
389,172270,The answer consists of correctly structured sentences.,CONCEPT,123387.0,1.0
390,172276,,CONCEPT,123383.0,
391,172282,Subjects and Verbs are congruent.,CONCEPT,123390.0,1.0
392,190218,The student's answer consists of distinct sentences.,CONCEPT,141514.0,679.0
393,265063,The student uses punctuation correctly.,CONCEPT,212086.0,1.0
394,190202,The student enters an answer.,CONCEPT,141503.0,3.0
395,190204,The student answers in clear language.,CONCEPT,141504.0,3.0
396,190198,The student writes using appropriate language.,CONCEPT,141500.0,3.0
397,244871,The student writes sentences of reasonable length.,CONCEPT,191924.0,679.0
398,190216,The student answers in complete sentences.,CONCEPT,141512.0,679.0
399,244896,The student uses terms from standard English and not from slang,CONCEPT,192050.0,679.0
400,244892,The student writes in an appropriate level of standard English.,CONCEPT,192047.0,679.0
401,190210,The student answers following the rules of grammar,CONCEPT,141507.0,1.0
402,190208,The student follows spelling rules.,CONCEPT,141506.0,2.0
403,265068,The student answers consistently in British or American English.,CONCEPT,212097.0,679.0
404,244816,The student writes using words from the cotext.,CONCEPT,193244.0,4.0
405,272769,The student writes an essay,CONCEPT,220040.0,4.0
406,272845,The student answers in one short sentence,CONCEPT,220165.0,4.0
407,272853,The student orders the quotes,CONCEPT,220178.0,4.0
408,190220,The student answers with an opinion piece.,CONCEPT,144187.0,4.0
409,11865,Well done. You included one or more of the secondary reasons Caroline gave.,CONCEPT,,
410,11864,Very good. You identified the main reason Caroline moved to Edinburgh correctly.,CONCEPT,,
411,11708,Text is contained in the answer.,CONCEPT,,
412,11711,"Great! You mentioned the name of the blacksmith's wife, Joe Gargery.
",CONCEPT,,
413,11713,Cool! You stated the wife's correct title.,CONCEPT,,
414,11714,Interesting! You mentioned the first and second name of the blacksmith's wife in the opposite order.,CONCEPT,,
415,12360,"Yaay, great that you mentioned the snow in the image! ❆⛇ We too wish for a white Christmas this year! 🙏",CONCEPT,,
416,12362,"Exactly, the car is inscribed 😊 The whole Taskbase teams wishes you 'Merry Christmas🎄' too and a very happy new year - we look very much forward to our future collaboration and an exciting year 2023. 🤩🥳",CONCEPT,,
417,12366,"Yes, the decorations are quite Christmassy! 😍",CONCEPT,,
