taskId,aspectId
2022,aKyigEtilsvaz9cxURMjNY,17042
2027,aKyigEtilsvaz9cxURMjNY,18153
2033,aKyigEtilsvaz9cxURMjNY,19487
2065,51vgitPthWZ7rU5CTzq5VV,183
2066,51vgitPthWZ7rU5CTzq5VV,184
2067,51vgitPthWZ7rU5CTzq5VV,185
2068,51vgitPthWZ7rU5CTzq5VV,186
2069,51vgitPthWZ7rU5CTzq5VV,187
2071,51vgitPthWZ7rU5CTzq5VV,17042
2076,51vgitPthWZ7rU5CTzq5VV,18153
2082,51vgitPthWZ7rU5CTzq5VV,19487
2114,22UHAQsTne57THcsK0NPCi,183
2115,22UHAQsTne57THcsK0NPCi,184
2116,22UHAQsTne57THcsK0NPCi,185
2117,22UHAQsTne57THcsK0NPCi,186
2118,22UHAQsTne57THcsK0NPCi,187
2120,22UHAQsTne57THcsK0NPCi,17042
2125,22UHAQsTne57THcsK0NPCi,18153
2131,22UHAQsTne57THcsK0NPCi,19487
2163,9MpZ9PyNope91FHJ6hDVrI,183
2164,9MpZ9PyNope91FHJ6hDVrI,184
2165,9MpZ9PyNope91FHJ6hDVrI,185
2166,9MpZ9PyNope91FHJ6hDVrI,186
2167,9MpZ9PyNope91FHJ6hDVrI,187
2169,9MpZ9PyNope91FHJ6hDVrI,17042
2174,9MpZ9PyNope91FHJ6hDVrI,18153
2180,9MpZ9PyNope91FHJ6hDVrI,19487
2212,2tXp4qsxJtY5AN7ivJqsVE,183
2213,2tXp4qsxJtY5AN7ivJqsVE,184
2214,2tXp4qsxJtY5AN7ivJqsVE,185
2215,2tXp4qsxJtY5AN7ivJqsVE,186
2216,2tXp4qsxJtY5AN7ivJqsVE,187
2218,2tXp4qsxJtY5AN7ivJqsVE,17042
2223,2tXp4qsxJtY5AN7ivJqsVE,18153
2229,2tXp4qsxJtY5AN7ivJqsVE,19487
2261,5QMm78gBppxaJVq91HE6i5,183
2262,5QMm78gBppxaJVq91HE6i5,184
2263,5QMm78gBppxaJVq91HE6i5,185
2264,5QMm78gBppxaJVq91HE6i5,186
2265,5QMm78gBppxaJVq91HE6i5,187
2267,5QMm78gBppxaJVq91HE6i5,17042
2272,5QMm78gBppxaJVq91HE6i5,18153
2278,5QMm78gBppxaJVq91HE6i5,19487
2310,aS38m2r9A37aEFQXHdmakv,183
2311,aS38m2r9A37aEFQXHdmakv,184
2312,aS38m2r9A37aEFQXHdmakv,185
2313,aS38m2r9A37aEFQXHdmakv,186
2314,aS38m2r9A37aEFQXHdmakv,187
2316,aS38m2r9A37aEFQXHdmakv,17042
2321,aS38m2r9A37aEFQXHdmakv,18153
2327,aS38m2r9A37aEFQXHdmakv,19487
2359,1zeg3zMm9df7GMEk4S1mUH,183
2360,1zeg3zMm9df7GMEk4S1mUH,184
2361,1zeg3zMm9df7GMEk4S1mUH,185
2362,1zeg3zMm9df7GMEk4S1mUH,186
2363,1zeg3zMm9df7GMEk4S1mUH,187
2365,1zeg3zMm9df7GMEk4S1mUH,17042
2370,1zeg3zMm9df7GMEk4S1mUH,18153
2376,1zeg3zMm9df7GMEk4S1mUH,19487
2408,aCD2v49jXCD7FKmZex0H8I,183
2409,aCD2v49jXCD7FKmZex0H8I,184
2410,aCD2v49jXCD7FKmZex0H8I,185
2411,aCD2v49jXCD7FKmZex0H8I,186
2412,aCD2v49jXCD7FKmZex0H8I,187
2414,aCD2v49jXCD7FKmZex0H8I,17042
2419,aCD2v49jXCD7FKmZex0H8I,18153
2425,aCD2v49jXCD7FKmZex0H8I,19487
2457,6QkSj5tcnin7Hqbix7qbxW,183
2458,6QkSj5tcnin7Hqbix7qbxW,184
2459,6QkSj5tcnin7Hqbix7qbxW,185
2460,6QkSj5tcnin7Hqbix7qbxW,186
2461,6QkSj5tcnin7Hqbix7qbxW,187
2463,6QkSj5tcnin7Hqbix7qbxW,17042
2468,6QkSj5tcnin7Hqbix7qbxW,18153
2474,6QkSj5tcnin7Hqbix7qbxW,19487
2506,2r2SYFcYe9N6mNTHUlcK8f,183
2507,2r2SYFcYe9N6mNTHUlcK8f,184
2508,2r2SYFcYe9N6mNTHUlcK8f,185
2509,2r2SYFcYe9N6mNTHUlcK8f,186
2510,2r2SYFcYe9N6mNTHUlcK8f,187
2512,2r2SYFcYe9N6mNTHUlcK8f,17042
2517,2r2SYFcYe9N6mNTHUlcK8f,18153
2523,2r2SYFcYe9N6mNTHUlcK8f,19487
2555,8KAr1JaOTRu8nGNYfn9Vww,183
2556,8KAr1JaOTRu8nGNYfn9Vww,184
2557,8KAr1JaOTRu8nGNYfn9Vww,185
2558,8KAr1JaOTRu8nGNYfn9Vww,186
2559,8KAr1JaOTRu8nGNYfn9Vww,187
2561,8KAr1JaOTRu8nGNYfn9Vww,17042
2566,8KAr1JaOTRu8nGNYfn9Vww,18153
2572,8KAr1JaOTRu8nGNYfn9Vww,19487
2604,2PqNTcM5pSPav1Hou9ZWcW,183
2605,2PqNTcM5pSPav1Hou9ZWcW,184
2606,2PqNTcM5pSPav1Hou9ZWcW,185
2607,2PqNTcM5pSPav1Hou9ZWcW,186
2608,2PqNTcM5pSPav1Hou9ZWcW,187
2610,2PqNTcM5pSPav1Hou9ZWcW,17042
2615,2PqNTcM5pSPav1Hou9ZWcW,18153
2621,2PqNTcM5pSPav1Hou9ZWcW,19487
2653,WCz20kHwET8k3MVbqppy6,183
2654,WCz20kHwET8k3MVbqppy6,184
2655,WCz20kHwET8k3MVbqppy6,185
2656,WCz20kHwET8k3MVbqppy6,186
2657,WCz20kHwET8k3MVbqppy6,187
2659,WCz20kHwET8k3MVbqppy6,17042
2664,WCz20kHwET8k3MVbqppy6,18153
2670,WCz20kHwET8k3MVbqppy6,19487
2702,BQF0srBMWT7Gzo7BZ2uzK,183
2703,BQF0srBMWT7Gzo7BZ2uzK,184
2704,BQF0srBMWT7Gzo7BZ2uzK,185
2705,BQF0srBMWT7Gzo7BZ2uzK,186
2706,BQF0srBMWT7Gzo7BZ2uzK,187
2708,BQF0srBMWT7Gzo7BZ2uzK,17042
2713,BQF0srBMWT7Gzo7BZ2uzK,18153
2719,BQF0srBMWT7Gzo7BZ2uzK,19487
2751,63LwneDO7eg8AK3biY87MO,183
2752,63LwneDO7eg8AK3biY87MO,184
2753,63LwneDO7eg8AK3biY87MO,185
2754,63LwneDO7eg8AK3biY87MO,186
2755,63LwneDO7eg8AK3biY87MO,187
2757,63LwneDO7eg8AK3biY87MO,17042
2762,63LwneDO7eg8AK3biY87MO,18153
2768,63LwneDO7eg8AK3biY87MO,19487
2800,a9LEBCdqQ1T7bSqECtwYJb,183
2801,a9LEBCdqQ1T7bSqECtwYJb,184
2802,a9LEBCdqQ1T7bSqECtwYJb,185
2803,a9LEBCdqQ1T7bSqECtwYJb,186
2804,a9LEBCdqQ1T7bSqECtwYJb,187
2806,a9LEBCdqQ1T7bSqECtwYJb,17042
2811,a9LEBCdqQ1T7bSqECtwYJb,18153
2817,a9LEBCdqQ1T7bSqECtwYJb,19487
2849,7eAdNIMwTdZ8bNDzMdsKNi,183
2850,7eAdNIMwTdZ8bNDzMdsKNi,184
2851,7eAdNIMwTdZ8bNDzMdsKNi,185
2852,7eAdNIMwTdZ8bNDzMdsKNi,186
2853,7eAdNIMwTdZ8bNDzMdsKNi,187
2855,7eAdNIMwTdZ8bNDzMdsKNi,17042
2860,7eAdNIMwTdZ8bNDzMdsKNi,18153
2866,7eAdNIMwTdZ8bNDzMdsKNi,19487
2898,66WZeewVaQUapMbr4L8zqc,183
2899,66WZeewVaQUapMbr4L8zqc,184
2900,66WZeewVaQUapMbr4L8zqc,185
2901,66WZeewVaQUapMbr4L8zqc,186
2902,66WZeewVaQUapMbr4L8zqc,187
2904,66WZeewVaQUapMbr4L8zqc,17042
2909,66WZeewVaQUapMbr4L8zqc,18153
2915,66WZeewVaQUapMbr4L8zqc,19487
2947,94XarI5tWg871T4PHzFaq0,183
2948,94XarI5tWg871T4PHzFaq0,184
2949,94XarI5tWg871T4PHzFaq0,185
2950,94XarI5tWg871T4PHzFaq0,186
2951,94XarI5tWg871T4PHzFaq0,187
2953,94XarI5tWg871T4PHzFaq0,17042
2958,94XarI5tWg871T4PHzFaq0,18153
2964,94XarI5tWg871T4PHzFaq0,19487
2996,7QYKkjMFgIs6pLnqer8efv,183
2997,7QYKkjMFgIs6pLnqer8efv,184
2998,7QYKkjMFgIs6pLnqer8efv,185
2999,7QYKkjMFgIs6pLnqer8efv,186
3000,7QYKkjMFgIs6pLnqer8efv,187
3002,7QYKkjMFgIs6pLnqer8efv,17042
3007,7QYKkjMFgIs6pLnqer8efv,18153
3013,7QYKkjMFgIs6pLnqer8efv,19487
3045,48PYN7qDGQA88NvuCHTt7f,183
3046,48PYN7qDGQA88NvuCHTt7f,184
3047,48PYN7qDGQA88NvuCHTt7f,185
3048,48PYN7qDGQA88NvuCHTt7f,186
3049,48PYN7qDGQA88NvuCHTt7f,187
3051,48PYN7qDGQA88NvuCHTt7f,17042
3056,48PYN7qDGQA88NvuCHTt7f,18153
3062,48PYN7qDGQA88NvuCHTt7f,19487
3094,55935gEnVks6d5pwpkPcfP,183
3095,55935gEnVks6d5pwpkPcfP,184
3096,55935gEnVks6d5pwpkPcfP,185
3097,55935gEnVks6d5pwpkPcfP,186
3098,55935gEnVks6d5pwpkPcfP,187
3100,55935gEnVks6d5pwpkPcfP,17042
3105,55935gEnVks6d5pwpkPcfP,18153
3111,55935gEnVks6d5pwpkPcfP,19487
3143,62XXodCNboB9Cyi11h9FbL,183
3144,62XXodCNboB9Cyi11h9FbL,184
3145,62XXodCNboB9Cyi11h9FbL,185
3146,62XXodCNboB9Cyi11h9FbL,186
3147,62XXodCNboB9Cyi11h9FbL,187
3149,62XXodCNboB9Cyi11h9FbL,17042
3154,62XXodCNboB9Cyi11h9FbL,18153
3160,62XXodCNboB9Cyi11h9FbL,19487
3192,g2dXexhLZjaE28QsnLCfW,183
3193,g2dXexhLZjaE28QsnLCfW,184
3194,g2dXexhLZjaE28QsnLCfW,185
3195,g2dXexhLZjaE28QsnLCfW,186
3196,g2dXexhLZjaE28QsnLCfW,187
3198,g2dXexhLZjaE28QsnLCfW,17042
3203,g2dXexhLZjaE28QsnLCfW,18153
3209,g2dXexhLZjaE28QsnLCfW,19487
3241,797sy1iQXSt8BJYZq96yLR,183
3242,797sy1iQXSt8BJYZq96yLR,184
3243,797sy1iQXSt8BJYZq96yLR,185
3244,797sy1iQXSt8BJYZq96yLR,186
3245,797sy1iQXSt8BJYZq96yLR,187
3247,797sy1iQXSt8BJYZq96yLR,17042
3252,797sy1iQXSt8BJYZq96yLR,18153
3258,797sy1iQXSt8BJYZq96yLR,19487
3290,4dylAImdwEVa6pPjZkhMUo,183
3291,4dylAImdwEVa6pPjZkhMUo,184
3292,4dylAImdwEVa6pPjZkhMUo,185
3293,4dylAImdwEVa6pPjZkhMUo,186
3294,4dylAImdwEVa6pPjZkhMUo,187
3296,4dylAImdwEVa6pPjZkhMUo,17042
3301,4dylAImdwEVa6pPjZkhMUo,18153
3307,4dylAImdwEVa6pPjZkhMUo,19487
3339,63YBIHhkCW38OC9yqetsjl,183
3340,63YBIHhkCW38OC9yqetsjl,184
3341,63YBIHhkCW38OC9yqetsjl,185
3342,63YBIHhkCW38OC9yqetsjl,186
3343,63YBIHhkCW38OC9yqetsjl,187
3345,63YBIHhkCW38OC9yqetsjl,17042
3350,63YBIHhkCW38OC9yqetsjl,18153
3356,63YBIHhkCW38OC9yqetsjl,19487
3388,4YrjGF9DmAX6HVSsVxBnST,183
3389,4YrjGF9DmAX6HVSsVxBnST,184
3390,4YrjGF9DmAX6HVSsVxBnST,185
3391,4YrjGF9DmAX6HVSsVxBnST,186
3392,4YrjGF9DmAX6HVSsVxBnST,187
3394,4YrjGF9DmAX6HVSsVxBnST,17042
3399,4YrjGF9DmAX6HVSsVxBnST,18153
3405,4YrjGF9DmAX6HVSsVxBnST,19487
3437,7NnuagJq9QP9YdCJJbnutO,183
3438,7NnuagJq9QP9YdCJJbnutO,184
3439,7NnuagJq9QP9YdCJJbnutO,185
3440,7NnuagJq9QP9YdCJJbnutO,186
3441,7NnuagJq9QP9YdCJJbnutO,187
3443,7NnuagJq9QP9YdCJJbnutO,17042
3448,7NnuagJq9QP9YdCJJbnutO,18153
3454,7NnuagJq9QP9YdCJJbnutO,19487
3486,azUng1lvtHdaD9eXmHM7uQ,183
3487,azUng1lvtHdaD9eXmHM7uQ,184
3488,azUng1lvtHdaD9eXmHM7uQ,185
3489,azUng1lvtHdaD9eXmHM7uQ,186
3490,azUng1lvtHdaD9eXmHM7uQ,187
3492,azUng1lvtHdaD9eXmHM7uQ,17042
3497,azUng1lvtHdaD9eXmHM7uQ,18153
