taskId,language,description,topic_id,word_count
1147,22BFD78ilPM8TchKxPNRFF,EN,"Translate ""Tom macht gerade Abendessen."" to English.",,7
1148,50vh0FAZ3TDaHo84QdFocv,EN,"Translate ""Das Leben ist voller Abenteuer."" to English.",,8
1149,a8fhbpOctnB81BMgXtazcU,EN,"Translate ""Ich konnte nicht ablehnen."" to English.",,7
1150,20A4Hx4UDtf8CLvEdGBbCn,EN,"Translate ""Das machst du doch mit Absicht!"" to English.",,9
1151,7DSzCegF1Gz9C7jXDbf0ae,EN,"Translate ""Das war sicher nicht mit Absicht."" to English.",,9
1152,SsFyvivPiXa3xCGUqNzhy,EN,"Translate ""Er hatte die Absicht, sie zu heiraten."" to English.",,10
1153,4iiM8cAHjYH75flvADkcFR,EN,"Translate ""Hast du das mit Absicht getan?"" to English.",,9
1154,4WQPpjZzXl05Tdu6W5xxVt,EN,"Translate ""Ich habe nicht die Absicht, mich zu entschuldigen."" to English.",,11
1155,7FH3sCf1EL78jEz8orF9ab,EN,"Translate ""Meine Frau wollte ein Kind adoptieren."" to English.",,9
1156,4YROUyqd8jj7fi3DT8SnHu,EN,"Translate ""Der Affe fiel vom Baum."" to English.",,8
1157,8IRZQCLrsBh9uuBth2dbc3,EN,"Translate ""Mein Affe ist fortgelaufen."" to English.",,7
1158,f5FBKIiyFd7QCzbq4GgKP,EN,"Translate ""Das war ein Albtraum."" to English.",,7
1159,50hyowIp3hd7pHJnrWGCla,EN,"Translate ""Er zeigte mir sein Album."" to English.",,8
1160,a2EFy1quyXd6bb286NW5Qb,EN,"Translate ""Es ist mir nicht erlaubt, Alkohol zu trinken."" to English.",,11
1161,6K4ImkCIaj08kpmj1XbVws,EN,"Translate ""Haben Sie Getränke ohne Alkohol?"" to English.",,8
1162,8ZITtwQdx9G9AKb7jyIPS3,EN,"Translate ""Ich kann keinen Alkohol trinken."" to English.",,8
1163,9Wm7IWwrNhRayy5g2gj6rA,EN,"Translate ""Ich trinke keinen Alkohol."" to English.",,7
1164,17aU9nWh0eLag81mXI2h3O,EN,"Translate ""Sie war dem Alkohol nicht abgeneigt."" to English.",,9
1165,8PqBcI1KZWl8Mtq0B8FxL4,EN,"Translate ""Ich habe bis zum Alter von 6 in Osaka gelebt."" to English.",,13
1166,aAkIziPCaJX7lPIBr9JQwY,EN,"Translate ""Sie hat im Alter von 25 geheiratet."" to English.",,10
1167,3zGud8VQ8yNaycnVTBNazJ,EN,"Translate ""Welches Alter hat Ihr Sohn?"" to English.",,8
1168,acmZVlmedq577WAV5BInIC,EN,"Translate ""Was ist die Alternative?"" to English.",,7
1169,1oTr9NmVjOc7V9UGrEs4ah,EN,"Translate ""Jane scheint sich auf der Party zu amüsieren."" to English.",,11
1170,6hmk7XLEG7361cQCL6t3Wb,EN,"Translate ""Darf ich dir jetzt etwas zu trinken anbieten?"" to English.",,11
1171,7EkwqUuuM7L71QhYSquY9C,EN,"Translate ""Das wird sich nicht ändern."" to English.",,8
1172,3lriGJFEm9W8W71JHWyfDX,EN,"Translate ""Die Zeiten ändern sich."" to English.",,7
1173,5flo6UARSgZ8n2lBBqtBn1,EN,"Translate ""Tom muss seine Einstellung ändern."" to English.",,8
1174,2whKClfmekVaHLvKfAiPVa,EN,"Translate ""Vielleicht ändern sich die Preise."" to English.",,8
1175,aKyigEtilsvaz9cxURMjNY,EN,"Translate ""Es war dumm von dir, sein Angebot anzunehmen."" to English.",,11
1176,51vgitPthWZ7rU5CTzq5VV,EN,"Translate ""Ich akzeptiere das Angebot."" to English.",,7
1177,22UHAQsTne57THcsK0NPCi,EN,"Translate ""Ich werde dein Angebot annehmen."" to English.",,8
1178,9MpZ9PyNope91FHJ6hDVrI,EN,"Translate ""Ich werde dein Angebot annehmen."" to English.",,8
1179,2tXp4qsxJtY5AN7ivJqsVE,EN,"Translate ""Deine Antwort ist falsch."" to English.",,7
1180,5QMm78gBppxaJVq91HE6i5,EN,"Translate ""Du hast die Antwort gefunden."" to English.",,8
1181,aS38m2r9A37aEFQXHdmakv,EN,"Translate ""Hast du eine Antwort von Tom erhalten?"" to English.",,10
1182,1zeg3zMm9df7GMEk4S1mUH,EN,"Translate ""Kennen Sie die Antwort?"" to English.",,7
1183,aCD2v49jXCD7FKmZex0H8I,EN,"Translate ""Deine Antworten waren bis auf eine richtig."" to English.",,10
1184,6QkSj5tcnin7Hqbix7qbxW,EN,"Translate ""Muss ich auf die Frage antworten?"" to English.",,9
1185,2r2SYFcYe9N6mNTHUlcK8f,EN,"Translate ""Ich brauche keinen Anwalt."" to English.",,7
1186,8KAr1JaOTRu8nGNYfn9Vww,EN,"Translate ""Der Apfel ist noch nicht reif."" to English.",,9
1187,2PqNTcM5pSPav1Hou9ZWcW,EN,"Translate ""Ich esse gerade einen Apfel."" to English.",,8
1188,WCz20kHwET8k3MVbqppy6,EN,"Translate ""Ist das ein Apfel?"" to English.",,7
1189,BQF0srBMWT7Gzo7BZ2uzK,EN,"Translate ""Unter dem Schreibtisch liegt ein Apfel."" to English.",,9
1190,63LwneDO7eg8AK3biY87MO,EN,"Translate ""Wie schmeckt der Apfel?"" to English.",,7
1191,a9LEBCdqQ1T7bSqECtwYJb,EN,"Translate ""Er erledigt seine Arbeit."" to English.",,7
1192,7eAdNIMwTdZ8bNDzMdsKNi,EN,"Translate ""Er ist mit seiner Arbeit zufrieden."" to English.",,9
1193,66WZeewVaQUapMbr4L8zqc,EN,"Translate ""Ich bin von der Arbeit sehr müde."" to English.",,10
1194,94XarI5tWg871T4PHzFaq0,EN,"Translate ""Ich habe Arbeit für dich."" to English.",,8
1195,7QYKkjMFgIs6pLnqer8efv,EN,"Translate ""Ich muss die Arbeit bis vier Uhr abgeschlossen haben."" to English.",,12
1196,48PYN7qDGQA88NvuCHTt7f,EN,"Translate ""Ich setze meine Arbeit fort."" to English.",,8
1197,55935gEnVks6d5pwpkPcfP,EN,"Translate ""Tom fährt mit dem Auto zur Arbeit."" to English.",,10
1198,62XXodCNboB9Cyi11h9FbL,EN,"Translate ""Tom hat schon eine Arbeit gefunden."" to English.",,9
1199,g2dXexhLZjaE28QsnLCfW,EN,"Translate ""Unsere Arbeit hört nie auf."" to English.",,8
1200,797sy1iQXSt8BJYZq96yLR,EN,"Translate ""Arbeiten Sie mit Tom zusammen?"" to English.",,8
1201,4dylAImdwEVa6pPjZkhMUo,EN,"Translate ""Ein Mensch muss arbeiten."" to English.",,7
1202,63YBIHhkCW38OC9yqetsjl,EN,"Translate ""Er will nicht in einer Fabrik arbeiten."" to English.",,10
1203,4YrjGF9DmAX6HVSsVxBnST,EN,"Translate ""Ich gab vor zu arbeiten."" to English.",,8
1204,7NnuagJq9QP9YdCJJbnutO,EN,"Translate ""Ich war am Arbeiten."" to English.",,7
1205,azUng1lvtHdaD9eXmHM7uQ,EN,"Translate ""Ich brauche nur einen Arbeiter."" to English.",,8
1206,1GVHJpYzrqt9ya6Zp92WoT,EN,"Translate ""Sie sind wirklich ein fleißiger Arbeiter."" to English.",,9
1207,pwS6KHkC5ya2O14CH4bSX,EN,"Translate ""Das ist der Computer, auf dem er seine Artikel schreibt."" to English.",,13
1208,3EjA3fuWrzb9aKIdPjGK2z,EN,"Translate ""Der Artikel war in französischer Sprache verfasst."" to English.",,10
1209,Gd2rwRvZBJ8xQakCjGMDl,EN,"Translate ""Haben Sie diesen Artikel gelesen?"" to English.",,8
1210,9FKxB1Z1sa689zUnfxMo3B,EN,"Translate ""Habt ihr diesen Artikel gelesen?"" to English.",,8
1211,2VtkZeTFX3L9FLJIwep6bI,EN,"Translate ""Ich kann diesen Artikel nicht ins Arabische übersetzen."" to English.",,11
1212,3whOtWugTQD9PEYssWCra7,EN,"Translate ""Ich beschloss, Arzt zu werden."" to English.",,8
1213,863cPdHAwxM6jrpWi7Kx5h,EN,"Translate ""Wo ist der Arzt?"" to English.",,7
1214,8yDGFEId9zC9J5b6jWEiXY,EN,"Translate ""Diese Aufgabe ist zu viel für ihn."" to English.",,10
1215,79cfNQucdqR9l6Lm4XhKpQ,EN,"Translate ""Ich konnte die Aufgabe leicht lösen."" to English.",,9
1216,738Cr1GCEP49iUi8HnYTQ3,EN,"Translate ""Ich will nicht aufgeben."" to English.",,7
1217,2pXzMgU5xZH9y5Mlr1tFS4,EN,"Translate ""Die Zeitung hat eine große Auflage."" to English.",,9
1218,7XOLcCX9H5W8l8aETO1gGX,EN,"Translate ""Es gibt keine Fehler in deinem Aufsatz."" to English.",,10
1219,62HICEhR1sK6bT8gDgzzkI,EN,"Translate ""Der alte Mann ist auf einem Auge blind."" to English.",,11
1220,1dxt2rW5BSQ8iLFIvlsExo,EN,"Translate ""Ich habe Sand im Auge."" to English.",,8
1221,aJsqPyUd9InaAF4SOj0z0B,EN,"Translate ""Was das Auge nicht sieht, bekümmert das Herz nicht."" to English.",,12
1222,2NJsgQEIjJQ7TULpMozCyd,EN,"Translate ""Welches Auge tut dir weh?"" to English.",,8
1223,2JmiuY3H00s7KurVGUjwwA,EN,"Translate ""Gibt es im Französischen einen ähnlichen Ausdruck?"" to English.",,10
1224,aFtcB6e1XSKamsPzZYTTBO,EN,"Translate ""Was bedeutet dieser Ausdruck in diesem Zusammenhang?"" to English.",,10
1225,2SvLuio6AlL5V2q7XMFOod,EN,"Translate ""Du solltest nicht mehr Geld ausgeben, als du verdienst."" to English.",,12
1226,5G4iA5xgmbT8mZI5gL35GC,EN,"Translate ""Darf ich mir dein Auto ausleihen?"" to English.",,9
1227,1CpKXSaT8uY6kOUILEEAqV,EN,"Translate ""Kann ich mir mal dein Auto ausleihen?"" to English.",,10
1228,1XIEegpxpeo5Kd1rFXvYEO,EN,"Translate ""Wie viele Bücher kann ich gleichzeitig ausleihen?"" to English.",,10
1229,2Euo5WsJi5D5Ud4n9QL89B,EN,"Translate ""Warum ist das Aussehen so wichtig?"" to English.",,9
1230,1xKZgPaBlPsapUmouTzuZq,EN,"Translate ""Wir haben eine große Auswahl an Obst im Supermarkt."" to English.",,12
1231,2fd2bEiRXlC5TpTCPiGvef,EN,"Translate ""Der Autor hat einen schönen Stil."" to English.",,9
1232,9pNfo56cP8n8P5yxcKdePs,EN,"Translate ""Das Baby hörte auf zu schreien."" to English.",,9
1233,3VuuoeU3MVV7zGdDRIs2Yu,EN,"Translate ""Das Baby schläft tief und fest."" to English.",,9
1234,6fyE0CZX57F9oWwxdL5V72,EN,"Translate ""Das Baby wachte mitten in der Nacht auf."" to English.",,11
1235,aNo0Vc3M5RLaHlfFOv92p3,EN,"Translate ""Ich schlief wie ein Baby."" to English.",,8
1236,Z7XGAQVItb6RHRDpEoOL5,EN,"Translate ""Sie gebar ein gesundes Baby."" to English.",,8
1237,9CRQwA02WE97kL7WGBnC7n,EN,"Translate ""Er nahm ein heißes Bad und schaltete den Fernseher ein."" to English.",,13
1238,3FYigAOOHYja0DyawKR3l4,EN,"Translate ""Hast du schon ein Bad genommen, Takashi?"" to English.",,10
1239,Vn99qWpOWGaVsoZSkC7V6,EN,"Translate ""Ich nahm ein Bad."" to English.",,7
1240,6sSl1NwMUMwal80v3nnGET,EN,"Translate ""Ich nehme fast jeden Tag ein Bad."" to English.",,10
1241,39F2sLPHte493osmUUVV0Y,EN,"Translate ""Es ist praktisch, so nahe am Bahnhof zu wohnen."" to English.",,12
1242,7ySYPlY9zj28RgvoGihTEy,EN,"Translate ""Wie komme ich zum Bahnhof?"" to English.",,8
1243,7Ks1kGHjbpq9KL42AlPJO2,EN,"Translate ""Wo ist der nächste Bahnhof?"" to English.",,8
1244,2SJzyco6q2a8KXsVEko5IT,EN,"Translate ""Bakterien vermehren sich durch Teilung."" to English.",,8
1245,23GDKYWKkYV6EtJc45lHhX,EN,"Translate ""Die Katze spielt mit dem Ball."" to English.",,9
1246,5h9awIGOtrK89xuAuXw1rr,EN,"Translate ""Wo ist der Ball?"" to English.",,7
1247,aJJVPDdcxXQ7YgQblDIngD,EN,"Translate ""Eine Banane ist gelb."" to English.",,7
1248,3bg53tmUbUL7ghc0YnQURi,EN,"Translate ""Ich esse eine Banane."" to English.",,7
1249,V2lGMV9xar6MerL0KV6H1,EN,"Translate ""Tom isst eine Banane."" to English.",,7
1250,1lqAy1JrEmf6DQhE4SfgBi,EN,"Translate ""Die Bank kannst du leicht finden."" to English.",,9
1251,aAdhFihRwCUaoNSUn3yV48,EN,"Translate ""Ich bin zur Bank gegangen."" to English.",,8
1252,7mWRsp2zZNd9JDhaiSDrtM,EN,"Translate ""Sie arbeitet in einer Bank."" to English.",,8
1253,QH17czdtDf7qdO5LomcPH,EN,"Translate ""Unter dem Baum ist eine Bank."" to English.",,9
1254,1G3cU96xT406rDBe9RXqvr,EN,"Translate ""Wieso hast du die Bank rot gestrichen?"" to English.",,10
1255,6fWFTlwHbNe8ZAAkw21GN6,EN,"Translate ""Ich will in bar bezahlt werden."" to English.",,9
1256,596WDZdWc1X7tggFUrhhM7,EN,"Translate ""Alle Jungen spielen gerne Baseball."" to English.",,8
1257,7ITnctAFbTk9FWeiqfmXHV,EN,"Translate ""Er interessiert sich nicht sehr für Baseball."" to English.",,10
1258,9fRbalhkhsP6M7cPZKy5G9,EN,"Translate ""Ich spiele gern Baseball."" to English.",,7
1259,2qjHZDKvS7j5QOxTlxgTwS,EN,"Translate ""Magst du Baseball, Bin?"" to English.",,7
1260,5wuznrgH6Em9mF0A4VntPE,EN,"Translate ""Mike spielt gerne Basketball."" to English.",,7
1261,8UgZ1bMvz798fQfSv23jKi,EN,"Translate ""Sie hat früher Basketball gespielt."" to English.",,8
1262,3R9UH6cuCG46g0RemDHZLX,EN,"Translate ""Wir bauen Reis an."" to English.",,7
