taskId,language,description,topic_id,word_count
1161,6K4ImkCIaj08kpmj1XbVws,EN,"Translates ""Do you have drinks without alcohol?"" to English.",,8
1162,8ZITtwQdx9G9AKb7jyIPS3,EN,"Translate ""I can't drink alcohol."" to English.",,8
1163,9Wm7IWwrNhRayy5g2gj6rA,EN,"Translate ""I don't drink alcohol."" to English.",,7
1164,17aU9nWh0eLag81mXI2h3O,EN,"Translate ""It was not averse to alcohol."" to English.",,9
1165,8PqBcI1KZWl8Mtq0B8FxL4,EN,"Translate ""I lived in Osaka up to the age of 6."" to English.",,13
1166,aAkIziPCaJX7lPIBr9JQwY,EN,"Translate ""She got married at the age of 25."" to English.",,10
1167,3zGud8VQ8yNaycnVTBNazJ,EN,"Translate ""What age does your son have?"" to English.",,8
1168,acmZVlmedq577WAV5BInIC,EN,"Translate ""What is the alternative?"" to English.",,7
1169,1oTr9NmVjOc7V9UGrEs4ah,EN,"Translate ""Jane seems to have fun at the party."" to English.",,11
1170,6hmk7XLEG7361cQCL6t3Wb,EN,"Translate ""Can I offer you something to drink now?"" to English.",,11
1171,7EkwqUuuM7L71QhYSquY9C,EN,"Translate ""That won't change."" to English.",,8
1172,3lriGJFEm9W8W71JHWyfDX,EN,"Translates ""Times change."" to English.",,7
1173,5flo6UARSgZ8n2lBBqtBn1,EN,"Translate ""Tom has to change his attitude."" to English.",,8
1174,2whKClfmekVaHLvKfAiPVa,EN,"Translates ""Maybe the prices change."" to English.",,8
1175,aKyigEtilsvaz9cxURMjNY,EN,"Translate ""It was stupid of you to accept your offer."" to English.",,11
1176,51vgitPthWZ7rU5CTzq5VV,EN,"Translate ""I accept the offer."" to English.",,7
1177,22UHAQsTne57THcsK0NPCi,EN,"Translate ""I'll accept your offer."" to English.",,8
1178,9MpZ9PyNope91FHJ6hDVrI,EN,"Translate ""I'll accept your offer."" to English.",,8
1179,2tXp4qsxJtY5AN7ivJqsVE,EN,"Translate ""Your answer is wrong."" to English.",,7
1180,5QMm78gBppxaJVq91HE6i5,EN,"Translate ""You found the answer."" to English.",,8
1181,aS38m2r9A37aEFQXHdmakv,EN,"Translate ""Did you get a response from Tom?"" to English.",,10
1182,1zeg3zMm9df7GMEk4S1mUH,EN,"Translate ""Do you know the answer?"" to English.",,7
1183,aCD2v49jXCD7FKmZex0H8I,EN,"Translate ""Your answers were right."" to English.",,10
1184,6QkSj5tcnin7Hqbix7qbxW,EN,"Translate ""Do I have to answer the question?"" to English.",,9
1185,2r2SYFcYe9N6mNTHUlcK8f,EN,"Translate ""I don't need a lawyer."" to English.",,7
1186,8KAr1JaOTRu8nGNYfn9Vww,EN,"Translate ""The apple is not yet ripe."" to English.",,9
1187,2PqNTcM5pSPav1Hou9ZWcW,EN,"Translate ""I'm eating an apple."" to English.",,8
1188,WCz20kHwET8k3MVbqppy6,EN,"Translate ""Is that an apple?"" to English.",,7
1189,BQF0srBMWT7Gzo7BZ2uzK,EN,"Translate ""An apple is under the desk."" to English.",,9
1190,63LwneDO7eg8AK3biY87MO,EN,"Translate ""How does the apple taste?"" to English.",,7
1191,a9LEBCdqQ1T7bSqECtwYJb,EN,"Translate ""He does his job."" to English.",,7
1192,7eAdNIMwTdZ8bNDzMdsKNi,EN,"Translate ""He is satisfied with his work."" to English.",,9
1193,66WZeewVaQUapMbr4L8zqc,EN,"Translate ""I'm very tired from work."" to English.",,10
1194,94XarI5tWg871T4PHzFaq0,EN,"Translate ""I have work for you."" to English.",,8
1195,7QYKkjMFgIs6pLnqer8efv,EN,"Translate ""I must have completed the work by four o'clock."" to English.",,12
1196,48PYN7qDGQA88NvuCHTt7f,EN,"Translate ""I continue my work."" to English.",,8
1197,55935gEnVks6d5pwpkPcfP,EN,"Translate ""Tom drives to work by car."" to English.",,10
1198,62XXodCNboB9Cyi11h9FbL,EN,"Translate ""Tom has already found work."" to English.",,9
1199,g2dXexhLZjaE28QsnLCfW,EN,"Translate ""Our work never stops."" to English.",,8
1200,797sy1iQXSt8BJYZq96yLR,EN,"Translate ""Do you work with Tom?"" to English.",,8
1201,4dylAImdwEVa6pPjZkhMUo,EN,"Translate ""A person has to work."" to English.",,7
1202,63YBIHhkCW38OC9yqetsjl,EN,"Translate ""He doesn't want to work in a factory."" to English.",,10
1203,4YrjGF9DmAX6HVSsVxBnST,EN,"Translate ""I pretended to work."" to English.",,8
1204,7NnuagJq9QP9YdCJJbnutO,EN,"Translate ""I was working."" to English.",,7
1205,azUng1lvtHdaD9eXmHM7uQ,EN,"Translate ""I only need a worker."" to English.",,8
1206,1GVHJpYzrqt9ya6Zp92WoT,EN,"Translates ""You are really a hardworking worker."" to English.",,9
1207,pwS6KHkC5ya2O14CH4bSX,EN,"Translate ""This is the computer on which he writes his articles."" to English.",,13
1208,3EjA3fuWrzb9aKIdPjGK2z,EN,"Translate ""The article was written in French."" to English.",,10
1209,Gd2rwRvZBJ8xQakCjGMDl,EN,"Translate ""Did you read this article?"" to English.",,8
1210,9FKxB1Z1sa689zUnfxMo3B,EN,"Translate ""Did you read this article?"" to English.",,8
1211,2VtkZeTFX3L9FLJIwep6bI,EN,"Translate ""I can't translate this article into Arabic."" to English.",,11
1212,3whOtWugTQD9PEYssWCra7,EN,"Translate ""I decided to become a doctor."" to English.",,8
1213,863cPdHAwxM6jrpWi7Kx5h,EN,"Translate ""Where is the doctor?"" to English.",,7
1214,8yDGFEId9zC9J5b6jWEiXY,EN,"Translate ""This task is too much for him."" to English.",,10
1215,79cfNQucdqR9l6Lm4XhKpQ,EN,"Translate ""I could easily solve the task."" to English.",,9
1216,738Cr1GCEP49iUi8HnYTQ3,EN,"Translate ""I don't want to give up."" to English.",,7
1217,2pXzMgU5xZH9y5Mlr1tFS4,EN,"Translate ""The newspaper has a large edition."" to English.",,9
1218,7XOLcCX9H5W8l8aETO1gGX,EN,"Translates ""There are no mistakes in your essay."" to English.",,10
1219,62HICEhR1sK6bT8gDgzzkI,EN,"Translate ""The old man is blind in one eye."" to English.",,11
1220,1dxt2rW5BSQ8iLFIvlsExo,EN,"Translate ""I have sand in my eye."" to English.",,8
1221,aJsqPyUd9InaAF4SOj0z0B,EN,"Translate ""What the eye does not see does not take care of the heart."" to English.",,12
1222,2NJsgQEIjJQ7TULpMozCyd,EN,"Translate ""Which eye hurts you?"" to English.",,8
1223,2JmiuY3H00s7KurVGUjwwA,EN,"Translate ""Is there a similar expression in French?"" to English.",,10
1224,aFtcB6e1XSKamsPzZYTTBO,EN,"Translate ""What does this expression mean in this context?"" to English.",,10
1225,2SvLuio6AlL5V2q7XMFOod,EN,"Translates ""You shouldn't spend more money than you earn."" to English.",,12
1226,5G4iA5xgmbT8mZI5gL35GC,EN,"Translate ""Can I borrow your car?"" to English.",,9
1227,1CpKXSaT8uY6kOUILEEAqV,EN,"Translate ""Can I borrow your car?"" to English.",,10
1228,1XIEegpxpeo5Kd1rFXvYEO,EN,"Translate ""How many books can I borrow at the same time?"" to English.",,10
1229,2Euo5WsJi5D5Ud4n9QL89B,EN,"Translate ""Why is it so important?"" to English.",,9
1230,1xKZgPaBlPsapUmouTzuZq,EN,"Translates ""We have a large selection of fruit in the supermarket."" to English.",,12
1231,2fd2bEiRXlC5TpTCPiGvef,EN,"Translate ""The author has a nice style."" to English.",,9
1232,9pNfo56cP8n8P5yxcKdePs,EN,"Translate ""The baby stopped screaming."" to English.",,9
1233,3VuuoeU3MVV7zGdDRIs2Yu,EN,"Translate ""The baby sleeps deeply and firmly."" to English.",,9
1234,6fyE0CZX57F9oWwxdL5V72,EN,"Translate ""The baby woke up in the middle of the night."" to English.",,11
1235,aNo0Vc3M5RLaHlfFOv92p3,EN,"Translate ""I slept like a baby."" to English.",,8
1236,Z7XGAQVItb6RHRDpEoOL5,EN,"Translate ""She gave birth to a healthy baby."" to English.",,8
1237,9CRQwA02WE97kL7WGBnC7n,EN,"Translate ""He took a hot bath and switched on the TV."" to English.",,13
1238,3FYigAOOHYja0DyawKR3l4,EN,"Translate ""Have you already taken a bathroom, Takashi?"" to English.",,10
1239,Vn99qWpOWGaVsoZSkC7V6,EN,"Translate ""I took a bath."" to English.",,7
1240,6sSl1NwMUMwal80v3nnGET,EN,"Translate ""I take a bath almost every day."" to English.",,10
1241,39F2sLPHte493osmUUVV0Y,EN,"Translate ""It is practical to live so close to the train station."" to English.",,12
1242,7ySYPlY9zj28RgvoGihTEy,EN,"Translate ""How do I get to the train station?"" to English.",,8
1243,7Ks1kGHjbpq9KL42AlPJO2,EN,"Translate ""Where is the next train station?"" to English.",,8
1244,2SJzyco6q2a8KXsVEko5IT,EN,"Translate ""Bacteria multiply through division."" to English.",,8
1245,23GDKYWKkYV6EtJc45lHhX,EN,"Translate ""The cat plays with the ball."" to English.",,9
1246,5h9awIGOtrK89xuAuXw1rr,EN,"Translate ""Where's the ball?"" to English.",,7
1247,aJJVPDdcxXQ7YgQblDIngD,EN,"Translate ""A banana is yellow."" to English.",,7
1248,3bg53tmUbUL7ghc0YnQURi,EN,"Translate ""I eat a banana."" to English.",,7
1249,V2lGMV9xar6MerL0KV6H1,EN,"Translate ""Tom eats a banana."" to English.",,7
1250,1lqAy1JrEmf6DQhE4SfgBi,EN,"Translate ""You can easily find the bank."" to English.",,9
1251,aAdhFihRwCUaoNSUn3yV48,EN,"Translate ""I went to the bank."" to English.",,8
1252,7mWRsp2zZNd9JDhaiSDrtM,EN,"Translate ""She works in a bank."" to English.",,8
1253,QH17czdtDf7qdO5LomcPH,EN,"Translate ""is a bank under the tree."" to English.",,9
1254,1G3cU96xT406rDBe9RXqvr,EN,"Translate ""Why did you paint the bank red?"" to English.",,10
1255,6fWFTlwHbNe8ZAAkw21GN6,EN,"Translate ""I want to be paid in cash."" to English.",,9
1256,596WDZdWc1X7tggFUrhhM7,EN,"Translates ""All boys like to play baseball."" to English.",,8
1257,7ITnctAFbTk9FWeiqfmXHV,EN,"Translate ""He is not very interested in baseball."" to English.",,10
1258,9fRbalhkhsP6M7cPZKy5G9,EN,"Translate ""I like to play baseball."" to English.",,7
1259,2qjHZDKvS7j5QOxTlxgTwS,EN,"Translate ""Do you like baseball, am?"" to English.",,7
1260,5wuznrgH6Em9mF0A4VntPE,EN,"Translate ""Mike likes to play basketball."" to English.",,7
1261,8UgZ1bMvz798fQfSv23jKi,EN,"Translate ""She used to play basketball."" to English.",,8
1262,3R9UH6cuCG46g0RemDHZLX,EN,"Translate ""We are growing rice."" to English.",,7
1263,42fF4LfzZ225HS6hiVVzaD,EN,"Translate ""We will build a wall."" to English.",,8
1264,3PWSNsM3Rgg6oOYIhqokrV,EN,"Translate ""But the farmer smiled at him."" to English.",,9
1265,8UWHXHQylhY7qhz9rITmIy,EN,"Translate ""What the farmer does not know, he doesn't eat that."" to English.",,12
1266,5bG0oOEDdN4aifkqwUc8Q2,EN,"Translate ""This tree is as old as that."" to English.",,10
1267,6zgOsbf0aFm5AOlGiKSrhv,EN,"Translate ""I'm under the tree."" to English.",,8
1268,7COUUUJHoQ37uAvXkRc8EP,EN,"Translate ""Tom planted a tree."" to English.",,7
1269,8CxHtuRhGTZ7ffDlz1EXC5,EN,"Translate ""Tom picked an apple from the tree."" to English.",,9
1270,7k9SyTuQbGL5Tz58WeH6Sb,EN,"Translates ""The limits of my language mean the limits of my world."" to English.",,12
1271,3xDAVb6XTwHavSJ5KJ4nz2,EN,"Translate ""This sentence can basically mean everything."" to English.",,10
1272,jbVpsvDERJ9H72coj2D0U,EN,"Translate ""What does that mean?"" to English.",,8
1273,aaCSimvhtyda0JcHwNhbk9,EN,"Translate ""The meaning of this sentence is unclear."" to English.",,9
1274,9YUXS86bUMJapR6JgwbIFT,EN,"Translate ""Yes, but that has no meaning."" to English.",,9
1275,1WppWXBUwQB99eNtrITCtD,EN,"Translate ""Words rarely have only one meaning."" to English.",,9
1276,8183ifn7P2x8GV9CoE7m0n,EN,"Translate ""I accept, but only under one condition."" to English.",,10
1277,54LZXORfBJo7xukajs2nof,EN,"Translate ""I was naive and easy to impress."" to English.",,10
1278,4lgDkE60mFe6cUTL0oEkI8,EN,"Translate ""I wanted to impress Tom."" to English.",,7
1279,eUPBrBIfqp7KeouooRLvT,EN,"Translate ""When do you plan to start?"" to English.",,9
1280,5seyDsjO5JO8ziexFoVuRq,EN,"Translate ""We have to start five."" to English.",,8
1281,ajT9gezHfW06EUIRo0JYsc,EN,"Translate ""Will you accompany me?"" to English.",,7
1282,7wJfnjQzmwcabrqF6FJ0QT,EN,"Translate ""I buried my dog ​​in the pet cemetery."" to English.",,11
1283,13c7Kvkm3XA6KRNfjo0Wbe,EN,"Translate ""Doctor, it's the wrong leg!"" to English.",,9
1284,2s1jSgC2nFc6MxqViT2WB4,EN,"Translate ""I have pain in the right leg."" to English.",,9
1285,DZNA9pFWLL7r7kQlARNJN,EN,"Translate ""My dog ​​bitten Tom in the leg."" to English.",,10
1286,3lr1ZeVsuyE6JWjdbK559N,EN,"Translate ""Tom has lost one leg."" to English.",,8
1287,5uK1ZtM2bpna15nB1lHSod,EN,"Translate ""We have an interesting example."" to English.",,8
1288,4s8Al8iUEvM7OYPyKTMlOe,EN,"Translate ""Eugene will receive the Nobel Prize for his contribution to literature."" to English.",,13
1289,7BESpFFTdAX8Wgqb4vHThL,EN,"Translate ""Everyone can contribute something."" to English.",,7
1290,abEDm0m4HCSaHd48vsPzuW,EN,"Translate ""I didn't want to insult Tom."" to English.",,8
1291,7kWwOuxLKCcaAApToX2dEN,EN,"Translate ""His behavior is always honorable."" to English.",,8
1292,D29UMzfb2N6Qc3AwCfjbO,EN,"Translate ""Do you need our help?"" to English.",,7
