taskId,language,description,topic_id,word_count
858,2NJsgQEIjJQ7TULpMozCyd,deu,"Translate ""Welches Auge tut dir weh?"" to English.",,8
859,2JmiuY3H00s7KurVGUjwwA,deu,"Translate ""Gibt es im Französischen einen ähnlichen Ausdruck?"" to English.",,10
860,aFtcB6e1XSKamsPzZYTTBO,deu,"Translate ""Was bedeutet dieser Ausdruck in diesem Zusammenhang?"" to English.",,10
861,2SvLuio6AlL5V2q7XMFOod,deu,"Translate ""Du solltest nicht mehr Geld ausgeben, als du verdienst."" to English.",,12
862,5G4iA5xgmbT8mZI5gL35GC,deu,"Translate ""Darf ich mir dein Auto ausleihen?"" to English.",,9
863,1CpKXSaT8uY6kOUILEEAqV,deu,"Translate ""Kann ich mir mal dein Auto ausleihen?"" to English.",,10
864,1XIEegpxpeo5Kd1rFXvYEO,deu,"Translate ""Wie viele Bücher kann ich gleichzeitig ausleihen?"" to English.",,10
865,2Euo5WsJi5D5Ud4n9QL89B,deu,"Translate ""Warum ist das Aussehen so wichtig?"" to English.",,9
866,1xKZgPaBlPsapUmouTzuZq,nds,"Translate ""Wir haben eine große Auswahl an Obst im Supermarkt."" to English.",,12
867,2fd2bEiRXlC5TpTCPiGvef,deu,"Translate ""Der Autor hat einen schönen Stil."" to English.",,9
868,9pNfo56cP8n8P5yxcKdePs,deu,"Translate ""Das Baby hörte auf zu schreien."" to English.",,9
869,3VuuoeU3MVV7zGdDRIs2Yu,deu,"Translate ""Das Baby schläft tief und fest."" to English.",,9
870,6fyE0CZX57F9oWwxdL5V72,deu,"Translate ""Das Baby wachte mitten in der Nacht auf."" to English.",,11
871,aNo0Vc3M5RLaHlfFOv92p3,deu,"Translate ""Ich schlief wie ein Baby."" to English.",,8
872,Z7XGAQVItb6RHRDpEoOL5,deu,"Translate ""Sie gebar ein gesundes Baby."" to English.",,8
873,9CRQwA02WE97kL7WGBnC7n,nds,"Translate ""Er nahm ein heißes Bad und schaltete den Fernseher ein."" to English.",,13
874,3FYigAOOHYja0DyawKR3l4,deu,"Translate ""Hast du schon ein Bad genommen, Takashi?"" to English.",,10
875,Vn99qWpOWGaVsoZSkC7V6,deu,"Translate ""Ich nahm ein Bad."" to English.",,7
876,6sSl1NwMUMwal80v3nnGET,deu,"Translate ""Ich nehme fast jeden Tag ein Bad."" to English.",,10
877,39F2sLPHte493osmUUVV0Y,deu,"Translate ""Es ist praktisch, so nahe am Bahnhof zu wohnen."" to English.",,12
878,7ySYPlY9zj28RgvoGihTEy,deu,"Translate ""Wie komme ich zum Bahnhof?"" to English.",,8
879,7Ks1kGHjbpq9KL42AlPJO2,deu,"Translate ""Wo ist der nächste Bahnhof?"" to English.",,8
880,2SJzyco6q2a8KXsVEko5IT,deu,"Translate ""Bakterien vermehren sich durch Teilung."" to English.",,8
881,23GDKYWKkYV6EtJc45lHhX,deu,"Translate ""Die Katze spielt mit dem Ball."" to English.",,9
882,5h9awIGOtrK89xuAuXw1rr,nds,"Translate ""Wo ist der Ball?"" to English.",,7
883,aJJVPDdcxXQ7YgQblDIngD,deu,"Translate ""Eine Banane ist gelb."" to English.",,7
884,3bg53tmUbUL7ghc0YnQURi,deu,"Translate ""Ich esse eine Banane."" to English.",,7
885,V2lGMV9xar6MerL0KV6H1,eng,"Translate ""Tom isst eine Banane."" to English.",,7
886,1lqAy1JrEmf6DQhE4SfgBi,deu,"Translate ""Die Bank kannst du leicht finden."" to English.",,9
887,aAdhFihRwCUaoNSUn3yV48,deu,"Translate ""Ich bin zur Bank gegangen."" to English.",,8
888,7mWRsp2zZNd9JDhaiSDrtM,deu,"Translate ""Sie arbeitet in einer Bank."" to English.",,8
889,QH17czdtDf7qdO5LomcPH,deu,"Translate ""Unter dem Baum ist eine Bank."" to English.",,9
890,1G3cU96xT406rDBe9RXqvr,deu,"Translate ""Wieso hast du die Bank rot gestrichen?"" to English.",,10
891,6fWFTlwHbNe8ZAAkw21GN6,deu,"Translate ""Ich will in bar bezahlt werden."" to English.",,9
892,596WDZdWc1X7tggFUrhhM7,eng,"Translate ""Alle Jungen spielen gerne Baseball."" to English.",,8
893,7ITnctAFbTk9FWeiqfmXHV,deu,"Translate ""Er interessiert sich nicht sehr für Baseball."" to English.",,10
894,9fRbalhkhsP6M7cPZKy5G9,deu,"Translate ""Ich spiele gern Baseball."" to English.",,7
895,2qjHZDKvS7j5QOxTlxgTwS,eng,"Translate ""Magst du Baseball, Bin?"" to English.",,7
896,5wuznrgH6Em9mF0A4VntPE,nob,"Translate ""Mike spielt gerne Basketball."" to English.",,7
897,8UgZ1bMvz798fQfSv23jKi,deu,"Translate ""Sie hat früher Basketball gespielt."" to English.",,8
898,3R9UH6cuCG46g0RemDHZLX,deu,"Translate ""Wir bauen Reis an."" to English.",,7
899,42fF4LfzZ225HS6hiVVzaD,deu,"Translate ""Wir werden eine Mauer bauen."" to English.",,8
900,3PWSNsM3Rgg6oOYIhqokrV,deu,"Translate ""Aber der Bauer lächelte ihn an."" to English.",,9
901,8UWHXHQylhY7qhz9rITmIy,deu,"Translate ""Was der Bauer nicht kennt, das isst er nicht."" to English.",,12
902,5bG0oOEDdN4aifkqwUc8Q2,deu,"Translate ""Dieser Baum ist so alt wie jener."" to English.",,10
903,6zgOsbf0aFm5AOlGiKSrhv,deu,"Translate ""Ich stehe unter dem Baum."" to English.",,8
904,7COUUUJHoQ37uAvXkRc8EP,deu,"Translate ""Tom pflanzte einen Baum."" to English.",,7
905,8CxHtuRhGTZ7ffDlz1EXC5,deu,"Translate ""Tom pflückte einen Apfel vom Baum."" to English.",,9
906,7k9SyTuQbGL5Tz58WeH6Sb,deu,"Translate ""Die Grenzen meiner Sprache bedeuten die Grenzen meiner Welt."" to English.",,12
907,3xDAVb6XTwHavSJ5KJ4nz2,deu,"Translate ""Dieser Satz kann im Grunde alles bedeuten."" to English.",,10
908,jbVpsvDERJ9H72coj2D0U,deu,"Translate ""Was hat das zu bedeuten?"" to English.",,8
909,aaCSimvhtyda0JcHwNhbk9,deu,"Translate ""Die Bedeutung dieses Satzes ist unklar."" to English.",,9
910,9YUXS86bUMJapR6JgwbIFT,deu,"Translate ""Ja, aber das hat keine Bedeutung."" to English.",,9
911,1WppWXBUwQB99eNtrITCtD,deu,"Translate ""Worte haben selten nur eine Bedeutung."" to English.",,9
912,8183ifn7P2x8GV9CoE7m0n,deu,"Translate ""Ich akzeptiere, aber nur unter einer Bedingung."" to English.",,10
913,54LZXORfBJo7xukajs2nof,deu,"Translate ""Ich war naiv und leicht zu beeindrucken."" to English.",,10
914,4lgDkE60mFe6cUTL0oEkI8,deu,"Translate ""Ich wollte Tom beeindrucken."" to English.",,7
915,eUPBrBIfqp7KeouooRLvT,deu,"Translate ""Wann hast du vor zu beginnen?"" to English.",,9
916,5seyDsjO5JO8ziexFoVuRq,deu,"Translate ""Wir müssen vor fünf beginnen."" to English.",,8
917,ajT9gezHfW06EUIRo0JYsc,deu,"Translate ""Werden Sie mich begleiten?"" to English.",,7
918,7wJfnjQzmwcabrqF6FJ0QT,deu,"Translate ""Ich habe meinen Hund auf dem Haustierfriedhof begraben."" to English.",,11
919,13c7Kvkm3XA6KRNfjo0Wbe,deu,"Translate ""Doktor, es ist das falsche Bein!"" to English.",,9
920,2s1jSgC2nFc6MxqViT2WB4,deu,"Translate ""Ich habe Schmerzen im rechten Bein."" to English.",,9
921,DZNA9pFWLL7r7kQlARNJN,deu,"Translate ""Mein Hund hat Tom ins Bein gebissen."" to English.",,10
922,3lr1ZeVsuyE6JWjdbK559N,eng,"Translate ""Tom hat ein Bein verloren."" to English.",,8
923,5uK1ZtM2bpna15nB1lHSod,deu,"Translate ""Wir haben ein interessantes Beispiel."" to English.",,8
924,4s8Al8iUEvM7OYPyKTMlOe,deu,"Translate ""Eugene wird den Nobelpreis für seinen Beitrag zur Literatur erhalten."" to English.",,13
925,7BESpFFTdAX8Wgqb4vHThL,deu,"Translate ""Jeder darf etwas beitragen."" to English.",,7
926,abEDm0m4HCSaHd48vsPzuW,deu,"Translate ""Ich wollte Tom nicht beleidigen."" to English.",,8
927,7kWwOuxLKCcaAApToX2dEN,deu,"Translate ""Sein Benehmen ist immer ehrenhaft."" to English.",,8
928,D29UMzfb2N6Qc3AwCfjbO,deu,"Translate ""Benötigen Sie unsere Hilfe?"" to English.",,7
929,8ziA9gkfFaS9jEN4oI147d,deu,"Translate ""Benötigen wir eine internationale Sprache?"" to English.",,8
930,4Hxh2X2VCnya179P3f2sxB,deu,"Translate ""Ich werde Ihre Hilfe benötigen."" to English.",,8
931,9CtmMqhuqhG9IHJ0hju8YL,deu,"Translate ""Ich werde seine Hilfe benötigen."" to English.",,8
932,ajH6zEq9C0K9NlMoj5prV4,deu,"Translate ""Wir benötigen deine Unterstützung."" to English.",,7
933,1BK3wvJN1iV8hCqPx8JHFP,deu,"Translate ""Uns geht das Benzin aus."" to English.",,8
934,NFjZFecgiZ6TZ0ZTt1xa6,deu,"Translate ""Wir hatten kein Benzin mehr."" to English.",,8
935,3cxMDBWsbsGaeuGy8ksIyq,deu,"Translate ""Du hast mich gut beraten."" to English.",,8
936,4WnUilpxA9K5L8bYguNJEs,deu,"Translate ""Ich habe mich mit meiner Schwester beraten."" to English.",,10
937,7P4DANoTfzM69ZTW8OQTX2,deu,"Translate ""Auf dem Berg gibt es viele Affen."" to English.",,10
938,6TwaaiPuTSA8QNd1peprxj,deu,"Translate ""Die Sonne ist hinter einem Berg untergegangen."" to English.",,10
939,5UNa7GwQ85Qa5uTxuz7crp,deu,"Translate ""Das ist ein ziemlich riskanter Beruf."" to English.",,9
940,3aPyDiFFLsM9UmzDijsoGO,deu,"Translate ""Was sind Sie von Beruf?"" to English.",,8
941,qmXAxbDGwaAJRMTAx9Ie,deu,"Translate ""Wir können dich nicht beschützen."" to English.",,8
942,5Pdg54Aeie18YFwqXuylJ7,deu,"Translate ""Wir können Sie nicht beschützen."" to English.",,8
943,1oIv5PGOTut7XSCWpuIIQd,deu,"Translate ""Wir werden Sie beschützen."" to English.",,7
944,4CnVzYDLBMl6mjgncRPEO5,deu,"Translate ""Es bringt nichts, sich zu beschweren."" to English.",,9
945,nMjLrtGHOW6k6ZsxtqFHC,deu,"Translate ""Ich will mich beschweren."" to English.",,7
946,1KzItk0jPoJ8rQNsskP7Ug,deu,"Translate ""Meine Kunden beschweren sich nie."" to English.",,8
947,1rKKxlIInqm8hiYhiKLxF1,deu,"Translate ""Besitzen Sie ein Auto?"" to English.",,7
948,8E48tnqaG789WgoNa5QaRF,deu,"Translate ""Das Glück liegt nicht darin, viele Dinge zu besitzen."" to English.",,12
949,17enUA6MSwI86D5QoNM65x,deu,"Translate ""Ausnahmen bestätigen die Regel."" to English.",,7
950,4qYZCztHXQX8TcJjw0LvmO,deu,"Translate ""Ich kann das nicht bestätigen."" to English.",,8
951,3VYKZCESWCPajgZxBGBowi,deu,"Translate ""Kann jemand Ihre Geschichte bestätigen?"" to English.",,8
952,9LCfy3F8mxY9YaA5yZMQDa,deu,"Translate ""Münzen bestehen aus Metall."" to English.",,7
953,4zk7SwbHJNT8UBbIjXLlZB,deu,"Translate ""Nicht alle Kandidaten können die Prüfung bestehen."" to English.",,10
954,5squtglwZVbaEbR9atJO8x,deu,"Translate ""Die wollten mich bestrafen."" to English.",,7
955,9eVJukXagqq6AOQahiFzqi,deu,"Translate ""Unser Besucher sitzt im Wohnzimmer."" to English.",,8
956,5dDPXa5ma0U9tDqVhzphCs,deu,"Translate ""Ich werde mich an dieser Abmachung nicht beteiligen."" to English.",,11
957,8aa2ebRFs0k5VI7Va2DM61,deu,"Translate ""Wir alle beten für Japan."" to English.",,8
958,9mOMkcbC2y27uJoTplSZAh,nds,"Translate ""Das Telefon ist außer Betrieb."" to English.",,8
959,5UZclGYur5Y6Kbm4m9ONry,deu,"Translate ""Der Fahrstuhl ist heute außer Betrieb."" to English.",,9
960,2ZKaIvcyNQc7RqgzrpO4l7,nds,"Translate ""Unser Kühlschrank ist außer Betrieb."" to English.",,8
961,7wEsYMJDi7E7Od2pPSGOVM,deu,"Translate ""Er liegt schon eine Woche krank im Bett."" to English.",,11
962,im2v9YDif68sQe393eni3,deu,"Translate ""Ich geh etwa um zehn ins Bett."" to English.",,10
963,7zZdRH6Oj0K7Au4oI9uVYt,deu,"Translate ""Ich habe den ganzen Tag im Bett verbracht."" to English.",,11
964,82sdxfyyceM9RaAHcMxcBN,deu,"Translate ""Seid ihr noch im Bett?"" to English.",,8
965,4xdj6L8TQ165E50uhhgx2F,deu,"Translate ""Ich habe keinen Beweis."" to English.",,7
966,94hck44iOg466zd0xxQgOm,deu,"Translate ""Wir haben keinen Beweis."" to English.",,7
967,6489UW9fMFk87AO5nyWQmz,deu,"Translate ""Kannst du das beweisen?"" to English.",,7
968,aNTCZdFf9hW8DEGYi058Ut,deu,"Translate ""Wie können wir es beweisen?"" to English.",,8
969,1Mgk55i6YTh8ZSWgp1XO8H,deu,"Translate ""Wir haben die Beziehung mit ihnen beendet."" to English.",,10
970,8fZfHzAkN5y8jUIUHLOBQ3,deu,"Translate ""Die Bibliothek ist in der Stadtmitte."" to English.",,9
971,1yO06uSMcdj7ROMOlqSRXG,deu,"Translate ""Du darfst seine Bibliothek benutzen."" to English.",,8
972,afT9hLFwm4N85Joi0QouI4,deu,"Translate ""Wo ist die Bibliothek?"" to English.",,7
973,94tfnGB5y1H7obUJdIfyLv,deu,"Translate ""Mich hat eine Biene gestochen."" to English.",,8
974,9DSb0YzQXAN7PKGOH6mSM8,deu,"Translate ""Ich bestellte ein Bier."" to English.",,7
975,578BgMSWupj9u3P9Gzxy22,deu,"Translate ""Sie mag Bier lieber als Wein."" to English.",,9
976,9c8a3xo9UGZ7PKmJmJFaYL,nds,"Translate ""Tom mag weder Bier noch Wein."" to English.",,9
977,aW1X8eF8Xc87NArOOacU1Z,deu,"Translate ""Ich habe dieses Bild selbst gezeichnet."" to English.",,9
978,57HbgDSRNfm7aMimynDjFs,eng,"Translate ""Picasso hat dieses Bild 1950 gemalt."" to English.",,9
979,7SGOEYpS4VQ7mtwDL4piIS,deu,"Translate ""Sie zeichnet ein Bild."" to English.",,7
980,9qfQZ0G4TpH8hv8B3TIg2X,deu,"Translate ""Ich habe Biologie immer gehasst."" to English.",,8
981,9hpF7fq8VsRaIahCjZDutX,deu,"Translate ""Er kann ein bisschen Chinesisch sprechen."" to English.",,9
982,aZ0bPchsurN7BGMNi5gC6Z,deu,"Translate ""Ich spreche ein bisschen Spanisch."" to English.",,8
983,9OCJ1Pk9vS19Kw8LzZA8jA,deu,"Translate ""Mein Vater ist ein bisschen altmodisch."" to English.",,9
984,8tKN0lsv1XV5YaZTNGk8kR,deu,"Translate ""Tom muss ein bisschen abnehmen."" to English.",,8
985,7ArKqX8jjzO7hXtMs8Q5TY,nds,"Translate ""Ein trockenes Blatt fiel zu Boden."" to English.",,9
986,nQ6lkx675g8hcZkmHyAJr,deu,"Translate ""Ich bleibe morgen zu Hause."" to English.",,8
987,6J72GjMnZm284Wrho68olC,deu,"Translate ""Ich habe vor, im Hotel zu bleiben."" to English.",,10
988,6OVjeJ2R7FB5PwBDpbFBKv,deu,"Translate ""Ihr braucht nicht zu bleiben."" to English.",,8
989,4l8QYdC51jr5Y6EjwmV7Ri,deu,"Translate ""Wie lange wirst du bleiben?"" to English.",,8
990,3ylP5r0lSbU6MK776zXLNn,deu,"Translate ""Hast du einen Bleistift?"" to English.",,7
991,6Ih76XgOQ9a99DbEa2NCsR,deu,"Translate ""Ich habe meinen Bleistift vergessen."" to English.",,8
992,9kVchsY8I5s8lNxWnkXIC9,deu,"Translate ""Wie lang ist dieser Bleistift?"" to English.",,8
993,41cyUBNuI865BKtwcvzxUH,deu,"Translate ""Da steht eine Blume auf dem Tisch."" to English.",,10
994,6prtNHu0zSs6Ngj3mA3R19,deu,"Translate ""Gefällt dir diese Blume?"" to English.",,7
995,4KvtWWdJmOj93Qd0fECz2x,eng,"Translate ""Das Blut war hellrot."" to English.",,7
996,5lOeK6n256P7L1e1US3v6C,eng,"Translate ""Dein Blut ist rot."" to English.",,7
1004,4B8o2bX7SnWaIJ1sT9rgxU,eng,Can you translate the following sentence? Er lebt in einem grossen Haus.,,12
1012,7Vr7wY5XITpalEJbJqyMKD,deu,Translate the following sentence to English: Der Junge isst einen Apfel.,,11
1015,870VWoRALxZahUqPFQEgSJ,deu,"Translate ""Ich habe durst."" to english.",,6
1454,96PTNeCqkHc8CdBByYNrEo,deu,"Translate ""Sie entschieden sich, eine Brücke zu bauen."" to English.",,10
1489,12QfXkR96hp8Hyu8mSN1gm,deu,"Translate ""Tom wollte niemanden beleidigen."" to English.",,7
315,13x8a4qn1yVaOmcfngHOOf,eng,Translate this sentence into English: El gato bebe leche.,,9
318,9NU0fPFhe1FaOWmIlqTlvS,fra,"Translate this sentence into English: ""Homer Simpson trabaja en una central nuclear.""",,12
400,9Aa4h4yosMb9oAglIYVbMr,eng,Translate into German: Він народився у Швейцарії.,,7
401,5j0Rr5jlDk59GqSn89amX6,eng,Translate into German: Я не швейцарець.,,6
402,51WUAJ5Jhyj8muonf80QXj,eng,Translate into German: Берн — столиця Швейцарії.,,7
403,aD9JiUzKLxf9w4r1S1Ka0o,eng,Translate into German: Він поїхав до Швейцарії.,,7
424,8L1QdQwEG5XaRfdYKcLPed,fra,"Translate this sentence into English: ""Homer Simpson trabaja en una central nuclear.""",,12
548,9642xxXTRhQaFJyE1aplg1,deu,Translate this sentence into English: Homer arbeitet in einem Atomkraftwerk.,4815.0,10
583,2YUaD24fUfP7pWjwIr92iP,deu,"Translate the following sentence to English: ""Tim wohnt in einem blauen Haus.""",,12
592,7GFPO0ukS7t7ejAs1Y2nix,deu,Translate this sentence into English (write in Present simple): Homer arbeitet in einem Atomkraftwerk.,,14
593,5aAMWr5wtut7HshyySFiwn,deu,"Translate the following sentence to English: ""Tim wohnt in einem blauen Haus.""",,12
610,2hVjXIPswXaaxcD8sqe6WU,deu,Translate this sentence into English (write in Present simple): Homer arbeitet in einem Atomkraftwerk.,5145.0,14
1006,4zcsaIGJPKc5XQ9cX2N0vo,eng,"Translate ""He loves me"" to german",,6
1007,XZZNGpJJoP9NfrRPSfR8w,eng,"Translate ""He loves me"" to german:",,6
1008,4VGrQMsi4Lf6HJR9cpYwXt,eng,"Translate ""He loves me"" to german:",,6
1009,9fRq8FcU04z6cylMYhxZpp,eng,"Translate ""He loves me"" to german:",,6
1010,6tKWn39JVqC6nMBv9vQoGD,eng,"Translate ""He loves me"" to german:",,6
