taskId,language,description,topic_id,word_count
434,6P87Q52yNtW6JpIm040QHJ_BT,eng,What do you know about climate change? Summarized in max. 30 words.,,12
435,63suDE8D54Z7PXe4WUmQrH_BT,eng,What do you know about climate change? Summarized in max. 30 words.,,12
436,28NfdA6EwPi5Ld88l1sl6i_BT,eng,How should one behave in a building during an earthquake?,,10
437,14ambh1obhw7TYMQE8lcC1_BT,eng,"Write a short text (3-5 sentences) in the past simply. Use the words usually, sometimes and never.",,17
438,8EmBlP6vc49aUpqCFODjiR_BT,eng,"Give ""I don't know what two write.""",,7
439,3elDg8Bsg126ktrMA9XnQ7_BT,eng,Simply write a sentence in the past. Use one of these words: usually or sometimes.,,15
444,25RGLvb2p0G5zulfX9xQOj_BT,eng,What do the man and the woman do? Write a sentence (positive or negative) about what is happening in the picture. Use two of the listed verbs in the present progressive form.,4815.0,32
445,18Ccvc8NMJT5xqLv9nAgTH_BT,eng,What does this animal say? Write a sentence.,,8
457,a0s1XNwpeGQ9pLGnqdkhni_BT,eng,"Translate: ""I love my dog""",,5
458,7XyIGD5tZe85NDHIxMFvXA_BT,eng,What are people doing? Write a sentence about what is happening in the picture now. Use two of the listed verbs in the current progressive form. Ask Buy Carry Sell,5145.0,30
472,5DHsZ2qeOj66KMKq8ScRLz_BT,eng,"What should a good leader be, know and do? Write down a concept for each keyword. You get bonus points if you also give examples for each concept.",,28
527,9TYXjQ0ixmr7vPazqDnrmI_BT,eng,What do you celebrate on Swiss National Day?,,8
542,25Y2BLZGCpkay0f4dRrvpf_BT,eng,Describe the interaction between the girl and the dog in the following image:,4815.0,13
543,3Jr6T26XL13aKRh31JX0xi_BT,eng,You are one of the people in the photo visiting London. You will write about a day in London from her / his point of view. Write a short text (4-6 sentences) in the simple past about her / his experiences. Questions like this can help you.,4815.0,47
562,9BEPLYwJtle6SNFq4iKN0U_BT,eng,Write a sentence in English,,5
569,7olXITeLPhA7lpuJNFI0x0_BT,eng,"It is well known that Christmas is the feast of the birth of Jesus Christ, brought to the world by the Virgin Mary, who was told that she would give birth to a child.",,34
572,9Mc5FyG63rf6kYt9niCyf1_BT,eng,"Great Expectations by Charles Dickens My father called his surname Pirrip, and my Christian name Philip, my infant tongue could not make either name any longer or more explicit than Pip. So I called myself Pip and was called Pip. I give Pirrip as my father's surname, because of the authority of his headstone and my sister - Mrs. Joe Gargery, who married the smith. Since I never saw my father or mother and never saw a resemblance between the two (because their days were long before the days of the photographs), my first fantasies about how they were unreasonably stemmed from their headstones. The shape of the letters on my father's headstones gave me a strange idea that he was a square, stocky, dark man with curly black hair. I drew a childish conclusion from the letter and the turn of the inscription ""also Georgiana woman from above"" that my mother was freckled and ill.",,156
575,3Q2XVF2pxuk80nm3RKCEgR_BT,eng,"Snowflake geometry! We all know that snowflakes look beautiful, but did you know that they are also tied to a very interesting mathematical object called a blend group? Simply put, there are two ""transformations"" that we can apply to a snowflake, and it will still look the same! What could these transformations be? Tip: Could you place a mirror on one half of the snowflake to match its reflection?",,69
577,acULs3NPhSo8GoCnzRr550_BT,eng,What gifts do you get for your family? Tip: Create a list of simple keywords,,15
578,bFnkviohpp9w8xLXYyFgj_BT,eng,"A tragically beautiful embodiment of the Christmas spirit was on December 25, 1914, when soldiers of the First World War crossed no man's land to celebrate a Christmas truce, which even ended in some common Christmas carols and even football matches! Which countries were involved in this Christmas truce?",,49
579,3ic4WkJzo38a3N18uRT4dN_BT,eng,Describe the interaction between the girl and the dog in the following image:,,13
580,qvpFCnVIvh9KSq5Zj8wpy_BT,eng,Can you name a few ingredients contained in eggnog?,,9
581,4ZtMfsnqJOQabCc7IApHJN_BT,eng,How do we wish someone a Merry Christmas in French?,,10
582,1eCGJjuvqMWa0XbPT8455E_BT,eng,What are some signs of aging? (Give a concise answer),,10
584,2UMtJUswomA7LRi0R8WvXz_BT,eng,Write down what you hear: (John plays with the cat).,,10
585,5u9DZIU6uoD8WzGcFOR339_BT,eng,"Simply write a sentence. Use one of these words: usually or sometimes. To test the feedback, write something like, ""I usually have a coffee in the morning.""",5145.0,27
586,3dJg4CNE4M6745TGO3hpJu_BT,eng,"What are the five phases of project management? To test the feedback, write something like: Meeting, scoping, realization",,18
587,5qBvawWa1k182LVJCTe121_BT,eng,"What should you do in the event of an earthquake when you are in a building? Make a recommendation. To test the feedback, write something like ""You should walk around"" or ""You should scream.""",4815.0,34
588,3gKnqzVuNvU5AgcrVVzhqc_BT,eng,"What have you learned about climate change? To test the feedback, write something like, ""Climate change is not a serious threat.""",4815.0,21
589,2HXatST9nZb6pCE7sJuWBr_BT,eng,"Why I love Edinburgh, I was in Edinburgh for the first time as a child with my parents and sister. I thought it was a magical city with a very special atmosphere, small enough to move easily and not feel lost, but big enough to have a lot to do, so after leaving school I decided to go to university there. It was a good decision - I had a wonderful time! The locals were really friendly and after a while I even started to understand the Edinburgh accent. In fact, I loved Edinburgh so much that I stayed after university. Initially I lived and worked in the city, but after meeting my husband (who is a real Scot!) we moved to the nearby countryside. I now work from home as I have my own business, but I love going to the city on weekends with my mini. Last week my parents came to stay and we visited Edinburgh Castle and the Scottish National Garsman. One day we went to the zoo with the children, and another day we took a boat to the nearby abbey.",,186
590,4XqgBukjnrj5Ky0GUL8Isw_BT,eng,Write down what you hear: (John plays with the cat).,,10
591,3786WSi5Nn58r5VZESlFst_BT,eng,"Simply write a sentence. Use one of these words: usually or sometimes. To test the feedback, write something like, ""I usually have a coffee in the morning.""",,27
596,aqdN5okrn7v96q2pZ6draC_BT,eng,"What should you do in the event of an earthquake when you are in a building? Make a recommendation. To test the feedback, write something like ""You should walk around"" or ""You should scream.""",,34
608,1Gs0VtDQxPH9WO8W15Revx_BT,eng,Describe what you see in the picture,,7
609,aMnKVp4XSra33C9zSsDIR_BT,eng,"What could the cat say in this situation if it could speak? Write a sentence. To test the feedback, write something like: ""Play with me!""",5145.0,25
611,4AUaLoTasUk86ezdbK3d7q_BT,eng,The student's answer to this question is evaluated only on grammar and spelling. What are you planning for this weekend? Write 3-5 sentences.,5145.0,23
612,8kVrscmjkny6CtVtjsqO30_BT,eng,Put the following words in the correct order to make judgments. From other communities | never | they | enemies | groom,,22
613,8FV1FHxBMDF8vnTy6FtguO_BT,eng,From Active to Passive The band sang a song by Queen. (A song by Queen was sung by the band.),,20
614,8CHf6OTOwiM7b44ADOwK6P_BT,eng,"This sentence about Caroline is not true. Correct it with negative sentences. Example: Caroline studied in Glasgow. Solution: No, she did not study in Glasgow. She studied in Edinburgh. She understood the Scottish accent from the beginning.",,37
615,6k8QjfUF2b472CVTPitx8q_BT,eng,"The student's response to the task is evaluated for grammar and spelling, as well as tension and keyword. Write a sentence in simple language. Use one of these words: normally or sometimes. To test the feedback, write something like: ""I usually have a coffee in the morning.""",5145.0,47
618,7YXAOXqXKk65WRBjKEmL0P_BT,eng,How many reindeer does Santa have and can you name one of them?,,13
718,3eFwaoVZANA7mLeCSUdt8J_BT,eng,Mark the keywords that apply to Bob,,7
777,8kr659BCDps8XfAdE4DYQR_BT,eng,Put the words below in the correct order to create sentences. Normally | removed | the pieces of skin | the other side,,23
778,PrboJKJLSM6Ok9R2YeF4t_BT,eng,Put the following words in the correct order to form sentences. Use | to care for another chimpanzee | they | their lips or teeth | sometimes,,27
998,R24rmdBVmI9QUQ59CeCil_BT,eng,How should one behave in a building during an earthquake?,,10
999,2KO9ICLsLJT6Eqglg3Y4zi_BT,eng,How should one behave in a building during an earthquake?,,10
1000,4DKHXxkvaF762VkVZhc7kq_BT,eng,What is the general name of natural satellites?,,8
1001,nqu0vtfgjH8ly72XMcGSF_BT,eng,When was the Battle of Waterloo?,,6
1003,fq0rtjwXs79bZKorNNJxs_BT,eng,When was the Battle of Waterloo?,,6
1312,3zbxDUoJVuh8Rptc9NhUqT_BT,eng,When was the Battle of Waterloo?,,6
1313,4vji1aRS0588Bd9QAgwuow_BT,eng,This task consists only in flirting with the bot.,,9
1315,aAk14uhGibt7xiZ78wFhtZ_BT,eng,This task consists only in recognizing bullshit.,,7
1316,9ZrKp7cJzKOa3wdTsWJJSZ_BT,eng,This task is only to recognize help / too difficult.,,10
1317,1aguJBiSWv89V7fICXsnQD_BT,eng,This task consists only in early detection of termination.,,9
1318,C58gcaiXIj95mU6JMbhwA_BT,eng,This task consists only in recognizing / skipping later.,,9
1319,4gt0xrzcJPu7q6gwyOAbOA_BT,eng,This task consists only in recognizing the theory.,,8
1534,akYulFrAa5n6nUUBiHNyBD_BT,eng,A general off-topic detector for the Voci-Trainer. Only positive feedback is shown!,,12
1832,4i811yJMsQja4C3GII7BHS_BT,eng,What does this animal say? Write a sentence.,,8
1833,2NqBhaOFPAC81UCkPE5Ggc_BT,eng,What does this animal say? Write a sentence.,,8
1834,5qzqbtE1MzG918eSLYHWa4_BT,eng,What does this animal say? Write a sentence.,,8
1874,4fK0HzN6ftp8lbg1ziA8Lr_BT,eng,How should one behave in a building during an earthquake?,,10
1890,4APntIETx605Md7SoxZoEG_BT,eng,Who is Spiderman? Describe in your own words up to 3 sentences.,,12
1891,2HdFq9ySLjcaMyk1Gzm3vG_BT,eng,What is the capital of the USA? Give your answer in a word.,,13
1892,3uZ7sK6YDFN7a3BMz8upRy_BT,eng,Who was George Washington? Describe it in your own words in one sentence.,,13
1894,1ApV4pA16hP9jvCS0CSkdh_BT,eng,Answer the question in full: why did Caroline move to Edinburgh?,,11
1895,3yVJtv9S0z49bdlTgpTgCs_BT,eng,What does this animal say? Write a sentence.,,8
1896,31SEpU0OluZabtx8GtxdHp_BT,eng,What does this animal say? Write a sentence.,,8
1897,3s6tMlF9an06LNiCLaTENK_BT,eng,"Read the following text and answer the following question: A chimpanzee uses his face to express different feelings. He grins or scoffes to show that he is excited or anxious. He clenches his lips when he wants to impress another chimpanzee. When he plays, a chimpanzee usually has an open smile with his upper teeth covered. In addition to his face, a chimpanzee also communicates with body language. For example, his hair is up in the air when he is excited. This reaction can also mean that he is afraid. If he is aggressive, he usually raises his arms or hits the ground and stares at another animal. A chimpanzee usually produces more than 15 different types of calls. For example, there is a special identification call that helps his family find him. When chimpanzees play, they often make a sound similar to our laughter. Body contact is very important to maintain harmony in a group of chimpanzees.",,158
1898,8EJMDBJdEYw9ui0EdxVZKG_BT,eng,Who was George Washington? Describe it in your own words in one sentence.,,13
1906,ailLeGsc4fd9d2LvafZK8n_BT,eng,Describe the interaction between the girl and the dog in the following image:,4815.0,13
1926,axuORmJciKT7iu1U9Q7YUw_BT,eng,Select one of the animals and write a sentence to answer these questions: How do these animals communicate? Why do they communicate? Animal: ants Bees Whales,,26
1936,3DvxkIvJW856B0G9RNH5WC_BT,eng,Put the following words in the correct order to make judgments. from other communities | never | they | enemies | groom,,22
1937,6caoNTbeI319o7t279ut9b_BT,eng,Put the following words in the correct order to make sentences. Always | in Communities | Chimpanzees | live,,19
1938,4C7LJ5jbzhaah43YRv0Kba_BT,eng,Put the following words in the correct order to form sentences. Look out for lice.,,15
1939,6yMuYUiP1NawLzjDpKxPP_BT,eng,Put the following words in the correct order to formulate phrases. general | them | small pieces of skin | search for,,22
1940,5ZmoN76LAXp80mxQEDy1G4_BT,eng,Put the following words in the correct order to formulate sentences. sometimes | pieces of skin | take | them | away from the eyes of the other,,28
1941,7GrvqohuDeL7FMf4YqCME3_BT,eng,Put the following words in the correct order to make sentences. A hand to hold back the hair | use | chimpanzees | always,,24
1942,9RgeoUjjlAK7pgMiKPSo9V_BT,eng,Put the words below in the correct order to create sentences. Normally | removed | the pieces of skin | the other side,,23
1943,8ZfzX4m3PoO5KXAPmZSp79_BT,eng,Put the following words in the correct order to form sentences. Use | to care for another chimpanzee | they | their lips or teeth | sometimes,,27
1944,3fihxNehH2P9NA88wKcTmk_BT,eng,Write three sentences about B. Example: Priscilla wrote a short text in English each week.,,15
1945,7JoWDCdMPPb9e1YWRjz2T8_BT,eng,Put the following words in the correct order to form sentences.,,11
1946,79VYk9WxN1G8A8pVcQHRBh_BT,eng,Answer the question in full: why did Caroline move to Edinburgh?,,11
1947,929t9knVhXx9k4eSpNe3XJ_BT,eng,When did Caroline move to the countryside near Edinburgh?,,9
1948,1kGEhQVR8QD7T5FyuK7v7Q_BT,eng,"This sentence about Caroline is not true. Correct it with negative sentences. Example: Caroline studied in Glasgow. Solution: No, she did not study in Glasgow. She studied in Edinburgh. After graduation she moved back to England.",,36
1949,5kJ7UAiz8a27f73M0HeExI_BT,eng,Why did Howie change the traditional design?,,7
1950,98FuI2QeAsX80CxRqeUb4k_BT,eng,What do you like about the city? Mention two things.,,10
1968,6LvFcOpjEmD8Vc9p1F4l9h_BT,eng,"These sentences about Caroline are not true. Correct them with negative sentences. Example: Caroline studied in Glasgow. Solution: No, she did not study in Glasgow. She studied in Edinburgh. Caroline saw Edinburgh for the first time as a teenager.",,39
2100,8xf7XAx4kJ17xSCyYNrpeT_BT,eng,Answer the question in full: why did Caroline move to Edinburgh?,,11
2101,4QoaqmHMkr9JTM0xbx5gr_BT,eng,Who's coming to Howie's store?,,5
2102,4epRABqDpuFaDou7SO9tcz_BT,eng,How long does it take to make a kilt by hand?,,11
2103,hYdTGxqkJ1aEJzpmQqzja_BT,eng,What can you say about Howie's life now? Write three sentences of your own. Use the following verbs to help you: is - have - explain - are - sit - feel - is - come - measures - is - takes - want - have - sounds - think - loves - enter - greets - (it) s example: Howie Nicholsby does kilts.,,64
2141,59jaAshF1uK60sUPEDERcU_BT,eng,The picture shows a girl and a dog playing together,,10
2213,1hRJr3HtO9K923mOy0BWXr_BT,eng,What is the most heard Christmas carol?,,7
2214,4lnlDttCiSo75iRyVD3LZu_BT,eng,What is the most heard Christmas carol?,,7
2225,5mCTZdISzLYa7EpayOikGH_BT,eng,"Based on your knowledge and the information contained in the case study and in the letter of the SHM President, what growth strategy is Swiss Hotel Management SA pursuing?",,29
2226,7epO37vckpv6xxA0mMcboy_BT,eng,"Describe the image in one sentence. Use the continuous presence and one of these verbs: read, drink, listen.",5356.0,18
2234,1KRvjczLAGnagj5slATYTp_BT,eng,Describe the interaction between the girl and the dog in the following image:,4815.0,13
2236,1NxZvJOUmk59buPJKidJON_BT,eng,Describe the interaction between the girl and the dog in the following image:,4815.0,13
2240,8lHjgtB0xTd64i6kKAk7um_BT,eng,Who gives better advice - friends or parents? Give your opinion.,,11
2241,4vdaaOoffGh7RjfLJ4VA2w_BT,eng,Describe Esperanza and the relevance of her name to her. Turn your results into two or three questions and have your partner answer them.,,24
2242,aTRLomJYZFr7Bjjytw2r9l_BT,eng,"Make six sentences about yourself, your family and your friends. - Me / My brother / My sister / Mother / Father / Friend / My friends - (not) go (not) like (not) see (not) play (not) get up early - the park, the shops,... - cats, dogs, spiders,... - a garden, plants in my room,... - movies and videos about animals computer games, football,... - every weekend every day...",,70
2262,1eKkX9eE46K66zvZLQqfe8_BT,eng,And then there is the fact that one or the other of them is a man who is able to overtake the other without being able to overtake him.,,29
2263,gidUSxLYmI8SaS4CEwBEW_BT,eng,"And then there is the fact that one or the other of them is a man who is able to overtake the other without having to take care of him. (...) It is not the first time that he is able to overtake the other. (...) It is not the first time that he is able to overtake the other. (...) It is not the first time that he is able to overtake the other. (...) It is not the first time that he is able to overtake the other. (...) It is not the first time that he is able to overtake the other. (...)... ""(...)"" (...)... ""(...)"" (...) ""(...)"" (...) ""(...)"" (... "") (..."" (...) (...) (...) (... ""(...) (...) (..."" (...)",,124
2264,4Gvk7oeCwwF6GSHvRuxEj9_BT,eng,"I have a feeling that the people who are in the city are not able to help themselves, ""he said."" I have a feeling that the people who are in the city are not able to help themselves. ""He has a feeling that the people in the city are no longer able to help themselves."" I have a feeling that the people are in the city, ""he said."" I have a feeling that they are in the city. """" I have a feeling that the people who are in the city are in the city. """" I have a feeling that the people are in the city. """" I have a feeling that they are in the city. """" I have a feeling that the people who are in the city are in the city. """,,136
2265,65TnHLf4HHf6U8LfvZUEQM_BT,eng,"I have the feeling that the people who are in the city are not able to do what they want to do. ""He had the feeling that the people who are in the city are not in the city, but in the city in which they are staying."" I have the feeling that the people who are in the city are not in the city, but in the city in which they live. ""He has the feeling that the people are in the city, that they are in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the city, in the",,239
2266,7c7EfWGr3TJ78QMCSI0U6J_BT,eng,"He is a man who puts himself at the center, and that is good, ""he said."" He is a man who puts himself at the center, ""he said."" He is a man who puts himself at the center. """" He is a man who puts himself at the center. """" He is a man who puts himself at the center. """" He is a man who puts himself at the center, ""he said."" He is a man who puts himself at the center. """" He is a man who puts himself at the center. ""He is a man who puts himself at the center."" ""He is a man who puts himself at the center."" He is a man. ""He is a man."" He is a man. ""He is a man."" He is a man. ""He is a man."" He is a man himself. ""He is a man."" He is himself. ""He is a man."" He is himself. ""He is a man."" He is a man. ""He is himself."" He is himself. ""He is a man."" He is himself. ""He is himself."" He is himself. ""He is a man."" He is himself. """,,192
2267,5vRqn9PxMfcasYn6JnuIfb_BT,eng,I have a feeling that the people who are able to do what they want are also doing it.,,19
2268,4JJt44MdjWH88z5F0nMA5j_BT,eng,"He is the biggest mistake not to do anything because you can only do a little what you can do. ""He explains the meaning of this quote:"" You have to understand it. ""He says why or why he doesn't do it."" The body in ""The Body,"" says Chris Lachance and his three friends learn that a boy has disappeared from their environment and is probably dead. ""They decide to go on a journey to find the boy's body and prepare for the journey."" My room was on the second floor, and it was really hot on him. ""I was glad I couldn't sleep there, and the thought that we were excited."" He rolled two blankets and tied them around. I grabbed all my money, it was ready to go. """,,130
2269,15sKzdWMaXB8f0Mx9Aomk1_BT,eng,"And then there is the fact that you are able to survive on your own, without being able to do what is happening to you.",,25
2270,9FHPtL8Lbn8uLdsqhCN4F_BT,eng,"That's the question you have to ask yourself to answer it, and you have to ask yourself to answer it, ""he told the German Press Agency."" I don't think it's going to come to that, ""he said."" I don't think it's going to come to that. ""He added,"" I don't think it's going to come to that. ""He said,"" I don't think it's going to come to that. ""But he also said,"" I don't think it's going to come to that. """,,82
2271,4JbleLRfJVb7fw0HOwrJH8_BT,eng,Who gives better advice - friends or parents? Give your opinion. Write your opinion.,,14
2272,ay8t0XBC8PZ9WvMzDX0EpW_BT,eng,Connect the sentences by adding these words to some of the sentences: suddenly | yesterday | afterwards | the driver cleaned the bus after lunch. At 12: 30 he heard the news on the radio. A few minutes later he phoned his wife. The bus arrived at the Redhill Private School at 12: 45. He left the school at 12: 50. Ten minutes later a car rammed the bus near the town of Umlazi.,,74
2273,5s8399RbkWI8GvGTjOnr8e_BT,eng,Talk about social differences. Why are people in this situation? Discuss your ideas in class. Start like this: Maybe the woman in the first photo / the girl in the second photo... Useful words: very good job | lost her job | rich husband | ran away from home,,49
2274,4RlKbkdRNum9GASNgE1bEe_BT,eng,Turn a scene from the story into a movie with toy characters. Show the movie in class. Which film does your class like best? Why?,,25
2275,3EoN7DIcYL57i360TaDolo_BT,eng,"You are in your final year of high school. Write a text about your plans after school for the school magazine. Include the following information: Name age group What you like and what you don't like / what you are interested in your plans (go to college, find a job, apply..., travel,...) Write about 80 words.",,56
2276,8mZsoep8FuD5yNROtdXExC_BT,eng,Write down what you are doing in your spare time and why. Then talk to a partner.,,17
2277,4fHzBC8AGaM6WS2QwbGMt3_BT,eng,"Consider the structure of the text, which is under great pressure, and the way in which the author collects the gas - from Lindsay Fern (21 / 1 / 2017) to the abundant natural resources such as gas, oil and water (Canada) - in which people use their natural resources. Compared to other countries, we are very well positioned when it comes to the use of modern technologies and renewable energies - after all, Canada produces ten percent of the world's electricity. But we are doing enough to use the traditional resources.",,92
2278,6Q0HRlA2xM5aq7g7fTc2kb_BT,eng,"That is why we had to wait so long until we were finally able to find a solution that enabled us to find a solution. (...) That's why it took so long. (...) That's why it took so long. (...) That's why it took so long. (...) That's why it took so long. (...) That's why it took so long. (...) That's why it took so long. (...)... ""(...)..."" (...) ""(...)"" (...) (...) ""(...)"" (... ""(...) (...)"" (... ""(...)"" (... "")",,81
2279,aN3TuuzODvX6KFjaxt1gl8_BT,eng,"That's why we have to wait so long to be able to leave the country, ""he said in an interview with The New York Times."" That's why it's come to this, ""he said."" That's why we've waited so long to get there. """,,43
2280,9rqaGdtA7CW6DrcjnY44M4_BT,eng,"In recent years, it has been shown that people in the United States and other parts of the world are able to survive themselves, and that they are able to survive themselves. (...) In the middle, there is a sign that says... ""The message of this caricature is that we can do this even better."" (...) In the middle, there is a sign that people in this country are surpassing themselves. (...) The message of this caricature is that we can do even more than they can do. (...) We can't do it. (...) ""We."" (...) ""We."" (...) ""We."" (""We"") do it. ""("" We. ""("") We. ""("" We. "")"" (""We."") ""("" We. ""("") ""("" We. "")"" (""We."" ("")"" (""We."") ""("" We. ""("") ""("" We. "")"" (""We."" ("")"" (""We."") ""("" We. ""("")",,131
2281,5i9DHXRIoblaUJkAdk2cl9_BT,eng,"In recent years, it has been shown that one sees oneself as being able to surpass oneself, in all areas of environmental concern. (...) It is not that one sees oneself as being able to surpass oneself. (...) It is not that one is able to surpass oneself. (...) It is that one is able to surpass oneself. (...) It is that one is able to surpass oneself. (...). (...) It is that one is able to surpass oneself. (...) It is that one is surpassing oneself. (...) It is that one is surpassing oneself. (...) It is that one is surpassing oneself. (...). (...) ""(...)"" (...) ""(..."" (...) ""(..."" (...) (...) (... ""(...) (...) (..."" (...)",,117
2282,6BKtN5ZByiq6CALJjrLthp_BT,eng,"That is why we had to wait so long until we were finally able to find a solution that lasted anywhere near as long. (...) That's why we waited so long. (...) That's why we waited so long. (...) That's why we waited so long. (...) That's why we waited so long. (...) ""(...)"" We waited... ""(...). (...). (...) (...) (...) (...) (...) (...) (...) (...) (...) (...) (...) (...) (... (...) (...) (...) (...) (...) (...) (...)"" (... ""(..."") (... "") (..."" (... "") (..."" (... "") ("") (... ""(..."") (""(..."")",,92
2283,5KgxQUShvpd7UZ4GDJKSYt_BT,eng,"In fact, it is not that we are in a position to put the world in order and get it under control.",,22
2284,amHMLZJOuNy7jxM2cQl947_BT,eng,"In small groups, we try to assign each person a profession and a country of origin.",,16
2285,78HZGmFNZVJ6t7yeq96jnx_BT,eng,Discuss your associations and what assumptions underlie them: What causes these associations and assumptions?,,14
