taskId,language,description,topic_id,word_count
313,wLjnfw9X0OaM4TXpmpmbn_SR,eng,"epithet three elements of the following text (in keywords), which are typical for the text type ""picture postcard"". Kawai, September 22, 2018 Dear Jens After a drive across California with impressive coastal landscapes, architectural highlights and delicious fish dishes, we now enjoy the incredible nature on the paradise islands of Hawaii. I send you many sunrays from the West Coast to foggy St. Gallen, we have more than plenty of them here! Flurina",4569.0,73
319,3PdC5a8wue86CrU9LbOf4X_SR,eng,"W rite this sentence in a past tense tense up : ""Bart rides on his skateboard to school.""",,18
320,7I02SNXmJw29PHNDu7X7rD_SR,eng,"Name three elements of the following text (in comma-separated keywords), which are typical for the text type ""picture postcard"". Kawai, 22.09.2018 Hello Jens After a drive across California with impressive coastal landscapes, architectural highlights and super fine fish dishes, we now enjoy the incredible nature on the paradise islands of Hawaii. I post you many sunbeams from the western united states coast to foggy St. Gallen, we have more than enough of that here! Flurina",,75
322,7TVZOkAoQvS71zub3YI9Uy_SR,eng,What do you roll in the hay about the combat of Waterloo?,4598.0,12
349,6sOw5A7zvCF7CDiLo4Uk7q_SR,eng,Which steps of the five step process were utilize in the video? key the steps in keywords.,,17
350,arpZLB27MYq9MWTotPuJAy_SR,eng,"inch the video, which statements of the person giving feedback corresponded to “step 3 - touch on statement”? Answer in keywords.",,21
351,30w35zN4NWl7TF1fAG1iMQ_SR,eng,What benefit would emerge in this situation if the missing step 4 were included? result in keywords.,,17
363,9XdyGVcMBQ46XuuEclSfFn_SR,eng,What did you do yesterday?,,5
374,4jBgdq0UJJR7scU2V53dkN_SR,eng,Why do we oft disfavor giving feedback?,,7
376,RfcCuYoNUe7RBgytJfh1F_SR,eng,What is constructive feedback? key and explain the ternion types of constructive feedback.,,13
378,85nHGOb6zvv8RokLjNPzAr_SR,eng,What is happening here? compose a unforesightful sentence.,4815.0,8
380,2UVS16Mi27J75Gf1zgggkX_SR,eng,When did carolean move to the countryside nearly Edinburgh?,,9
381,7HvXcqMsD1k6pqiCuLhyL4_SR,eng,"Read the following text and answer the question below: A chimpanzee uses its face to express different feelings. It grins or sneers to show it is excited or afraid. It campaign its lips together if it wants to impress another chimp. When it plays, a chimp generally has an open smile with its top teeth covered. Apart from its face, a chimp also uses body language to communicate. For example, its hair stands on end when it is excited. That reaction can also mean that it is afraid. When it is aggressive, it usually raises its arms or hits the ground and stares at another animal. A chimp normally produces more than 15 different types of call. For example, there is a special identification margin call that will help its family find it. When chimps play, they often make a sound similar to our laughter. Body contact is very important for preserving harmony in a group of chimpanzees. That is why chimpanzees often groom each other for hours. It helps them stay calm and creates feelings of friendship. What is the most interesting fact in the text, in your opinion?",,190
382,3HutfSnU3Aq89ZhbTCeIPx_SR,eng,What does this fauna say? compose a sentence.,,8
404,7shbJvksDqe6w8GxYWYPjM_SR,eng,"What news do you memorize from the this level? Name one Subject, one Predicate and one Object, drop a line in German:",,22
405,6yifOPK7btOaqZ7s9oUch4_SR,eng,drop a line a sentence with the words that you study in this level.,,14
406,vq7MNPDXoX8gG1TfdUzZf_SR,eng,Write a shortstop story paragraph with the countersign that you learned in this level.,,14
417,9xrUaOZaijq9iVxHOdtDmy_SR,eng,What does this carnal say? compose a sentence.,,8
419,a9x0z2UCcRh5zCmeXY1zk4_SR,eng,When did Howie Nicholsby opened his own shop?,,8
422,8lxRyLzStOK9eUhNRal38O_SR,eng,Describe the fundamental interaction between the little girl and the dog in the following picture:,,15
423,aazKG44PsKc5UnpTiDECut_SR,eng,Write three short sentences about yourself or someone else. Write in present continuous and use each of the following verb once: love - fear - hate Example : i love cats.,,31
427,6ruggOUwPBc9VefB2TD28P_SR,eng,What do you get laid about the blockchain?,,8
428,ZLpjqCRnUf6QF60wvEhBt_SR,eng,Which blockchain theme are you familiar spirit with? Answer in keywords.,,11
429,xaGpHjZXZL62HIdbeTEkg_SR,eng,"Korrigiere hideout Satz ""hello, my appoint is kaptain cook..""",,9
434,6P87Q52yNtW6JpIm040QHJ_SR,eng,What do you screw about clime change? Summarize in max. 30 words.,,12
435,63suDE8D54Z7PXe4WUmQrH_SR,eng,What do you acknowledge about climate change? resume in max. 30 words.,,12
436,28NfdA6EwPi5Ld88l1sl6i_SR,eng,How should one acquit in a build up during an earthquake?,,11
437,14ambh1obhw7TYMQE8lcC1_SR,eng,"Write a short text (3-5 sentences) in past uncomplicated . employ the words usually , sometimes and never .",,19
438,8EmBlP6vc49aUpqCFODjiR_SR,eng,"Gib ""I do'nt have sex what deuce write."" ein.",,9
439,3elDg8Bsg126ktrMA9XnQ7_SR,eng,Write a condemn in past simple minded . Use one of these words: usually or sometimes .,,17
444,25RGLvb2p0G5zulfX9xQOj_SR,eng,What are the man and the charwoman doing? Write a sentence (positive or negative) on what is happening now in the picture. Use two of the listed verbs in the present progressive form. drink eat laugh listen to interpret smile wear work,4815.0,42
445,18Ccvc8NMJT5xqLv9nAgTH_SR,eng,What does this sensual say? publish a sentence.,,8
457,a0s1XNwpeGQ9pLGnqdkhni_SR,eng,"Tranlate: ""I lovemaking my dog""",,5
458,7XyIGD5tZe85NDHIxMFvXA_SR,eng,What are the people doing? publish a sentence on what is happening now in the picture. Use deuce of the listed verbs in the present progressive form. ask buy carry sell,5145.0,31
472,5DHsZ2qeOj66KMKq8ScRLz_SR,eng,"BE, KNOW, DO concept of leadership What should a good loss leader be , know and do ? Write one concept for each keyword. You produce bonus points if you give examples for each concept too.",,36
527,9TYXjQ0ixmr7vPazqDnrmI_SR,eng,What do you lionise on Swiss national Day?,,8
542,25Y2BLZGCpkay0f4dRrvpf_SR,eng,Describe the fundamental interaction between the girl and the hound in the following picture:,4815.0,14
543,3Jr6T26XL13aKRh31JX0xi_SR,eng,You are one of the people in the picture visiting London. You are going to write about a day in London from her / his point of view. Write a short textual matter (4-6 sentences) in the simple past about her / his experience. Questions alike these below can help you. ORIGINAL CLIENT QUESTION,4815.0,54
562,9BEPLYwJtle6SNFq4iKN0U_SR,eng,Write a prison term in english language,,7
569,7olXITeLPhA7lpuJNFI0x0_SR,eng,"It is widespread knowledge that Christmas is the celebration of the deliver of Jesus Christ; brought to the world from the virgo Mary, who was told that she would be birthing a child. Who told this to Mary?",,38
572,9Mc5FyG63rf6kYt9niCyf1_SR,eng,"Great Expectations by Charles Dickens My father's family name being Pirrip, and my Christian name Philip, my infant tongue could make of both names nothing longer or more explicit than Pip. So I called myself Pip, and came to be called Pip. I give Pirrip as my father's family name, on the authority of his tombstone and my sister — Mrs. Joe Gargery, who married the blacksmith. As I never saw my father or my mother, and never saw any likeness of either of them (for their days were long before the days of photographs), my first fancies regarding what they were like were unreasonably derived from their tombstones. The shape of the letters on my father's gave me an odd idea that he was a square, stout, dark man with curly black hair. From the character and turn of the inscription, ""also Georgiana wife of the above,"" I drew a childish conclusion that my mother was freckled and sickly. To five little pit lozenges, each about a foot and a half long, which were arranged in a neat row beside their grave, and were sacred to the memory of five little brothers of mine—who gave up trying to get a living exceedingly early in that universal struggle — I am indebted for a belief I religiously entertained that they had all been born on their backs with their hands in their trowsers-pockets, and had never submit them out in this state of existence. Read the text carefully and answer the following question. Who is the wife of the blacksmith?",,260
575,3Q2XVF2pxuk80nm3RKCEgR_SR,eng,"Snowflake Geometry! We all know snowflakes look beautiful, but did you know they are also bind to a very interesting mathematical object called a dihedral group ? Put simply, there are two 'transformations' we can apply to a snowflake, and it will still look the same! What could these transformations be? Hint: Could you direct a mirror on one half of the snowflake to make its reflexion match?",,68
577,acULs3NPhSo8GoCnzRr550_SR,eng,What natural endowment will you be getting your family? Hint: Provide a list of simpleton keywords,,16
578,bFnkviohpp9w8xLXYyFgj_SR,eng,"A tragically beautiful incarnation of the Christmas Spirit was on December 25 1914, when WWI soldier crossed no man's land to celebrate a Christmas truce. This ceasefire even ended in some shared carols, and even football matches! Which countries were necessitate in this Christmas truce?",,45
579,3ic4WkJzo38a3N18uRT4dN_SR,eng,distinguish the fundamental interaction between the girl and the dog in the following picture:,,14
580,qvpFCnVIvh9KSq5Zj8wpy_SR,eng,Can you bring up some fixings that go into eggnog?,,10
581,4ZtMfsnqJOQabCc7IApHJN_SR,eng,How do we wish mortal a jolly Christmas in French?,,10
582,1eCGJjuvqMWa0XbPT8455E_SR,eng,What are some signal of aging? (Give a concise answer),,10
584,2UMtJUswomA7LRi0R8WvXz_SR,eng,save what you hear: (John maneuver with the cat).,,9
585,5u9DZIU6uoD8WzGcFOR339_SR,eng,"indite a sentence in P ast simple . Use one of these words: usually or sometimes . To test the feedback, write something like : ""I drink usually a deep brown in the morning.""",5145.0,34
586,3dJg4CNE4M6745TGO3hpJu_SR,eng,"What are the five phases of Project Management? To test the feedback, save something corresponding : meeting, scoping, realization",,19
587,5qBvawWa1k182LVJCTe121_SR,eng,"What should you do in the case of an earthquake if you are in a building? spring a recommendation. To test the feedback, write something like: ""You should run around"" or ""you should scream"".",4815.0,34
588,3gKnqzVuNvU5AgcrVVzhqc_SR,eng,"What have you learned about climate change? To examination the feedback, write something same : ""Climate change is not a serious threat.""",4815.0,22
589,2HXatST9nZb6pCE7sJuWBr_SR,eng,"This content belongs to Klett und Balmer Verlag. Find more information about the product here: digione.ch Why I love Edinburgh I first visited Edinburgh as a child with my parents and my sister. I thought it was a magical city with a very special atmosphere. It’s small enough to get around easily and not feel lost, but big enough that there’s a lot to do. So after I left field school, I decided to go to university there. It was a good decision – I had a wonderful time! The locals were really friendly and after some time I even started to understand the Edinburgh accent. In fact, I loved Edinburgh so much that I stayed after university. At first I lived and worked in the city, but after I met my husband (who is a true Scotsman!) we motivate to the countryside nearby. I work from home now as I have my own business. But I love to drive to the city at the weekend in my Mini. Last week my parents came to stay and we visited Edinburgh Castle and the Scottish National Gallery. One day we took the children to the zoo, and another day we took a boat out to Inchcolm Abbey on a nearby island. Most days we had a picnic lunch in the Princes Street Gardens.I love that there are so many different things to do in Edinburgh. This city really has become my home now. I couldn’t imagine moving away! Answer the question in a full sentence: Why did Caroline move to Edinburgh? (""She motivate to Edinburgh to study and because she loved the city.”)",,272
590,4XqgBukjnrj5Ky0GUL8Isw_SR,eng,publish what you hear: (John bid with the cat).,,9
591,3786WSi5Nn58r5VZESlFst_SR,eng,"Write a sentence in P ast simple . Use one of these words: usually or sometimes . To test the feedback, spell something like : ""I booze usually a coffee in the morning.""",,33
596,aqdN5okrn7v96q2pZ6draC_SR,eng,"What should you do in the event of an earthquake if you are in a building? cave in a recommendation. To quiz the feedback, write something like: ""You should run around"" or ""you should scream"".",,35
608,1Gs0VtDQxPH9WO8W15Revx_SR,eng,key out what you see on the envision,,8
609,aMnKVp4XSra33C9zSsDIR_SR,eng,"What could the cat enunciate in this situation if it could speak? Write a sentence. To essay the feedback, write something like : ""Play with me!""",5145.0,26
611,4AUaLoTasUk86ezdbK3d7q_SR,eng,The student answer of thi s task is appraise for grammar and spelling only. What are you're plans for this weekend? pen 3-5 sentences.,5145.0,24
612,8kVrscmjkny6CtVtjsqO30_SR,eng,Put son in Order Put the words below into the correct order to make sentences. from other communities | never | they | foeman | groom,,26
613,8FV1FHxBMDF8vnTy6FtguO_SR,eng,From Active to Passive The isthmus sang a song from Queen. (A song from Queen was sung dynasty by the band.),,21
614,8CHf6OTOwiM7b44ADOwK6P_SR,eng,"Negate the Sentence This judgment of conviction about carolean are not true. Correct it using negative sentences. Example : carolean studied in Glasgow. Solution : No, she didn't study in Glasgow. She studied in Edinburgh. She understood the Scottish accent from the beginning.",,43
615,6k8QjfUF2b472CVTPitx8q_SR,eng,"The student result to thi s task is evaluated for grammar and spelling, and additionally for tense and keyword. Write a sentence in P ast simple . Use one of these words: usually or sometimes . To test the feedback, write something like : ""I drink usually a coffee tree in the morning.""",5145.0,53
618,7YXAOXqXKk65WRBjKEmL0P_SR,eng,How many reindeers does kriss kringle Claus has and can you name unitary of them?,,15
718,3eFwaoVZANA7mLeCSUdt8J_SR,eng,foreground the keywords that enforce to bob,,7
777,8kr659BCDps8XfAdE4DYQR_SR,eng,Put the words below into the correct rules of order to make sentences. usually | removes | the pieces of pare | the other hand,,25
778,PrboJKJLSM6Ok9R2YeF4t_SR,eng,Put the articulate below into the correct order to make sentences. use | to groom some other chimpanzee | they | their lips or teeth | sometimes,,27
998,R24rmdBVmI9QUQ59CeCil_SR,eng,How should unmatchable behave in a progress during an earthquake?,,10
999,2KO9ICLsLJT6Eqglg3Y4zi_SR,eng,How should one and only behave in a progress during an earthquake?,,12
1000,4DKHXxkvaF762VkVZhc7kq_SR,eng,What General epithet Is as well Given To Natural Satellites?,,10
1001,nqu0vtfgjH8ly72XMcGSF_SR,eng,When was the engagement of Waterloo?,,6
1003,fq0rtjwXs79bZKorNNJxs_SR,eng,When was the fight of Waterloo?,,6
1312,3zbxDUoJVuh8Rptc9NhUqT_SR,eng,When was the conflict of Waterloo?,,6
1313,4vji1aRS0588Bd9QAgwuow_SR,eng,This tax is just to coquette with the bot.,,9
1315,aAk14uhGibt7xiZ78wFhtZ_SR,eng,This project is just to find bullshit.,,7
1316,9ZrKp7cJzKOa3wdTsWJJSZ_SR,eng,This undertaking is just to detect Help / too unmanageable .,,11
1317,1aguJBiSWv89V7fICXsnQD_SR,eng,This tax is just to detect cease early.,,8
1318,C58gcaiXIj95mU6JMbhwA_SR,eng,This task is just to find tardy / skip.,,9
1319,4gt0xrzcJPu7q6gwyOAbOA_SR,eng,This labor is just to find Theory .,,8
1534,akYulFrAa5n6nUUBiHNyBD_SR,eng,ampere general off topic detector for the voci trainer. lonesome positive feedback is shown!,,14
1832,4i811yJMsQja4C3GII7BHS_SR,eng,What does this beast say? drop a line a sentence.,,10
1833,2NqBhaOFPAC81UCkPE5Ggc_SR,eng,What does this animate being say? save a sentence.,,9
1834,5qzqbtE1MzG918eSLYHWa4_SR,eng,What does this beast say? indite a sentence.,,8
1874,4fK0HzN6ftp8lbg1ziA8Lr_SR,eng,How should ace behave in a build up during an earthquake?,,11
1890,4APntIETx605Md7SoxZoEG_SR,eng,Who is Spiderman? identify in your own holy writ up to 3 sentences.,,13
1891,2HdFq9ySLjcaMyk1Gzm3vG_SR,eng,What is the capital of the USA? make your answer in unity word.,,13
1892,3uZ7sK6YDFN7a3BMz8upRy_SR,eng,who was st george Washington? Describe in your own words in one sentence.,,13
1894,1ApV4pA16hP9jvCS0CSkdh_SR,eng,Answer the interrogative sentence in a replete sentence: Why did Caroline move to Edinburgh?,,14
1895,3yVJtv9S0z49bdlTgpTgCs_SR,eng,What does this sensual say? write a sentence.,,8
1896,31SEpU0OluZabtx8GtxdHp_SR,eng,What does this beast say? save a sentence.,,8
1897,3s6tMlF9an06LNiCLaTENK_SR,eng,"Read the following text and answer the question below: A chimpanzee uses its face to express different feelings. It grins or sneers to show it is excited or afraid. It presses its lips together if it wants to impress another chimp. When it plays, a chimp generally has an open smile with its top teeth covered. Apart from its face, a chimp also uses body language to communicate. For example, its hair stands on end when it is excited. That reaction can also mean that it is afraid. When it is aggressive, it usually raises its arms or hits the ground and stares at another animal. A chimp normally produces more than 15 different types of call. For example, there is a special identification call that will help its family retrieve it. When chimps play, they often make a sound similar to our laughter. Body liaison is very important for preserving harmony in a group of chimpanzees. That is why chimpanzees often groom each other for hours. It helps them stay calm and creates feelings of friendship. What is the most interesting fact in the text, in your opinion?",,189
1898,8EJMDBJdEYw9ui0EdxVZKG_SR,eng,Who was george Washington? discover in your own words in one sentence.,,12
1906,ailLeGsc4fd9d2LvafZK8n_SR,eng,Describe the interaction between the young woman and the andiron in the following picture:,4815.0,14
1926,axuORmJciKT7iu1U9Q7YUw_SR,eng,Choose one of the animals. spell one sentence to answer these quetions: How do these animals communicate? Why do they communicate? Animal : Ants Bees heavyweight,,26
1936,3DvxkIvJW856B0G9RNH5WC_SR,eng,position the actors line below into the correct order to make sentences. from other communities | never | they | enemies | groom,,23
1937,6caoNTbeI319o7t279ut9b_SR,eng,Put the words below into the correct order to make sentences. ever | in communities | chimpanzees | be,,19
1938,4C7LJ5jbzhaah43YRv0Kba_SR,eng,put option the words below into the chastise order to make sentences. look for lice | they | always | don't,,21
1939,6yMuYUiP1NawLzjDpKxPP_SR,eng,Put the words below into the castigate order to make sentences. generally | they | small small arm of skin | look for,,23
1940,5ZmoN76LAXp80mxQEDy1G4_SR,eng,order the words below into the correct society to make sentences. sometimes | pieces of skin | take | they | away from each other's eyes,,26
1941,7GrvqohuDeL7FMf4YqCME3_SR,eng,cast the words below into the correct edict to make sentences. one hand to hold the hair back | use | chimpanzees | always,,24
1942,9RgeoUjjlAK7pgMiKPSo9V_SR,eng,Put the words below into the chasten order to make sentences. usually | removes | the pieces of struggle | the other hand,,23
1943,8ZfzX4m3PoO5KXAPmZSp79_SR,eng,Put the words below into the make up decree to make sentences. use | to groom another chimpanzee | they | their lips or teeth | sometimes,,27
1944,3fihxNehH2P9NA88wKcTmk_SR,eng,Write three sentences about B. Example: Priscilla wrote one unawares text in english people every week.,,16
1945,7JoWDCdMPPb9e1YWRjz2T8_SR,eng,Put the words below into the set order to make sentences. groom each other | sit in concert | often | and | they,,24
1946,79VYk9WxN1G8A8pVcQHRBh_SR,eng,Answer the question in a fully sentence: Why did Caroline run to Edinburgh?,,13
1947,929t9knVhXx9k4eSpNe3XJ_SR,eng,When did Caroline impress to the countryside good Edinburgh?,,9
1948,1kGEhQVR8QD7T5FyuK7v7Q_SR,eng,"This sentence about Caroline are not true. Correct it using negative sentences. Example : Caroline studied in Glasgow. Solution : No, she didn't analyse in Glasgow. She studied in Edinburgh. She moved rearward to England after university.",,37
1949,5kJ7UAiz8a27f73M0HeExI_SR,eng,why did Howie switch the traditional design?,,7
1950,98FuI2QeAsX80CxRqeUb4k_SR,eng,What does she like about the city? mention ii things.,,10
1968,6LvFcOpjEmD8Vc9p1F4l9h_SR,eng,"These sentences about Caroline are not true. Correct them using negative sentences. example : Caroline studied in Glasgow. solvent : No, she didn't study in Glasgow. She studied in Edinburgh. Caroline first saw Edinburgh as a teenager.",,37
2100,8xf7XAx4kJ17xSCyYNrpeT_SR,eng,Answer the question in a full phase of the moon sentence: Why did Caroline actuate to Edinburgh?,,17
2101,4QoaqmHMkr9JTM0xbx5gr_SR,eng,who fall to Howie's shop?,,5
2102,4epRABqDpuFaDou7SO9tcz_SR,eng,How long does it select to crap a kilt by hand?,,11
2103,hYdTGxqkJ1aEJzpmQqzja_SR,eng,What can you say about Howie's life now? Write deuce ace sentences of your own. Use the following verbs to help you: is - have - explains - are - sit - feel - is - come - measures - is - postulate - want - have - sounds - thinks - loves - enter - greets - (it)'s Example : Howie Nicholsby makes kilts.,,65
2141,59jaAshF1uK60sUPEDERcU_SR,eng,Describe the picture There is a daughter and a dog in the picture and they are playing unitedly,,18
2213,1hRJr3HtO9K923mOy0BWXr_SR,eng,What is the most listened-to christmastime song?,,7
2214,4lnlDttCiSo75iRyVD3LZu_SR,eng,What is the most listened-to christmastime song?,,7
2225,5mCTZdISzLYa7EpayOikGH_SR,eng,"Based on your knowledge and the selective information given in the case subject field and the letter from SHM's president, what is the growth strategy used by Swiss Hotel Management SA?",,31
2226,7epO37vckpv6xxA0mMcboy_SR,eng,"Describe the picture in single sentence. Use the present uninterrupted and single of these verbs: read, drink, listen.",5356.0,18
2234,1KRvjczLAGnagj5slATYTp_SR,eng,draw the interaction between the girl and the firedog in the following picture:,4815.0,13
2236,1NxZvJOUmk59buPJKidJON_SR,eng,Describe the interaction between the female child and the andiron in the following picture:,4815.0,14
2240,8lHjgtB0xTd64i6kKAk7um_SR,eng,who gives better advice – protagonist or parents? Give your opinion.,,11
2241,4vdaaOoffGh7RjfLJ4VA2w_SR,eng,Describe Esperanza and the relevance her name has for her. Turn your findings into two or triad questions and have your married person answer them.,,25
2242,aTRLomJYZFr7Bjjytw2r9l_SR,eng,"Make six sentences about yourself, your family and your friends. - I / My brother / sister / mum / dad / friend / My friends - (not) go to (not) like (not) have (not) watch (not) play (not) get up early - the park, the shops, … - cats, dogs, spiders, … - a garden, plants in my room, … - cinema and videos about animals figurer games, football, … - every weekend at the weekend every day …",,80
2262,1eKkX9eE46K66zvZLQqfe8_SR,eng,"How could the story continue? Write a summary with your ideas. Use the simple present. Useful phrases: The boys walk … | Then they find … | Suddenly … | They start to feel … | After a long time … | In the end … | Their parents are … Find out on the internet what really befall in the story The Body by Stephen King. The Body In “The Body”, Gordie Lachance and his three friends learn that a boy from their area, in the state of Maine, has disappeared and is probably dead. They decide to go on a trip to find the boy’s body and prepare for the trip. The Gun My room was on the second floor, and it was really hot up there. I was glad I wasn’t sleeping there that night, and the thought of where we were going made me excited again. I rolled up two blankets and tied an old belt around them. I grabbed all my money, which was less than a dollar. Then I was ready to go. I went down the back stairs to avoid meeting my dad. I was walking up Carbine Street towards the clubhouse when Chris caught up with me. His eyes were shining. “Gordie! You want to see something?” “Sure. What?” “Come down here first.” He pointed down an alley between two shops. “What is it, Chris?” “Come on, I said!” He ran down the alley and I ran after him. At the bottom, the smell from the trash was terrible. “Chris, I’m going to puke, I’m – ” But I forgot about the smell when Chris put his hand into his backpack and pulled out a big gun. “Where did you get that?” “From my dad’s desk.” “Man, your dad’s going to beat you when he finds out.” Chris’s eyes just went on dancing. “He isn’t going to find out. He and his friends have got enough wine to keep them drunk for a week. I’ll put it back before then.” Chris hated alcohol – he’d already seen too much of what it can do. He was the only one of us who didn’t have a drink when the DeSpain brothers brought some beer they’d stolen from their father. “Have you got bullets for it?” “Nine of them – all that was left in the box. He’ll think he used them himself, shooting at bottles when he was drunk.” “Any in it at the moment?” “No, of course not. What do you think I am?” I finally took the gun. I liked the heavy way it sat in my hand. I pointed the gun at a large tin with smelly trash spilling out of it and squeezed. KA – BLAM! The gun jumped in my hand. Fire shot from the end. It felt as if my wrist was broken. My heart was in my mouth. A big hole appeared in the tin – it was the work of an evil magician. “Wow!” I screamed. Chris was laughing wildly; I couldn’t tell if he was amused or scared. “You did it, you did it! Gordie Lachance is shooting Castle Rock to pieces. Be careful, everyone! Here comes Gordie!” “Shut up! Let’s go!” I screamed, and grabbed him by the shirt. I gave the gun to Chris and he pushed it into his backpack as we ran up the alley. When we reached Carbine Street we slowed to a walk, so that no one would notice us if they had heard the noise of the gun. Chris was still laughing. “Man, it’s a pity you couldn’t see your face. Oh, man, that was really great.” “You knew there was a bullet in it, didn’t you? That was a mean trick, Chris, really.” “I didn’t know, Gordie, honestly. I just took it out of my dad’s desk. He always takes the bullets out of it. I guess he was too drunk to remember last time.” Chris looked as innocent as a baby, but when we got to the clubhouse we found Vern and Teddy waiting, and he started to laugh again. He told them the whole story, and after everyone had had a good laugh Teddy asked Chris, “What do you think we need a gun for?” “Nothing, really,” Chris said. “Except we might see a wild animal. And anyway, it’s frightening out in the forest at night.” Everyone agreed with that. Chris was the strongest and bravest guy of us all, and he could say things like that. Did you put your tent up in the field?” Teddy asked Vern. “Yeah, and I put two lamps in it and turned them on, so it’ll look as if we’re there after dark.” “Hey, man, great!” I said, and slapped Vern on the back. For him, that was real thinking. He grinned. “So let’s go,” Teddy said. “It’s nearly twelve already.” Chris stood up and we gathered round him. “We’ll walk across Beeman’s field,” he said, “and then we’ll get to the railway raceway and just walk across the bridge into Harlow.” “How far is it, do you think?” Teddy asked. “I don’t know,” said Chris. “Harlow’s big. We’re going to have to walk at least twenty miles. Does that sound right to you, Gordie?” “Yeah. Maybe more – thirty miles.” “Come on, you guys,” Chris said, and picked up his backpack, blankets and water bottle.",,899
