taskId,language,description,topic_id,word_count
11,3ijyNlG3msT8hVz0AagklM,DE,beantwort frage stichworte maßnahm ergreifen komplex frage recht streitfal angehen,5197.0,10
12,3Lhb5g6fDr86NzURJcyyDz,DE,benenn stichworter tatigkeitsbereich hr bereich,5188.0,5
13,4ASVotj6O8TaDrfNW86wN8,DE,beschreib anhand stichworter konnen gemaß erg theori einfuhrung home offic fur jemand stark kontaktbedurfni bedeuten,5198.0,15
14,4wgx29MQGCG7nsLZGOLVkb,DE,unternehmen algrifor mocht internetplattform verbessern elektronisch rekrutierung ermoglich professionell programmier beauftragen nenn stichwortartig wichtig punkt gestaltung e recruit achten,5195.0,19
15,5qXSNUFhNmN5VidLfA9m4w,DE,alexandra schauen bewerbungsdossi gut fallen bemerken zeit inaktivitat erklart formal kriterium fur bewertung bewerbungsdossi erfullt beantwort frage weniger stichworte,5195.0,19
16,5X9l77w0fZN6MyxYnD3KVB,DE,nenn stichwort nebenpflicht angestellter,5197.0,4
17,6E4bDMNlDGW9xdMQL87atr,DE,gib antwort satz alexandra personalverantwortlich ursprunglich familiengefuhrt immer wachsend unternehmen aufgabe lohnabrechnung nehmen immer mehr zeit anspruch wurdest raten,5191.0,19
18,6XcMHDeahgw8YXFQ1agv4E,DE,firma algrifor klein marketingteam zwei mitarbeiterinn fur neu kampagn jedoch extern firma beauftragen beschreib weniger wort vorgehen heißen,5189.0,18
19,71YaOZ4cMBG9fw8cYMNsDJ,DE,benenn mithilf stichwort letzen handlung einstellungsverfahren,5195.0,6
20,7nGyv3xP47X6la5j0r1b39,DE,worauf solltest achter entscheidest konstrukt beurteilungsgesprach fahren antwort stichwort schritt,5199.0,10
21,7VbRfWDTJl46dcViAZD3lS,DE,nenn mithilf stichwort faktor außerhalb unternehmen einfluss gehalt arbeitnehm,5198.0,9
22,7xH7JyWDbZU6Ofct6alsxs,DE,nenn aktiv faktor arbeitsmarken,5190.0,4
23,89hYlgmdvx87BM7GIPQH21,DE,beantwort frage satz person arbeitgeb verlangen meinen vorstellungsgesprach rassistisch diskriminieren wurd,5197.0,11
24,8IQnwDrs33i7VyEGnPt2bY,DE,arbeitgeb einfach arbeitszeugni ausstellen mitarbeit wegen schwer fehler beispielsweis diebstahl trennen begrund antwort vollstandigen satz,5201.0,15
25,8YLtWAOsHh0aJV8qM7bn1G,DE,beantwort fragen drei stichworte drei vorteil arbeitgeb gesprach abschi fuhrt arbeitnehm arbeitsverhaltni beenden,5201.0,13
26,ANZ8YXBvnt6WL3RWiHgr8,DE,gib antwort frage zielbezogen frage konn vorstellungsgesprach wahrend probezeit stellen,5194.0,10
27,zczFAcjzwi7H7kkKNjG66,DE,beschreib satz massnehmen personalmanag anwend problem schweizer demografi entgegenwirken,5190.0,9
28,xzal4tLN8F8Fj8Wu1XM50,DE,festivalveranstalt verlagern anlass grosser hall ausserhalb stadt bisschen teuer jedoch doppelt gross schildern stichwort auswirkung entscheidung folgend anspruchsgruppen stadt,4576.0,19
29,9XEvTav4ZvOafZsCcN8wuJ,DE,lehrbetrieb verandern können ware schilder anspruchsgruppen entscheidung profitieren werden,,9
30,91nrbKAfXUJ8DH6RGSjvs7,DE,anschließend brainstormen gemeinsam moglich marketingmaßnahmen antwort vorschlag kolleginnen jutta können werbebroschuren uber praxi produzieren lassen per wurfsendung haushalt viertel verteilen beschreiben bitt positiv aspekt vorschlag fall vorhanden,5008.0,27
31,5xslDLNV5dB8l7n3DsdzAq,DE,anschließend brainstormen gemeinsam moglich marketingmaßnahmen antwort vorschlag kolleginnen jutta können werbebroschuren uber praxi produzieren lassen per wurfsendung haushalt viertel verteilen beschreiben bitt nachteil vorschlag fall vorhanden,,26
32,1pPszQK2X1b97Eat8NAdGf,DE,anschließend brainstormen gemeinsam moglich marketingmaßnahmen antwort vorschlag kolleginnen jutta können werbebroschuren uber praxi produzieren lassen per wurfsendung haushalt viertel verteilen beschreiben bitt positiv aspekt vorschlag fall vorhanden,,27
33,67O6lTzBuHz7WIvFT9QIZJ,DE,a erst buchstab alphabet,,4
34,1xgHkdji4n27IrsqwdFmhp,DE,a erst buchstab alphabet,,4
35,aANiFOmnISr6tHKrt45EPg,DE,a erst buchstab alphabet,,4
36,uWvEWUyna09NtbP0RMp63,DE,markieren ausdruck metaph wirkung folgend beispiel red bull verleihen flugel werbeslogan,,11
37,2VX1HHa4SZp9Cs6Suof4ho,DE,beschreib hund bild,,3
38,7Xx3NrODBh69k4BwlIa1jb,DE,beschreiben folgend grafik,,3
39,4hMWK3Mhj5haBKImBjmN0f,DE,kolonn ko gemisch atmospharendruck trennen beschreiben allgemein vorgang wahrend verfahren kolonn ko ablauft antwort satz,,15
40,3yYlsxQhH0J7pxKErqFl0l,DE,behalt teilanlag mussen wechsel periodisch regenerieren beschreiben regenerationsvorgang antwort satz,,10
41,afIm0RTT4KK6XTC3ya0g1T,DE,nenn drei errungenschaft zug marktweib erreichen werden,5289.0,7
42,4T0hwZUZQEJ5VsGnDhcE5J,DE,wichtig zusammenarbeitest,,2
43,1Eoip711J8H71DVAO8BtMI,DE,erklar eigen wort warum rund schafe vorzeitig tal bringen werden,5290.0,10
44,3rYsJTZ4C6R7DcaE4A48GM,DE,beschreib eigen wort warum eu akzeptieren schweden wolfsfrei zon bejagung wolfen geben,5290.0,12
45,81xdUMIFiyC7gTSwml1MTv,DE,kennzeichen erlebnislyrik antwort satz,5350.0,4
46,7fE9sk0x2amalma0takBp5,DE,vorgehen planen fur schlussteil interpretationsaufsatz nennen wichtig schritt,5349.0,8
47,7CUm7BcYBG79uI8VPMUKCo,DE,inhaltlich aspekt werden dichen interpretieren schreiben maxim satz,5349.0,8
48,77ie2UMlNNealZTBPJN3An,DE,ubersetze satz -- erst buchstab alphabet,,6
49,790yfzUMFlJ8eXYT7OtUHW,DE,schreiben satz passiv prasen termin intensiv vorbereit kollege,,8
50,5gih6z8lRbv5ZAPRSSpPBB,DE,nenn funf merkmal nachfolgend text fur textsort ansichtskart typisch kauai hallo jen fahrt quer kalifornie eindrucklich kustenlandschaft architektonischen highlight super fein fischgerichten geniesse unglaublich natur paradiesinseln hawaii schick viel sonnenstrahl westkust neblig st gallen davon mehr genug flurina,,38
51,6eVh0sUk73laFRNimbk7MC,DE,mach zwei satzen relativsatz arbeit gern laptop laptop letzen woch bekommen,5357.0,11
52,avYO5lPPpNR7MVAKdARpVK,DE,zuerst schreib satz nachdem plusquamperfekt neu wohnung finden helfer bestellen nachdem,5357.0,11
53,6tsg9mDSnNP9MSZAtBpQ08,DE,schreib satz passiv prasen termin intensiv vorbereit kollege,5357.0,8
54,vO9lrQFWnd6rddJnOBDkJ,DE,erganz passiv prasen packe koffer,5357.0,5
55,nqu0vtfgjH8ly72XMcGSF,DE,wann schlacht waterloo,,3
56,4zcsaIGJPKc5XQ9cX2N0vo,DE,ubersetz lieben deutsch,,3
57,XZZNGpJJoP9NfrRPSfR8w,DE,ubersetz lieben deutsch,,3
58,9fRq8FcU04z6cylMYhxZpp,DE,ubersetz lieben deutsch,,3
59,6tKWn39JVqC6nMBv9vQoGD,DE,ubersetz lieben deutsch,,3
60,97MdgAui4Mk7m6cOU11GNV,DE,erganz passiv prasen fliegen flugzeug,5357.0,5
61,7bJSSnEH7oC9X4OLEOBOHF,DE,erganz passiv prasen empfehlen restaur,5357.0,5
62,7FFk3hJ8VXl5PxDmcM1yg6,DE,schreiben satz passiv prasen meister haushalt trennen abfal,5357.0,8
63,1mfdXT4GupD5I8EgTdLjnb,DE,schreiben satz passiv prasen bayern trinkt bier,5357.0,7
64,3nyPPFNdnq3aWkfdyyblYZ,DE,machen schreiben passiv prasen kaffe servieren,5357.0,6
65,6jck1jG2yALa91FNC2Avae,DE,machen schreiben passiv prasen ordn abhol,5357.0,6
66,3DSHS6PDsDJ6jCx4ZaYAkq,DE,ordn satz schreiben passiv prasen koffer tasch kleidung eingepacken,5357.0,9
67,3h77kJLwUzk9jnm3I5I72t,DE,ordn satz schreiben passiv prasen abstellen kuhlschrank,5357.0,7
68,acRRmel9dq79Mz98xPSL7U,DE,wer machen schreiben satz passiv prasen oft untersuch arztin kind,5357.0,10
69,5h3g4hte7GG97F5Dc8VSfx,DE,wer machen schreiben satz passiv prasen empfehlen arztin medika,5357.0,9
70,4pKkeNj3T6ZaUqdC7cefmS,DE,gib antwort stichwort meinung eigenschaft leader helfen eigen sensibilitat umgehen,4986.0,10
71,5uQBlerTLL09zTEJkjoY0P,DE,beantwort frage zwei stichworter meister veranderungsprojekt auswirkung zwei eben meinung,4988.0,10
72,2SlBVhjmVIN9brWa5caXzs,DE,nenn weniger wort beispiel fur technologisch wandel arbeitsmittel betreffen,4983.0,9
73,3PEjuP7EEn6a1U8sGBCKv8,DE,nenn beispiel fur organisatorisch veranderung organisationsmodel betreffen,4985.0,7
74,8qiNixePl585WRsLTvsO5L,DE,beantwort frage beschreibung formulierst erwartung fuhrungsrol nenn mindester,4988.0,8
75,7niZcHw13T26fs05I4CQiX,DE,beantwort frage entsprechend kammer model benennst beschreibung entsprechen firma carl arbeiten verlagern arbeitsplatz direkt bedrohen carl bewussen vorn blicken arbeit finden fallt schwer entscheiden erinnern nostalgisch situat bekanntgeben nachricht beeintrachtigen produktivitat,4987.0,31
76,4My3qZPpoD29iUxDtDEVQp,DE,beantwort frage phase veranderungskurv benennst alexandra befinden alexandra firma wurd umstrukturiern entlassung fuhrungskraften fuhrt dadurch alexandra tag mehr chefin vierkopfig siebenkopfigen team neu mitarbeit team schwierigkeit veranderung gewohn alexandra macht arbeit jedoch weiterhin integr neu mitarbeit tun,4986.0,37
77,2jnGAP7Hufw8aZUcKNJMc7,DE,vervollstandig satz drei adjektiv schritt kott model vision strategi entwickeln befindest vision,4989.0,12
78,5lqXRJhkFvMaTGrslIY6YY,DE,bereitschaft veranderung entwickeln gefuhl dringlichkeit schöpfen musse verantwortliche bestimmen frage beantworten konn gib davon,4993.0,14
79,89qzhqauONB6K7kRLpV64m,DE,beantwort frage vollstandigen satz signal senden person widerstand leisten eigentlich,4986.0,10
80,DgC1xLQRqo95OXxMTuMjN,DE,beantwort frage method benennst kommunikationsmaßnehmen wurdest einfuhr personlich bedurfniss person zusatzlich unterstutzung ermitteln,4984.0,13
81,aqldUKdUSre6kdvHuBrYt7,DE,nennen intern extern personengrupp direkt indirekt aktivitat unternehmen betreffen daher interesse gegenub unternehmen geltend,4986.0,14
82,1Khq1NcVb2T84UFefrMlqJ,DE,beantwort frage bestimmen art handlung angibst carl uberzeugungskraft einsetzen projekt bekommen ursprunglich alexandra widmen tun,4985.0,15
83,1MoRHyQX5pJ6OVL1qZqP6i,DE,beantwort frage wort art veranderung stellen einrichtung onlin plattform kontext coronaviru pandemi dar handeln revolutionar global veranderung,4986.0,17
84,2BEhOwnzxgT6prfp7BvxuZ,DE,nenn meßnahmen veranderungsprozess alltag verankern konn,4985.0,6
85,2XCZvkZWgxOaAr62HhDWR3,DE,nenn beispiel fur interessengrupp,4991.0,4
86,3FGpNp7eJHi75fsSSV17zn,DE,beantwort frage beid erwarten antwort gibst neu projekt alexandra groß spannung fuhrt zwei reaktion moglich eher posit eher neg,4986.0,19
87,4unxe0YKsV57iyJC6yj14a,DE,nenn beispiel fur technisch entwicklung transportwesen,4983.0,6
88,5F5z68DvGND93wql4U4JTo,DE,beantwort frage entsprechend method benennst method aktiv unterstutzung begleitung wurdest einsetzen mitarbeit neu gefordert fahigkeit entwickeln,4989.0,16
89,5OD6pEEQ0Og74G6ac34ELo,DE,nennen immer durchgefuhrten bericht uber erfolgreich leistung aufgrund veranderung,4987.0,9
90,5UI7ddBqEUf9RzaFurONES,DE,nenn satz beispiel fur aufgeben roll vermittl facilit verbinden,4987.0,9
91,7h8f9nExZtt7r8M3Ccet2q,DE,schreib richtig antwort stichworte kommunikationsmaßnehmen informieren alexandra team uber herausforderung unangenehm hurd erwarten,4989.0,13
92,7lQ0BAuQLHG5SFqQxJkmm7,DE,beantwort frage drei antwort alphabetisch reihenfolg angibst drei bedingung musse erfullt verhalt rahmen unternehmensumstrukturierung andern,4984.0,15
93,WQpEgyLgi089ljEf8PuJw,DE,walter buchhalt debitoren generaldirekt sbb bern nennen aufgabe sowi moglich kompetenz verantwortung stell taskbas kommentar folgend aufgeben handeln offen aufgeben fur aufgab musterlosung hinterlegen taskbas aufgeben gut wissen vorhanden information aufsetzen musterlosung vorhanden moglich antwort gemass einschatzung hep fehl zusammenarbeit werden didaktisch diskussion passieren feedbacktext lernend hinwei geben korrekt antwort konnt feedbacktext enthalt musterlosung,,54
94,aqFM7iL1gxE8Nl9d5EwMZ7,DE,nennen variant organis taskbas kommentar aufgeben handeln cloze aufgeben wort beantworten fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung,,27
95,5CFVvAUF1ql5IyB56TENAa,DE,warum wurd wohl organis wahlen taskbas kommentar aufgeben handeln offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,42
96,3OSeZ6O83us8GUTd4pseaY,DE,abteilung organisieren taskbas kommentar aufgeben handeln offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,39
97,1bE5K6vfUmkaLCVEop9wJM,DE,formulier antwort mithilf mehrer stichwort nenn mindest zwei dimension lebensbereich person tyrann tater beeintrachtigen,5425.0,14
98,2OCzVPx47hE9q61ls1ggvQ,DE,gottfri benn reise zurich beispiel sein tief stadt wund weih immer inhalt habana wissen hibiskusrot brechen ewig manna fur wustennot bahnhofstraß ruee boulevard lido laan fifth avenuee fallen leer ach vergeblich fahren spat erst erfahren bleiben still bewahren umgrenzend benutzen folgend formulierungsbaustein einleitung interpret beginnen gedicht jahr fragen lyrisch,5356.0,49
99,s8jsymMwfZ7Fn4A59dRSU,DE,beschreib hund erwahn hierbei rass farb groß alter einfallt,,9
100,4zCCSDzZTms68NuZVvcVct,DE,schreiben satz prateritum gestern erzahlen schichen,,6
101,7zfjwIwagx5az8LCkxXHsO,DE,erklar warum ethisch sicht wichtig daten schutzen,,7
102,7SD9u9MoZjYaAhDd6kLBRo,DE,nenn nachteil verfahren ubermittlungsbog laufzettel,,5
103,3fXs9eN4lDd7hkGplAKFO3,DE,gib eigenschaft ide projekt mund konne,,6
104,9oRkVfq3T2P6F9BloLII3S,DE,input sicht prozess befriedigung kundenbedurfniss,,5
105,8D1z6MPJmr65Takllixd2i,DE,output sicht prozess befriedigung kundenbedurfniss,,5
106,3WLihIbee4L8jhzHkIfzSf,DE,begriff bezeichnen situat output prozess input,,6
107,2JIQtvavj715NCtZBhwpKb,DE,beschreib zwei satzen problem umgang fluchtling deutlich,,7
108,7Pv0gEhr6Xc8mgGlUvktVK,DE,bild satz konjunktiv florian gern neu auto,,7
109,9YNgZK9qGs3aIva1dwBYZa,DE,nenn hinwei journal liefern,,4
110,5NM4ASUhva5aCNnFd8qMlv,DE,zwei ding fur hauptbuch lauf jahr verwenden,,7
111,SOMP2AgEC08C9MNNjovKJ,DE,formulier satz konjunktiv ii verwendung vorgegeben element heuen abend helfen konn,,11
112,aY3j1u00B739hp4ZmHLVHe,DE,formulier satz konjunktiv ii verwendung vorgegeben element brianna gern mehr geld,,11
113,527EsNbu7Mva1FIzFhT8ad,DE,warum radikalisiert teil britisch frauenbewegung beschreib eigen wort,5289.0,8
114,4Rg8Yp2yGgf7aV1xzYfiVy,DE,erklar bildhaftigkeit markiert ausdruck tonio daheim zeit vertrodeln bei unterricht langsam undabgewandter geist lehrer schlecht anschreiben stehen fallen not bodenlos vater kaufmann bremen erzurnen mutter tonio jedoch consuelo vornamen heißen uberhaupt ubrig dam stadt vater einstmal ganz unten landkart heraufgeholt zeugniss einerlei thoma mann tonio kroger leicht verandern,,48
115,LiHAY4BB975PIk5fa7IuJ,DE,schreib satz passiv pras paket sollen bringen,,7
116,aYH2E7OnEXD6ZkBuRluem2,DE,schreib satz passend reflexivpronom entspann well center,,7
117,7cbUVIncPWj7bkifUWUKkv,DE,gib mithilf stichwort beispiel fur grundbedurfni,5198.0,6
118,3MoZ9FVC8qe9MAcngw2J70,DE,gib antwort satz nenn grund warum arbeitgeb anspruch wegen verletzung arbeitsvertrag geltend,5197.0,12
119,18MW1MdWKJz81E4QzkfEuH,DE,gib antwort satz anlasslich jahresgesprach berichten christin vorgesetzt arbeit begeistert geben auswirkung coronaviru pandemi sorge bereiten wurdest bedurfni kategorisier leitung tun entgegenzukommen,5198.0,22
120,83xsYxxMc6j9Bejqoyp0RJ,DE,gib antwort mithilf stichwort alexandra mitgli vorstand unternehmen geschaftsfuhrerin mocht home offic einfuhr beauftragen vorstand meßnahmen einzufuhren uberlasst geeignet maßnahme festzuleg form manag vorstand aufgeben,5192.0,25
121,6O0owl7H4NU8SihzLYtcY0,DE,drei eben personalbeurteilung geben gib bitt drei stichworter,5196.0,8
122,1NlUf48QYyvaTsrdLS2toL,DE,nenn drei wichtig aufgabe erledigen mussen mitarbeit mitarbeiterin unternehmen verlasst,5201.0,10
123,4a2uOAm5ddF7GUa7e3dBIF,DE,wurdest arbeitgeb tun e arbeitnehm woch lang angeben grund arbeit erscheinen beantwort frage satz,5197.0,14
124,1I5EV1IlAfx64xWFvGe5zb,DE,arbeitgeb sicherstellen arbeitnehm unternehmen verlasst fur konkurrenz arbeiten beantwort frage weniger stichworte,5197.0,12
125,5OzEyxZ2WKk6uvwTmrFpAd,DE,alexandra mocht neu oper mitarbeit unternehmen einstellen arbeit krankheit urlaub erleichtern wirtschaftlich ziel stehen maßnahm spannungsverhaltni beantwort frage mithilf stichworte,5195.0,20
126,8uugUQrI9Ie8JLBAYWwu9B,DE,beendigung arbeitsverhaltniss fur arbeitgeb wichtig einhaltung gesetzlich bestimmung achter bestimmung handeln gib antwort stichworten,5201.0,14
127,4oCv22yeHfC8yS7rMmmovf,DE,mitarbeit verlassen unternehmen nachfolg fur stell finden hoch geschatzt kosten fur unternehmen gib antwort mithilf stichworte,5192.0,16
128,4xW92J7nPEHactKBePdCpE,DE,unternehmen algrifor große finanziel problem alexandra beschließen mitarbeit vorruhestand schicken negativ finanziell folge konnen entscheidung fur unternehmen beantwort frage satz,5192.0,20
129,7BRitwvWZOW6WveU9cdCd5,DE,gib antwort mithilf stichwort firma alexand arbeiten stellen geschaftsleitung fest einstellungskosten hoch schwierig passend nachwuchstalent finden geschaftsfuhr gehen davon unternehmen fur jung arbeitnehm attraktiv genug kombin daten konnt alexand verwend hypoth uberprufen,5192.0,32
130,2C4hoGSipAL6InnsC0sPpV,DE,beschreib satz arbeit personalabteilung sozial netzwerk verandern,5195.0,7
131,3Jbmq8gDaDn93254RCDksl,DE,kritik haufig sozial netzwerken bezug arbeitsvermittlung geaußeren beantwort frage satz,5195.0,10
132,8BkGplumC8a840mXmWiP6z,DE,durchsicht bewerbungsunterlag stellen alexandra fest bewerberin anforderung fur stell ubertrifft alexandra sicherstelle bevor bewerberin einstellen beantwort frage mithilf satz,5200.0,19
133,8T76IzRT3T66WxPzViAdRH,DE,beantwort frage mithilf stichwort positiv auswirkung erfolgreich onboard bewerb,5194.0,9
134,4Xkj90IYMQ284Wy1pREFm9,DE,beantwort frage stichwort alexand firma neu team facharbeitern einstellen integrationsmaßnehmen ware vergleich maßnehmen fur einzeln person gut geeignet,5194.0,18
135,1Jf3y3o3OoOa6S8gLB15le,DE,beantwort frage stichworten womit erfolgreich probezeit enden,5194.0,7
136,15fnCODBmC29aoCnJTbekl,DE,beschreib stichwort vorteil aufhebung pflicht arbeit home offic,5198.0,8
137,6QtXXqQYtR9IbefZVEEYw,DE,beschreib weniger wort maßnehmen alexandra unternehmen einfuhr konnt bedurfni mitarbeit innen zugehorigkeit verbessern,5198.0,13
138,4Dfz3kIxMan69nUsoDkiJ9,DE,beschreib art lohn unternehmen wahl risiko verringern anzahl leistung sinken,5198.0,10
139,96PWDkkUmQA6isFODs84MO,DE,warum vorschlagswesen etablieren beantwort frage weniger satz,5198.0,7
140,2py0BSkLWLx98Hl8snJFWi,DE,nenn vorteil teilzeitarbeit fur unternehmen,5198.0,5
141,1Pj3KekZT6W9t4ZckPwWCi,DE,nenn nachteil home offic fur unternehmen ergeben,5198.0,7
142,90VWyaZT0By7lcqDL0BJH9,DE,aspekt musst erstellung schulungskonzept berucksichtigen nenn drei davon,5199.0,8
143,9pO4eVfv9dKauA35wE6QOa,DE,konntest sicherstell teilnehmerinnen teilnehm weiterbildung profitieren antwort zwei satze,5199.0,9
144,6PyF0OwlZm47VRd8ao02xm,DE,gib beispiel fur rationalisierungsmaßnehmen antwort stichworten,5191.0,6
145,IaKi6iab7oaWWYtXJs423,DE,formulier satz arbeitszeugni alic stehen wurd gelingen verschied projekt gleichzeitig hut bringen formulier antwort vollstandigen satz alic zeugni formulieren wurdest,5201.0,20
146,6TBfEErEnWe84USM4fJmcj,DE,alic verlasst unternehmen meiten jahr erster jahreshalfn urlaub nehmen arbeitgeb tun unternehmen verlasst gib antwort satz,5201.0,16
147,6zN789CWOea9ECTmkinf3W,DE,nenn drei ding e arbeitnehm anspruch unternehmen verlassen,5201.0,8
148,6b1B7zJPWCD9uFU0Df6LAg,DE,nenn stichwort nebenpflicht arbeitgeb,5197.0,4
149,9bKvJXzVDT17ZUOaiPDwjg,DE,gib antwort mithilf stichworte kannst tun bemerkst e mitarbeit seit woche arbeit unzureichend qualitat liefern,5197.0,15
150,7ZeBN122qi97fFI8wxKhDd,DE,schreib satz konjunktiv gern tanzen,,5
151,8f1estLkrYo7P2iWATbto9,DE,gib antwort satz tatiana neu mitarbeiterin market agrifor unternehmen fur klempnerarbeit rahmen stell information uber kunde unternehmen kollege sammeln direkt kontakt stehen wen tatiana grundlag einfuhrungstag treffen,5194.0,27
152,1LEKhtWAXfR5VL3aZS24Ak,DE,beschreib satz vorteil fur arbeitsmarkt bilateral abkommen uber personenfreizugigkeit ergeben,5190.0,10
153,1x1LyscGZyg7xNq9DRv2hk,DE,schreib satz prasen behalt reihenfolg,,5
154,XYELLLXe736ykV04Qh6FI,DE,nenn element stellenanzeig nennen,5195.0,4
155,9QRukUX9TpU73w7heZO3EI,DE,gib antwort mithilf stichworte nenn komponent unternehmensprofil dabei beliebig merkmal handeln unternehmen definieren,5188.0,13
156,7bUPxzTT24M6I5wk9fuXpq,DE,gib antwort satz direktor unternehmen alexandra personalchefin arbeiten sagen planung technologischen fortschritt bereich berucksichtigen abteilung dadurch riski wettbewerbsvorteil verlieren alexandra tun vorwurf wehren,5190.0,23
157,8uIg14U06b284z7ypXwVvo,DE,gib antwort satz alexandra folgend stellenanzeig plattform unternehmen verfassen gib element fehlen unternehmen algrifor seit jahr bereich klempnerei tatig suchen n hr assist ab sofort verfugbar bieten motivierend arbeitsklima aufstiegsmoglichkeit bitt bewerben ausschließlich uber plattform,5195.0,35
158,1bD0giWLVjwaSbhlr4gRX9,DE,unternehmen alexand spezialisten fur personalrekrutierung arbeiten stellen autoteil her musse zusatzlich arbeitskraft fur produkt einstellen wer gut lage bewerberinn bewerb auszuwahlen,5195.0,21
159,aEnQkNo1tno8LEGnW1fvKN,DE,beschreib weniger satzen mittel personalabteilung einsetzen herrschend ungleichheit manner frau abbauen,5191.0,11
160,8Rwy5SXBEcj9Rb2DoAU5oS,DE,verandern siedepunkt flussigkeit umgebungsdruck absenken zeichen,,6
161,9FPv5m7DrOG7bShmkvaeGj,DE,verknupf beide kursiv gedruckt satz passend konnektor schreib neu satzgefug satzverbindung feld stark geschneit letzen nacht bahn stecken schnee fest,3273.0,20
162,86AW3SNqRiO8Kn6W4JHuHb,DE,formulier antwort mithilf zwei stichworter ausubung roll fuhrungskraft setzen zwei wesentlich voraussetzung vorau machen innerhalb unternehmen autoritat beruflich kenntniss fahigkeit fertigkeit form autoritat bezeichnen fachwiss gleichzusetze sprechen,5378.0,27
163,lEsYBtUwjB8W7Lmu4JkPH,DE,adjektiv charakterisiert autor werber,5453.0,4
164,2nuLWReBbek89lbaHWaGmw,DE,autor entwickeln neu wort text,5453.0,5
165,1NuqLOUQNKV8oseFxo7vzL,DE,schreib drei worter wortausgang tum,5453.0,5
166,2EG7YQjQXTX9wI1Y8ViC3H,DE,schreib drei worter heit enden,5453.0,5
167,61ZZCETKWPS6YaXH86vNMi,DE,schreib zwei satzen hauptsatz relativsatz liegen buch alt,,8
168,7chMpf6Jujh66aZQofcS5E,DE,erganz satz prapositionaladverb pronome interessierst fur politik,,7
169,5SPLVjXcUlz6HVqntC2YVA,DE,rektifik kolonn ko vakuum betreiben warum rektifikationskolonnen allgemein vakuum betrieb antwort satz,,12
170,1aLmyhPrFBX8dse9JXePQq,DE,gib antwort satz konflikt analysieren sinnvol drei position einzunehmen,5419.0,9
171,3d4uY78HXId8zpfktm3vyP,DE,formulier antwort satz immer ratsam konflikt lose,5425.0,7
172,3r9gzct6exC7ef7x9n5hTO,DE,optimal konfliktlosung bestehen darin gut kompromiss finden erklar zwei satzen warum satz falsch,5423.0,13
173,16l2jy1UQvB6cMkClaq9VU,DE,formulier antwort satz bedeuten verarbeiten konflikt,5418.0,6
