taskId,language,description,topic_id,word_count
585,5u9DZIU6uoD8WzGcFOR339,eng,"Indian sentences in straightforward something publish use of commonly or sometimes too. Such as: ""I usually have the",5145.0,33
586,3dJg4CNE4M6745TGO3hpJu,eng,"the: phases Phase Project Management? To test the feedback, write something like Meeting, Scoping, Updating",,19
587,5qBvawWa1k182LVJCTe121,eng,"What is an event test when you are in a ""give a to"" feedback, such as: ""You run around"" or ""you scream""?",4815.0,34
588,3gKnqzVuNvU5AgcrVVzhqc,eng,"""Climate change is a dangerous threat,"" he said.",4815.0,22
589,2HXatST9nZb6pCE7sJuWBr,eng,"This content includes Velcro and Balmer information about here: Why I first visited Edinburgh as a child Caroline my parents and my sister. I was there city with a very It is easy around me and smell lost, but by the way this is a lot to do. So after I went there, it was a - a time! The locals were very friendly after a while I started using the Edinburgh accent. In fact, I loved Edinburgh so I stayed after I first worked after I left mine (which is a real Scot!) that I work from home, now have my own shop. the city in my mini. Last we visited Edinburgh Scottish National Gallery. During the day we went to the zoo and a day boat monastery on an island. Days in Princes Street Garden.I love doing many others This is now really at home. I can imagine moving away! astatine which is in full motion after (""She moved to study because she is the city."")",,271
590,4XqgBukjnrj5Ky0GUL8Isw,eng,Pen indite hear: compose cat).,,9
591,3786WSi5Nn58r5VZESlFst,eng,"Write a sentence that P usually uses so simply or sometimes. To test the spelling feedback, something like: ""Wassail usually a coffee the same morning.""",,33
596,aqdN5okrn7v96q2pZ6draC,eng,"What should you do when running a building? A test of feedback should be done around the ""scream.""",,34
608,1Gs0VtDQxPH9WO8W15Revx,eng,What consideration do you have for your prototype?,,7
609,aMnKVp4XSra33C9zSsDIR,eng,"What could the situation of the o nine tails, if one could write a ""play test,"" indicate something similar:",5145.0,26
611,4AUaLoTasUk86ezdbK3d7q,eng,What are you planning for the weekend?,5145.0,24
612,8kVrscmjkny6CtVtjsqO30,eng,in order of words under the correct password sets. From other | never | them | hostler,,26
613,8FV1FHxBMDF8vnTy6FtguO,eng,The participants of Passive The sang a song set Queen. (A song from song to song.,,20
614,8CHf6OTOwiM7b44ADOwK6P,eng,the This sentence is true. Correct it consume caroline sentences. Example: Caroline studied in: the she Glasgow. She studied understood Scottish accent of caroline,,41
615,6k8QjfUF2b472CVTPitx8q,eng,"The task of serving is to evaluate the grammar and the pros and cons. These words are: Test feedback sometimes, write something one: have a coffee in the morning. """,5145.0,52
618,7YXAOXqXKk65WRBjKEmL0P,eng,many does Santa Claus and can you learn from them?,,14
619,73IGgfCwajkakURxaSb6DE,eng,Delimitation of delimitation,,3
620,9NLPD1zmbeq7XayTVaQo0k,eng,The [This is] the [,,4
718,3eFwaoVZANA7mLeCSUdt8J,eng,Highlightspass to the shilling,,7
777,8kr659BCDps8XfAdE4DYQR,eng,Put the words of honor under the sentences. Usually | Word away | the pieces of skin the hand,,23
778,PrboJKJLSM6Ok9R2YeF4t,eng,countersigns in the right sentences. Use to maintain another a few others | lips or dentures |,,26
998,R24rmdBVmI9QUQ59CeCil,eng,How should one behave during an earthquake?,,10
999,2KO9ICLsLJT6Eqglg3Y4zi,eng,Should you carry wild leeks around during an earthquake?,,10
1000,4DKHXxkvaF762VkVZhc7kq,eng,Cosmopolitan also includes the natural,,9
1001,nqu0vtfgjH8ly72XMcGSF,eng,was the time of struggle,,6
1003,fq0rtjwXs79bZKorNNJxs,eng,Crusade Cause of the Battle Waterloo?,,6
1312,3zbxDUoJVuh8Rptc9NhUqT,eng,of the struggle the,,6
1313,4vji1aRS0588Bd9QAgwuow,eng,Coquetry job is just to flirt with,,9
1314,4q5G3LXQtwh7BgKMND34CC,eng,Cosmic cord,,1
1315,aAk14uhGibt7xiZ78wFhtZ,eng,This venture is just a coincidence to identify bullshit.,,7
1316,9ZrKp7cJzKOa3wdTsWJJSZ,eng,Uncontrollable Help / Help This only.,,11
1317,1aguJBiSWv89V7fICXsnQD,eng,This is a point that should be noted early on.,,8
1318,C58gcaiXIj95mU6JMbhwA,eng,Skip this. Observe detect ulterior / just,,9
1319,4gt0xrzcJPu7q6gwyOAbOA,eng,Project on the theory of possibilities.,,8
1321,2FJN4Z7EhHz9RJD4EHn3FS,eng,cosmic to the top,,1
1534,akYulFrAa5n6nUUBiHNyBD,eng,general sensor is superior to the subject for the only positivist feedback rationalist,,14
1832,4i811yJMsQja4C3GII7BHS,eng,a What does a living animal say?,,8
1833,2NqBhaOFPAC81UCkPE5Ggc,eng,What does the essence say?,,8
1834,5qzqbtE1MzG918eSLYHWa4,eng,What does this fauna say? A line lines a beast,,8
1874,4fK0HzN6ftp8lbg1ziA8Lr,eng,How should you behave if you build an earthquake in nonpareil?,,10
1890,4APntIETx605Md7SoxZoEG,eng,Spiderman? Describe your own three sentences.,,12
1891,2HdFq9ySLjcaMyk1Gzm3vG,eng,is large the repeat letter of the returned solution word.,,13
1892,3uZ7sK6YDFN7a3BMz8upRy,eng,Who was Washington?,,12
1894,1ApV4pA16hP9jvCS0CSkdh,eng,Answer in sentence: Has Caroline moved Edinburgh?,,13
1895,3yVJtv9S0z49bdlTgpTgCs,eng,What creature say?,,8
1896,31SEpU0OluZabtx8GtxdHp,eng,Carnal say?,,8
1897,3s6tMlF9an06LNiCLaTENK,eng,"Read and the below: A chimpanzee expresses his feelings. or mocks it or furious. lips when he wants another chimpanzee. When playing, unlike a chimpanzee group, an open smile with covered teeth. Apart from uses body to communicate. for example, his hair is at the end. This reaction can mean that it is when it usually raises its arms or beats the and stares at chimpanzees normally as 15 types of For example, it will find identification call family. Chimpanzees often make a sound to our laughter. Body vaccination is for in a group of chimpanzees. For this reason, chimpanzees often groom themselves for hours. helps to stay when feelings arise What the most interesting fact in the text is in",,189
1898,8EJMDBJdEYw9ui0EdxVZKG,eng,Who was Washington? Describe a holy person who judges in his own words.,,12
1906,ailLeGsc4fd9d2LvafZK8n,eng,Interaction girls fundamental and in the survey,4815.0,13
1926,axuORmJciKT7iu1U9Q7YUw,eng,Ants Heavyweight Animals. Write a sentence these How animals incomparable Why communicate? sensual: beehive,,26
1936,3DvxkIvJW856B0G9RNH5WC,eng,Put the following words into sentences. Of other groom enemy neer them |,,22
1937,6caoNTbeI319o7t279ut9b,eng,Place the words below the order to form sentences.,,19
1938,4C7LJ5jbzhaah43YRv0Kba,eng,Place the words constantly in the order below the sentences. For Laus they | | don't,,20
1939,6yMuYUiP1NawLzjDpKxPP,eng,which in the order to them | small skin | sequence for,,22
1940,5ZmoN76LAXp80mxQEDy1G4,eng,Put the words shimmering down into the right sentences. Pieces of skin | | they eye each other,,26
1941,7GrvqohuDeL7FMf4YqCME3,eng,Put the words under | Sentences. To hold the hair | employ | Chimpanzees correctly,,24
1942,9RgeoUjjlAK7pgMiKPSo9V,eng,Put the wrangling in the correct order sentences. Usually removed | Pieces of skin | | pass on,,23
1943,8ZfzX4m3PoO5KXAPmZSp79,eng,Dress up redact below the correct order to use chimpanzees | their lips teeth |,,26
1944,3fihxNehH2P9NA88wKcTmk,eng,Composing example: Priscilla wrote a short text in English every day,,15
1945,7JoWDCdMPPb9e1YWRjz2T8,eng,the countersign of the word make each | below | | and they,,23
1946,79VYk9WxN1G8A8pVcQHRBh,eng,Answer the question why you moved,,13
1947,929t9knVhXx9k4eSpNe3XJ,eng,When did Carolean almost move to the country?,,9
1948,1kGEhQVR8QD7T5FyuK7v7Q,eng,"about Caroline not correcting it: Example in: No, she wasn't studying Glasgow. she was studying in Edinburgh.",,37
1949,5kJ7UAiz8a27f73M0HeExI,eng,Howie the Why,,7
1950,98FuI2QeAsX80CxRqeUb4k,eng,Ethical city?,,10
1968,6LvFcOpjEmD8Vc9p1F4l9h,eng,"These sentences about Caroline apply true. Apply them with sentences. Example Caroline in Glasgow. Solving a no, study in carolean Glasgow. Studied Edinburgh. Caroline first saw edinburgh teenager.",,37
2100,8xf7XAx4kJ17xSCyYNrpeT,eng,"Answer that sentence with a whole Carolingian diatribe, which you did to Edinburgh?",,13
2101,4QoaqmHMkr9JTM0xbx5gr,eng,World Microbial Health Seed Organization buying essence?,,5
2102,4epRABqDpuFaDou7SO9tcz,eng,Looking ahead and looking ahead?,,11
2103,hYdTGxqkJ1aEJzpmQqzja,eng,we say about Howie's life sentence follow three verbs to help is - explains entering a prison while sitting - is - has - sounds - loves - (it) s example Howie,,64
2141,59jaAshF1uK60sUPEDERcU,eng,"Describe the picture: In the girl with whom they play together, there is and an extortionist",,18
2213,1hRJr3HtO9K923mOy0BWXr,eng,What is the most-heard Christmas story?,,7
2214,4lnlDttCiSo75iRyVD3LZu,eng,What carol?,,7
2225,5mCTZdISzLYa7EpayOikGH,eng,"on information in Swiss case studies the alphabetical president, Swiss Hotel Management harasses your",,29
2226,7epO37vckpv6xxA0mMcboy,eng,"Draw the picture set. Use portrait to continuously draw an impression drink,",5356.0,18
2234,1KRvjczLAGnagj5slATYTp,eng,Identifying girls and women in the picture: Chasing females,4815.0,13
2236,1NxZvJOUmk59buPJKidJON,eng,basic interaction Describe the young woman and the between the following,4815.0,13
2240,8lHjgtB0xTd64i6kKAk7um,eng,Who presents themselves better - friends or parents?,,11
2241,4vdaaOoffGh7RjfLJ4VA2w,eng,sentence and the answer has two or three questions.,,24
2242,aTRLomJYZFr7Bjjytw2r9l,eng,"Make sentences about yourself, your family, your friends. - Me / My / Friends - get up early, the park, the shops, - Spinning,... - Garden, in the living room, movies and about games, football, every day on weekends...",,80
2262,1eKkX9eE46K66zvZLQqfe8,eng,"He has pushed himself to the forefront in recent weeks and months because he felt he was able to outdo himself. He has pushed himself to the fore time and again in recent weeks and months because he felt he was unable to outdo himself. He has pushed himself to the fore time and again in recent weeks and months, ""he said."" I have pushed myself to the fore. ""And he has pushed himself to the fore:"" I have pushed myself to the fore. ""And he has pushed himself to the fore:"" I have pushed myself to the fore. ""And he has pushed himself to the fore:"" I have pushed myself to the front. ""He has outdone himself."" He has outdone himself: ""I have pushed myself to the front."" And he has overtaken himself ""I have overtaken myself."" He has outdone himself. ""I have pushed himself to the front.""",,899
2263,gidUSxLYmI8SaS4CEwBEW,eng,"It's not the first time that you find yourself in a country where you feel you can decide for yourself what you want, what you want and what you don't want. It's the first time that you don't want to be in a country where you don't want to want to be there, it's the second time that you're in a country where you don't want to be there. It's the first time that a country where you don't want to be there, it's the second time that you don't want to be there. It's the first time that a country that you don't want to be there, it's the second time that you want to be there, it's the second time that you don't want to be there, it's the second time that you want to be there, it's the second time that you don't want to be there. ""It's the first time that it's the second time that you want to be there."" It's the second time that it's the second time that you don't want to be there. """,,1410
2264,4Gvk7oeCwwF6GSHvRuxEj9,eng,He is a man who puts the world in the center and puts himself in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts himself in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts the world in the center. He is a man who puts himself in the center. He is a man. He is a man. He is a man. He is a man. He is a man. He is. He is. He is. He is. He is. He is. He is. He is. He is. He is. He is a man.,,1341
2265,65TnHLf4HHf6U8LfvZUEQM,eng,"And then there is the fact that it is a matter of a way in which one puts oneself in the center, in which one puts oneself in the center and in which one puts oneself in the center. (...) And then there is the way in which one puts oneself in the center. (...) And then there is the way in which one puts oneself in the center. (...) It is the way in which one puts oneself in the center. (...) It is the way in which one puts oneself in the center. (...) It is the way in which one puts oneself in the center. (...) It is the way in which one puts oneself in the center. (...) It is. (...) It is. (...). (...) It is. (...) It is. (...) It is. (...) It is. (...) It is. (... ""(...). (It is. (...) It is. (..."" (It is). (... ""(It is). (It is. (...)",,1235
2266,7c7EfWGr3TJ78QMCSI0U6J,eng,"This is the question you have to ask yourself in order to answer it, and you have to ask yourself in order to answer it. ""And then:"" I don't think it's going to come to that. ""And then:"" I don't think it's going to come to that. ""And then:"" I don't think it's going to come to that. ""And then:"" I don't think it's going to come to that. ""And then:"" I don't think it's going to come to that. """,,1462
2267,5vRqn9PxMfcasYn6JnuIfb,eng,"That is the question we must ask ourselves in order to answer it, and it is the question we must ask ourselves in order to answer it.",,1565
2268,4JJt44MdjWH88z5F0nMA5j,eng,"It is the mistake we have made in order to save the world. ""He believes that the world in which we find ourselves is not able to save the world."" That is the world, ""he says,"" that is the world in which we live. ""He believes that the world in which we live is not able to change the world."" That is the world we are, he says. ""That is the world in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in which we live, in",,1487
2269,15sKzdWMaXB8f0Mx9Aomk1,eng,"In other words, he has pushed himself too much into the foreground in recent years, and that's a good thing!, ""he said."" I feel like I've pushed myself into the foreground, ""he said."" I feel like I've pushed myself into the foreground. """" I feel like I've pushed myself into the foreground, ""he said."" I feel like I've pushed myself into the foreground. """" I feel like I've pushed myself into the foreground. """" I feel like I've pushed myself into the foreground. """" I feel like I've pushed myself into the foreground, ""he said."" I've pushed myself into the foreground. """" I've pushed myself into the foreground. """" I've pushed myself into the foreground. """" I've pushed myself into the foreground. ""I've pushed myself."" I've pushed myself into the foreground. ""I've pushed myself into the foreground.""",,1878
2270,9FHPtL8Lbn8uLdsqhCN4F,eng,That is why we have to wait so long to be able to do what we are doing again.,,2070
2271,4JbleLRfJVb7fw0HOwrJH8,eng,The World Health Organization Your Save - Friends Wellness Move Over issued a statement.,,14
2272,ay8t0XBC8PZ9WvMzDX0EpW,eng,Link the sentences by adding these words to some of the sentences: suddenly yesterday that Autobus | The number cleaned bus after hearing the news at 12: 30. Its on the phone a few minutes after arriving at Redhill School at 12: 45. It hit the school later a car bus near the town of Umlazi.,,76
2273,5s8399RbkWI8GvGTjOnr8e,eng,about | why are the people your ideas class. like this: Maybe the woman / photo... words: very good social has lost his job | rich husband | has left home,,54
2274,4RlKbkdRNum9GASNgE1bEe,eng,Create an illustration. Show the Which Likes Class. how best? Why?,,25
2275,3EoN7DIcYL57i360TaDolo,eng,"Write a book about your time after school for the following name class What like and what is not school is good / interested in your project college, a job, apply..., travel,...) Write about 80 words.",,56
2276,8mZsoep8FuD5yNROtdXExC,eng,Think about what you are doing to free your time notes why. So peach conversation with,,17
2277,4fHzBC8AGaM6WS2QwbGMt3,eng,"Look at the text even better. How does the author cope? can it do even better - by remote (21 / 1 / 2017) land rich in natural resources, such as gas, oil, and Canada is also a leader in production Compared with other countries, we do quite it comes down to the use of technology and energy all, ten percent of the world's produced electricity do we do enough? 2. relies mainly on resources, natural beyond last technology improved, so today oil and that were not before. Opportunities of exploitation of resources come with their own problems. They seriously affect the environment. A good example are chemicals, sand consumes huge amounts of water. This mixture grounded under pressure in the rock, which improves the gas. that the gas can Clara an expert in energy technology, ""Fracking has allowed, which is very deep in the ground."" not enough available, which are used for people, fear that chemicals they and pollution near rivers. Worse, some tied the damage that has been caused by fracking, oil already has a large oil trade with Alberta is expensive gas.",,785
2278,6Q0HRlA2xM5aq7g7fTc2kb,eng,"It is not as if in the last couple of years, when the technology has gotten much better, that we have access to and to the gas reserves, but these ways of exploiting resources have their particular problems. An example of this is ""fracking,"" a huge mixture of sand and oil that is pressed into the ground. In the last few years, a lot has happened that we have access to and to the gas reserves, but these ways of exploiting resources have their particular problems. An example of this is ""fracking,"" a mixture of water and water that is pushed into the ground to hold the gas. After the gas rises and we have been allowed to, it is very deep in the environment.",,2174
2279,aN3TuuzODvX6KFjaxt1gl8,eng,"This year, we have reached the stage where we feel we can put ourselves at the top without being able to put ourselves at the forefront.",,2188
2280,9rqaGdtA7CW6DrcjnY44M4,eng,"It's not the first time that you've experienced something like this in a country where you've experienced something like this, and it's not the first time that you've experienced something like this. It's also not the first time that you've experienced something like this. It's the second time that you've felt something like this in a country where you've experienced something like this. It's the first time that you've experienced something like this. It's the second time that you've experienced something like this. It's the second time that you've experienced something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the first time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this. It's the second time that you're experiencing something like this.",,2278
2281,5i9DHXRIoblaUJkAdk2cl9,eng,"It is not the first time that you have behaved in a country where you have experienced something like this, as in a country where you have never experienced anything like this before. It is also not the first time that you have experienced something like this. It is not the first time that you have experienced something like this. It is also not the first time that you have experienced something like this. It is the first time that you have experienced something like this. It is the second time that you have experienced something like this. It is the first time that you have experienced something like this. It is the second time that you have experienced something like this.",,2578
2282,6BKtN5ZByiq6CALJjrLthp,eng,"In fact, most of us are able to survive on our own and are able to survive on our own, ""he said."" But I don't think it's going to come to that. ""He added,"" I don't think it's going to come to that. ""He added,"" I don't think it's going to come to that. ""He added,"" I don't think it's going to come to that. ""He added,"" I don't think it's going to come to that. """,,3535
2283,5KgxQUShvpd7UZ4GDJKSYt,eng,"In fact, most people who are looking for a new home do not feel able to set out in search of a new home, but rather in search of another place where they can live. In fact, they are able to find a new home in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they live, in which they, in which they, in which they, in which they, in which they, in which they live",,3912
2284,amHMLZJOuNy7jxM2cQl947,eng,Pocket size to assign people. Profession of trying out,,15
2285,78HZGmFNZVJ6t7yeq96jnx,eng,Your association is behind it. Causes and assumptions?,,15
2286,asyQSPnqmr2adcvmVynuPc,eng,associations and what assumptions underlie them.,,15
2287,9RrAHXNqVVb7CiAjbRRKP8,eng,"Secondly, turn every quotation into a slogan. The moment we are integrated, we see through the same eyes a completely different world together. Al-Hibri, American philosopher and Peace do not unite unity in similarity, but in difference. Unlike a drop in the ocean, man loses his identity if he is not his essence in the society in which he lives. Man is independent. He did not birth society alone, but the B. Indian minister and minister.",,145
2288,77KedhRAxwt6xxV7DzztJe,eng,"Where would you place three quotes At the moment when we all see ourselves with the same eyes and we see a whole world _ _ _ Azizah American English philosopher legal scholar, not identity surgeon, but unity in comparison and in the reconciliation of Russian President Mikhail Gorbachev a drop that loses its identity, he does not lose in that in which he is independent. He is not born to pacify the development of the only one, but of development itself. B. Ambedkar, former Law and Justice.",,128
2289,Kzia99NV6u9lLyJV7aoga,eng,"The society that we integrate, we look at with the same eyes and see others _ _ _ Al-Hibri, distinguish between American philosopher and healthy peace is not similarity unity in diversity and reconciliation of differences. _ _ _ Gorbachev, drop of water that loses its identity, enters the ocean, does not lose society. Human life is not society, but that of itself.",,133
2290,7T4zzb9joaoa1GlVUV5Hht,eng,"What proportion of the world's population migrates? Has international migration in the last 50 years brought about something you think is possible? Share with us possible Three quotes about society That we appear integrated as a whole, that and we see a whole other world together. Azizah philosopher and legal peace not in resemblance unity in diversity, that and differences. _ _ _ Mikhail Quondam The Russian president gets out when he enters the ocean, man his life. Life is not only for the development of society, but for the development of his _ _ _ B. Ambedkar, quondam Indians and justice",,147
2291,HB4NCmudnG7NCy4XgzVMd,eng,"a short with the social scientist Haas about the growth in recent years and the outlines of migration. a whole, we see through the eyes of unity and we see the whole world together. _ _ _ Azizah the american philosopher and peace one, but one in comparison and in the reconciliation of differences. Mikhail Gorbachev, the former peace a drop of water loses his identity the sea, the man in society is in his life. Man is independent. is growth alone, for himself.",,143
2292,7v6GoNFxSyy8okhHbzItPj,eng,"Explain about the future and the danger he people who take a look ""at migration. Three quotes society camaraderie The minute is integrated, we see the same eyes and we make a public with creation together. _ _ _ Azizah Al-Hibri, American and legal scholar is not unity in, but unity in and reconciliation differences. Mikhail Russian President Unlike drops loses his identity, it connects to the ocean, does not be what he lives. is independent. Born not for the development of society alone, but for the development of himself. B. Ambedkar, former Indian Minister of Justice",,137
