taskId,language,description,topic_id,word_count
929,acULs3NPhSo8GoCnzRr550_RS,EN,gift famili hint provid simpl list keyword,,7
930,bFnkviohpp9w8xLXYyFgj_RS,EN,tragic beauti incarn christma spirit decemb wwi soldier cross man land celebr christma truce ceasefir even end share christma even footbal match countri involv carol truce,,26
931,3ic4WkJzo38a3N18uRT4dN_RS,EN,describ pictur interact girl dog follow,,6
933,qvpFCnVIvh9KSq5Zj8wpy_RS,EN,name go ingredi eggnog,,4
939,1eCGJjuvqMWa0XbPT8455E_RS,EN,age sign give concis answer,,5
943,2YUaD24fUfP7pWjwIr92iP_RS,EN,hau follow sentenc english tim wohnt einem blauen translat,,9
944,2UMtJUswomA7LRi0R8WvXz_RS,EN,write john hear play cat,,5
945,5u9DZIU6uoD8WzGcFOR339_RS,EN,write sentenc p coffe simpl one word usual sometim test feedback write someth drink usual ast morn,5145.0,17
946,3dJg4CNE4M6745TGO3hpJu_RS,EN,five phase project manag test realiz feedback write someth meet scope,,11
947,5qBvawWa1k182LVJCTe121_RS,EN,event earthquak build give recommend test feedback write someth run around scream,4815.0,12
948,3gKnqzVuNvU5AgcrVVzhqc_RS,EN,seriou learn climat chang test feedback write someth climat chang threat,4815.0,11
954,2HXatST9nZb6pCE7sJuWBr_RS,EN,content belong take klett und balmer verlag find inform product digion ch love edinburgh first visit edinburgh child parent sister think magic citi special atmospher small enough around easili feel lose big enough lot leave school decid go univer good decis wonder time local realli friendli time even start understand edinburgh accent fact love edinburgh much stay univer first live work citi meet husband true scotsman move countrysid nearbi work home busi love drive citi weekend mini last week parent come stay visit edinburgh castl scottish nation galleri one day take child zoo anoth day boat inchcolm abbey nearbi island day picnic lunch princ street garden love mani differ thing edinburgh citi realli becom home imagin move away answer question full sentenc carolin move edinburgh move edinburgh studi love citi,,130
955,4XqgBukjnrj5Ky0GUL8Isw_RS,EN,hear john play write cat,,5
956,3786WSi5Nn58r5VZESlFst_RS,EN,write sentenc p ast simpl one word usual sometim test feedback write someth drink usual coffe morn,,17
957,7GFPO0ukS7t7ejAs1Y2nix_RS,EN,translat sentenc english write present simpl homer arbeitet einem atomkraftwerk,,10
958,5aAMWr5wtut7HshyySFiwn_RS,EN,translat follow sentenc english blauen wohnt einem tim hau,,9
961,aqdN5okrn7v96q2pZ6draC_RS,EN,event earthquak recommend build give test feedback write someth run around scream,,12
965,9gUaAflhOOM8boMxbfwUKf_RS,EN,die ansprach von bundesprasid ogi ist stark strukturiert neben der einleitung und dem schluss gliedert sich die rede der hauptteil mit je einem thema halt stichwortartig die theman drei drei hauptteil f,1.0,32
966,7TYOlb7BQz66WlJXyI4XxN_RS,EN,der vorliegend text ist busi inhaltlich ahnlichen geschichten i m sammelband mit class erschienen inwiefern trifft dieser sammeltitel auch auf padagog schnurig zu,1.0,23
967,85J5YDDsQFt9lCuygZwIOV_RS,EN,wie lautet der schlusssatz de weinenden jeno i m text von martin suter beurteil die drei varianten i m hinblick auf alec plausibilitat stringenz und auf die textwirkung alec hat mich entlassen ihr nicht teilen die schokolad war schlecht ich habe bauchweh,1.0,42
968,Zqyme9ks3LawmypFAc0Wm_RS,EN,zitier drei passagen au dem text die da verhaltni von gustav schnurig aufzeigen seiner famili zu,1.0,16
969,5zJ9PCGtPjN5LHnh4fp6LI_RS,EN,titel den interpreti padagog schnurig stichworten,1.0,6
970,2ZW78UEN6i95yZYthoNKFw_RS,EN,da dreieck abc ist gegeben umkrei wie du den beschreib de dreieck abc konstruierst,1032.0,14
971,4vYuDvuEtAP6bgwgMyidhX_RS,EN,nenn drei stilmittel i m ersten absatz wenn man alec schnurig fragt er werden sagt er wie au der kanon geschossen gener manag dann lacht gustav schnurig gener manag stolz und die die gefragt haben lachen mit carla schnurig hausfrau und mutter schuttelt hochst kopf und jeno schnurig fragt ist gener manag der den antwortet dann jeweil alec und die erwachsenen lachen wieder,1.0,63
976,1Gs0VtDQxPH9WO8W15Revx_RS,EN,describ imag,,2
981,aMnKVp4XSra33C9zSsDIR_RS,EN,cat situat speak write sentenc test feedback write someth play,5145.0,10
982,2hVjXIPswXaaxcD8sqe6WU_RS,EN,translat homer english write present simpl sentenc arbeitet einem atomkraftwerk,5145.0,10
983,4AUaLoTasUk86ezdbK3d7q_RS,EN,student answer thi task evalu grammar spell plan weekend write sentenc,5145.0,11
984,8kVrscmjkny6CtVtjsqO30_RS,EN,put word order put word correct order groom sentenc commun never enemi,,12
985,8FV1FHxBMDF8vnTy6FtguO_RS,EN,activ passiv band sing song queen song queen sung band,,10
986,8CHf6OTOwiM7b44ADOwK6P_RS,EN,sentenc sentenc carolin true correct neg sentenc exampl carolin studi negat glasgow solut studi glasgow studi edinburgh understand scottish accent begin,,21
987,6k8QjfUF2b472CVTPitx8q_RS,EN,student answer thi task evalu grammar spell addit ten keyword write sentenc p ast simpl one word usual sometim test feedback write someth drink usual coffe morn,5145.0,27
996,7YXAOXqXKk65WRBjKEmL0P_RS,EN,mani reindeer santa clau name one,,6
1104,aRzlzAymuLD5NJdfqyfMNE_RS,EN,die beschreiben der teilanlag mussen i m wechsel periodisch regeneriert werden behalt sie den regenerationsvorgang antworten sie einem satz,,19
1109,3eFwaoVZANA7mLeCSUdt8J_RS,EN,keyword appli highlight bob,,4
1110,89EvLiSfvcb6YEF5S6wSyI_RS,EN,der kolonn ko wird da gemisch bei atmospharendruck getrennt beschreiben sie allgemein verfahren vorgang der wahrend de den der kolonn ko ablauft antworten sie einem satz,,26
1136,8kr659BCDps8XfAdE4DYQR_RS,EN,put word correct order sentenc usual remov piec skin hand,,10
1137,PrboJKJLSM6Ok9R2YeF4t_RS,EN,put word correct order sentenc tooth anoth chimpanze lip groom sometim,,11
1143,3zHah3WHaBL69lxjz0xPdA_RS,EN,translat english habe gestern abend ferngesehen ich,,7
1144,7dgOqVF3wM07eiRRzsTEYV_RS,EN,translat er bestellt ein abendessen hat english,,7
1145,9yd745wscDf9ERA8P2pfhW_RS,EN,hatt ich translat nicht zum abendessen english,,7
1146,6ZsjZ1Fpkk76aNTpKZucfx_RS,EN,translat ich abendessen kein english,,5
1147,22BFD78ilPM8TchKxPNRFF_RS,EN,translat tom english gerad abendessen macht,,6
1148,50vh0FAZ3TDaHo84QdFocv_RS,EN,ist da leben translat voller abenteu english,,7
1149,a8fhbpOctnB81BMgXtazcU_RS,EN,nicht ich konnt translat ablehnen english,,6
1150,20A4Hx4UDtf8CLvEdGBbCn_RS,EN,translat da machst du doch absicht mit english,,8
1151,7DSzCegF1Gz9C7jXDbf0ae_RS,EN,translat da war sicher nicht mit english absicht,,8
1152,SsFyvivPiXa3xCGUqNzhy_RS,EN,hatt er translat die absicht sie zu heiraten english,,9
1153,4iiM8cAHjYH75flvADkcFR_RS,EN,absicht hast du da mit translat getan english,,8
1154,4WQPpjZzXl05Tdu6W5xxVt_RS,EN,translat habe nicht die absicht mich zu entschuldigen ich english,,10
1155,7FH3sCf1EL78jEz8orF9ab_RS,EN,english mein frau wollt ein kind adoptieren translat,,8
1156,4YROUyqd8jj7fi3DT8SnHu_RS,EN,translat der baum fiel vom aff english,,7
1157,8IRZQCLrsBh9uuBth2dbc3_RS,EN,translat mein aff ist english fortgelaufen,,6
1158,f5FBKIiyFd7QCzbq4GgKP_RS,EN,da war ein albtraum translat english,,6
1159,50hyowIp3hd7pHJnrWGCla_RS,EN,translat er zeigt sein mir album english,,7
1160,a2EFy1quyXd6bb286NW5Qb_RS,EN,translat es ist mir nicht erlaubt zu alkohol trinken english,,10
1161,6K4ImkCIaj08kpmj1XbVws_RS,EN,translat haben sie english ohn alkohol getrank,,7
1162,8ZITtwQdx9G9AKb7jyIPS3_RS,EN,translat ich keinen kann alkohol trinken english,,7
1163,9Wm7IWwrNhRayy5g2gj6rA_RS,EN,translat english trink keinen alkohol ich,,6
1164,17aU9nWh0eLag81mXI2h3O_RS,EN,translat sie nicht dem alkohol war abgeneigt english,,8
1165,8PqBcI1KZWl8Mtq0B8FxL4_RS,EN,translat habe bi zum alter von ich osaka gelebt english,,10
1166,aAkIziPCaJX7lPIBr9JQwY_RS,EN,translat sie hat von alter i m geheiratet english,,9
1167,3zGud8VQ8yNaycnVTBNazJ_RS,EN,translat welch alter hat sohn ihr english,,7
1168,acmZVlmedq577WAV5BInIC_RS,EN,translat ist die altern english,,5
1169,1oTr9NmVjOc7V9UGrEs4ah_RS,EN,scheint jane translat sich auf der parti zu amusieren english,,10
1170,6hmk7XLEG7361cQCL6t3Wb_RS,EN,ich darf translat dir jetzt etwa zu trinken anbieten english,,10
1171,7EkwqUuuM7L71QhYSquY9C_RS,EN,translat da wird sich andern nicht english,,7
1172,3lriGJFEm9W8W71JHWyfDX_RS,EN,translat die zeiten sich andern english,,6
1173,5flo6UARSgZ8n2lBBqtBn1_RS,EN,translat andern muss sein einstellung tom english,,7
1174,2whKClfmekVaHLvKfAiPVa_RS,EN,translat vielleicht sich die preis andern english,,7
1175,aKyigEtilsvaz9cxURMjNY_RS,EN,es translat war dumm von dir sein angebot anzunehmen english,,10
1176,51vgitPthWZ7rU5CTzq5VV_RS,EN,translat ich da angebot akzeptier english,,6
1177,22UHAQsTne57THcsK0NPCi_RS,EN,translat ich werd angebot dein annehmen english,,7
1178,9MpZ9PyNope91FHJ6hDVrI_RS,EN,translat ich werd angebot dein annehmen english,,7
1179,2tXp4qsxJtY5AN7ivJqsVE_RS,EN,translat dein antwort ist english falsch,,6
1180,5QMm78gBppxaJVq91HE6i5_RS,EN,gefunden du hast die antwort translat english,,7
1181,aS38m2r9A37aEFQXHdmakv_RS,EN,translat hast du ein antwort english tom erhalten von,,9
1182,1zeg3zMm9df7GMEk4S1mUH_RS,EN,translat sie die antwort kennen english,,6
1183,aCD2v49jXCD7FKmZex0H8I_RS,EN,translat dein antworten waren bi auf ein english richtig,,9
1184,6QkSj5tcnin7Hqbix7qbxW_RS,EN,translat muss english auf die frage antworten ich,,8
1185,2r2SYFcYe9N6mNTHUlcK8f_RS,EN,translat brauch keinen anwalt ich english,,6
1186,8KAr1JaOTRu8nGNYfn9Vww_RS,EN,translat ist apfel der noch nicht reif english,,8
1187,2PqNTcM5pSPav1Hou9ZWcW_RS,EN,translat gerad ess ich einen apfel english,,7
1188,WCz20kHwET8k3MVbqppy6_RS,EN,translat da ein apfel ist english,,6
1189,BQF0srBMWT7Gzo7BZ2uzK_RS,EN,translat dem schreibtisch liegt ein apfel unter english,,8
1190,63LwneDO7eg8AK3biY87MO_RS,EN,apfel wie schmeckt der translat english,,6
1191,a9LEBCdqQ1T7bSqECtwYJb_RS,EN,translat er erledigt arbeit sein english,,6
1192,7eAdNIMwTdZ8bNDzMdsKNi_RS,EN,translat ist mit seiner arbeit zufrieden er english,,8
1193,66WZeewVaQUapMbr4L8zqc_RS,EN,translat bin ich von der arbeit sehr mude english,,9
1194,94XarI5tWg871T4PHzFaq0_RS,EN,ich translat habe arbeit dich english,,6
1195,7QYKkjMFgIs6pLnqer8efv_RS,EN,translat die muss ich arbeit bi vier uhr abgeschlossen haben english,,11
1196,48PYN7qDGQA88NvuCHTt7f_RS,EN,translat fort setz mein arbeit ich english,,7
1197,55935gEnVks6d5pwpkPcfP_RS,EN,english tom fahrt mit dem auto zur arbeit translat,,9
1198,62XXodCNboB9Cyi11h9FbL_RS,EN,translat tom hat ein arbeit gefunden schon english,,8
1199,g2dXexhLZjaE28QsnLCfW_RS,EN,english unser arbeit hort nie auf translat,,7
1200,797sy1iQXSt8BJYZq96yLR_RS,EN,translat arbeiten sie mit tom zusammen english,,7
1201,4dylAImdwEVa6pPjZkhMUo_RS,EN,translat ein mensch muss arbeiten english,,6
1202,63YBIHhkCW38OC9yqetsjl_RS,EN,translat er nicht arbeiten einer fabrik english,,7
1203,4YrjGF9DmAX6HVSsVxBnST_RS,EN,translat ich gab vor zu arbeiten english,,7
1204,7NnuagJq9QP9YdCJJbnutO_RS,EN,translat war arbeiten ich english,,5
1205,azUng1lvtHdaD9eXmHM7uQ_RS,EN,einen ich brauch nur translat arbeit english,,7
1206,1GVHJpYzrqt9ya6Zp92WoT_RS,EN,translat sind sie wirklich ein fleißig arbeit english,,8
1207,pwS6KHkC5ya2O14CH4bSX_RS,EN,translat sein ist der comput auf dem er da artikel schreibt english,,12
1208,3EjA3fuWrzb9aKIdPjGK2z_RS,EN,translat der artikel franzosisch sprach verfasst war english,,8
1209,Gd2rwRvZBJ8xQakCjGMDl_RS,EN,translat haben sie artikel gelesen diesen english,,7
1210,9FKxB1Z1sa689zUnfxMo3B_RS,EN,habt translat ihr diesen artikel gelesen english,,7
1211,2VtkZeTFX3L9FLJIwep6bI_RS,EN,translat ich kann diesen artikel nicht in ubersetzen arabisch english,,10
1212,3whOtWugTQD9PEYssWCra7_RS,EN,translat beschloss ich arzt zu werden english,,7
1213,863cPdHAwxM6jrpWi7Kx5h_RS,EN,english will ist der arzt translat,,6
1214,8yDGFEId9zC9J5b6jWEiXY_RS,EN,translat viel aufgab ist zu die ihn english,,8
1215,79cfNQucdqR9l6Lm4XhKpQ_RS,EN,translat ich die aufgab leicht losen konnt english,,8
1216,738Cr1GCEP49iUi8HnYTQ3_RS,EN,translat nicht aufgeben ich english,,5
1217,2pXzMgU5xZH9y5Mlr1tFS4_RS,EN,translat die zeitung ein große auflag hat english,,8
1218,7XOLcCX9H5W8l8aETO1gGX_RS,EN,translat aufsatz gibt kein fehler deinem es english,,8
1219,62HICEhR1sK6bT8gDgzzkI_RS,EN,translat der alt mann ist einem auf aug blind english,,10
1220,1dxt2rW5BSQ8iLFIvlsExo_RS,EN,i m ich habe sand translat aug english,,8
1221,aJsqPyUd9InaAF4SOj0z0B_RS,EN,translat da herz nicht sieht bekummert da aug nicht english,,10
1222,2NJsgQEIjJQ7TULpMozCyd_RS,EN,translat tut aug welch dir weh english,,7
1223,2JmiuY3H00s7KurVGUjwwA_RS,EN,translat gibt ausdruck i m franzosischen einen ahnlichen es english,,10
1224,aFtcB6e1XSKamsPzZYTTBO_RS,EN,bedeutet dieser ausdruck diesem zusammenhang translat english,,7
1225,2SvLuio6AlL5V2q7XMFOod_RS,EN,translat solltest du nicht mehr geld ausgeben al du verdienst english,,11
1226,5G4iA5xgmbT8mZI5gL35GC_RS,EN,dein darf ich mir translat auto ausleihen english,,8
1227,1CpKXSaT8uY6kOUILEEAqV_RS,EN,translat kann ich mir mal dein auto english ausleihen,,9
1228,1XIEegpxpeo5Kd1rFXvYEO_RS,EN,translat wie viel bucher kann ich ausleihen gleichzeitig english,,9
1229,2Euo5WsJi5D5Ud4n9QL89B_RS,EN,warum ist da aussehen translat wichtig english,,7
1230,1xKZgPaBlPsapUmouTzuZq_RS,EN,translat wir haben obst große auswahl ein i m supermarkt english,,11
1231,2fd2bEiRXlC5TpTCPiGvef_RS,EN,autor der translat hat einen schonen stil english,,8
1232,9pNfo56cP8n8P5yxcKdePs_RS,EN,translat da babi auf zu schreien hort english,,8
1233,3VuuoeU3MVV7zGdDRIs2Yu_RS,EN,translat schlaft babi da tief und f english,,8
1234,6fyE0CZX57F9oWwxdL5V72_RS,EN,translat da auf wacht mitten der nacht babi english,,9
1235,aNo0Vc3M5RLaHlfFOv92p3_RS,EN,translat ich schlief ein babi wie english,,7
1236,Z7XGAQVItb6RHRDpEoOL5_RS,EN,translat english gebar ein gesund babi sie,,7
1237,9CRQwA02WE97kL7WGBnC7n_RS,EN,translat ein nahm er heiß bad und schaltet den fernseh ein english,,12
1238,3FYigAOOHYja0DyawKR3l4_RS,EN,translat hast schon ein bad genomman takashi du english,,9
1239,Vn99qWpOWGaVsoZSkC7V6_RS,EN,translat english nahm ein bad ich,,6
1240,6sSl1NwMUMwal80v3nnGET_RS,EN,translat ich nehm bad jeden tag ein fast english,,9
1241,39F2sLPHte493osmUUVV0Y_RS,EN,translat es praktisch ist nahe bahnhof zu wohnen english,,9
1242,7ySYPlY9zj28RgvoGihTEy_RS,EN,bahnhof wie komm ich zum translat english,,7
1243,7Ks1kGHjbpq9KL42AlPJO2_RS,EN,bahnhof will ist der nachst translat english,,7
1244,2SJzyco6q2a8KXsVEko5IT_RS,EN,english bakterien vermehren sich durch teilung translat,,7
1245,23GDKYWKkYV6EtJc45lHhX_RS,EN,translat dem katz spielt mit die ball english,,8
1246,5h9awIGOtrK89xuAuXw1rr_RS,EN,translat english ist der ball will,,6
1247,aJJVPDdcxXQ7YgQblDIngD_RS,EN,ein translat banan ist gelb english,,6
1248,3bg53tmUbUL7ghc0YnQURi_RS,EN,translat ess ein banan ich english,,6
1249,V2lGMV9xar6MerL0KV6H1_RS,EN,translat tom isst ein banan english,,6
1250,1lqAy1JrEmf6DQhE4SfgBi_RS,EN,translat bank die kannst du leicht finden english,,8
1251,aAdhFihRwCUaoNSUn3yV48_RS,EN,translat ich bin zur bank gegangen english,,7
1252,7mWRsp2zZNd9JDhaiSDrtM_RS,EN,translat sie arbeitet einer bank english,,6
1253,QH17czdtDf7qdO5LomcPH_RS,EN,translat unter dem baum ist bank ein english,,8
1254,1G3cU96xT406rDBe9RXqvr_RS,EN,translat wieso hast du bank die rot gestrichen english,,9
1255,6fWFTlwHbNe8ZAAkw21GN6_RS,EN,translat ich english bar bezahlt werden,,6
1256,596WDZdWc1X7tggFUrhhM7_RS,EN,translat basebal jungen spielen gern all english,,7
1257,7ITnctAFbTk9FWeiqfmXHV_RS,EN,translat er interessiert sich sehr nicht basebal english,,8
1258,9fRbalhkhsP6M7cPZKy5G9_RS,EN,translat spiel gern basebal ich english,,6
1259,2qjHZDKvS7j5QOxTlxgTwS_RS,EN,translat bin du basebal magst english,,6
1260,5wuznrgH6Em9mF0A4VntPE_RS,EN,translat mike english gern basketbal spielt,,6
1261,8UgZ1bMvz798fQfSv23jKi_RS,EN,translat hat sie fruher basketbal gespielt english,,7
1262,3R9UH6cuCG46g0RemDHZLX_RS,EN,translat wir bauen rei english,,5
1263,42fF4LfzZ225HS6hiVVzaD_RS,EN,werden wir translat ein mauer bauen english,,7
1264,3PWSNsM3Rgg6oOYIhqokrV_RS,EN,translat aber bauer lachelt ihn der english,,7
1265,8UWHXHQylhY7qhz9rITmIy_RS,EN,translat der bauer nicht kennt da er isst nicht english,,10
1266,5bG0oOEDdN4aifkqwUc8Q2_RS,EN,alt dieser baum ist translat wie jener english,,8
1267,6zgOsbf0aFm5AOlGiKSrhv_RS,EN,translat dem stehe unter ich baum english,,7
1268,7COUUUJHoQ37uAvXkRc8EP_RS,EN,translat baum pflanzt einen tom english,,6
1269,8CxHtuRhGTZ7ffDlz1EXC5_RS,EN,english tom pfluckt einen apfel vom baum translat,,8
1270,7k9SyTuQbGL5Tz58WeH6Sb_RS,EN,translat sprach grenzen meiner die bedeuten die grenzen meiner welt english,,11
1271,3xDAVb6XTwHavSJ5KJ4nz2_RS,EN,translat dieser satz kann grund all bedeuten i m english,,10
1272,jbVpsvDERJ9H72coj2D0U_RS,EN,translat hat zu bedeuten da english,,6
1273,aaCSimvhtyda0JcHwNhbk9_RS,EN,translat die satz die bedeutung ist unklar english,,8
1274,9YUXS86bUMJapR6JgwbIFT_RS,EN,ja translat aber da hat kein bedeutung english,,8
1275,1WppWXBUwQB99eNtrITCtD_RS,EN,haben wort translat selten nur ein bedeutung english,,8
1276,8183ifn7P2x8GV9CoE7m0n_RS,EN,translat ich akzeptier aber unter nur einer bedingung english,,9
1277,54LZXORfBJo7xukajs2nof_RS,EN,translat ich war und naiv leicht zu beeindrucken english,,9
1278,4lgDkE60mFe6cUTL0oEkI8_RS,EN,beeindrucken ich wollt tom translat english,,6
1279,eUPBrBIfqp7KeouooRLvT_RS,EN,translat beginnen hast du vor zu wann english,,8
1280,5seyDsjO5JO8ziexFoVuRq_RS,EN,translat wir english vor funf beginnen mussen,,7
1281,ajT9gezHfW06EUIRo0JYsc_RS,EN,translat werden sie mich begleiten english,,6
1282,7wJfnjQzmwcabrqF6FJ0QT_RS,EN,translat begraben habe meinen hund auf dem haustierfriedhof ich english,,10
1283,13c7Kvkm3XA6KRNfjo0Wbe_RS,EN,translat doktor ist es da falsch bein english,,8
1284,2s1jSgC2nFc6MxqViT2WB4_RS,EN,translat habe ich schmerzen i m rechten bein english,,9
1285,DZNA9pFWLL7r7kQlARNJN_RS,EN,translat mein hund in tom hat bein gebissen english,,9
1286,3lr1ZeVsuyE6JWjdbK559N_RS,EN,translat tom ein bein verloren hat english,,7
1287,5uK1ZtM2bpna15nB1lHSod_RS,EN,translat wir haben interessant beispiel ein english,,7
1288,4s8Al8iUEvM7OYPyKTMlOe_RS,EN,den eugen wird translat nobelprei seinen beitrag zur literatur erhalten english,,11
1289,7BESpFFTdAX8Wgqb4vHThL_RS,EN,jeder darf etwa beitragen translat english,,6
1290,abEDm0m4HCSaHd48vsPzuW_RS,EN,translat ich beleidigen tom nicht wollt english,,7
1291,7kWwOuxLKCcaAApToX2dEN_RS,EN,translat sein ist benehman immer ehrenhaft english,,7
1292,D29UMzfb2N6Qc3AwCfjbO_RS,EN,benotigen translat sie unser hilf english,,6
1293,8ziA9gkfFaS9jEN4oI147d_RS,EN,english benotigen wir ein international sprach translat,,7
1294,4Hxh2X2VCnya179P3f2sxB_RS,EN,translat ich werd hilf benotigen ihr english,,7
1295,9CtmMqhuqhG9IHJ0hju8YL_RS,EN,english ich werd sein hilf benotigen translat,,7
1296,ajH6zEq9C0K9NlMoj5prV4_RS,EN,translat wir english dein unterstutzung benotigen,,6
1297,1BK3wvJN1iV8hCqPx8JHFP_RS,EN,translat un da geht benzin au english,,7
1298,NFjZFecgiZ6TZ0ZTt1xa6_RS,EN,translat wir english kein benzin mehr hatten,,7
1299,3cxMDBWsbsGaeuGy8ksIyq_RS,EN,translat du hast gut beraten mich english,,7
1300,4WnUilpxA9K5L8bYguNJEs_RS,EN,translat ich mich mit meiner schwester beraten habe english,,9
1301,7P4DANoTfzM69ZTW8OQTX2_RS,EN,translat auf gibt berg dem es viel affen english,,9
1302,6TwaaiPuTSA8QNd1peprxj_RS,EN,untergegangen die sonn ist hinter einem berg translat english,,9
1303,5UNa7GwQ85Qa5uTxuz7crp_RS,EN,translat da ist ein beruf riskant ziemlich english,,8
1304,3aPyDiFFLsM9UmzDijsoGO_RS,EN,translat beruf sie von sind english,,6
1305,qmXAxbDGwaAJRMTAx9Ie_RS,EN,translat wir dich konnen nicht beschutzen english,,7
1306,5Pdg54Aeie18YFwqXuylJ7_RS,EN,translat wir konnen english nicht beschutzen sie,,7
1307,1oIv5PGOTut7XSCWpuIIQd_RS,EN,translat wir werden english beschutzen sie,,6
