taskId,language,description,topic_id,word_count
778,2eRlnm2uhvx7SclvzDQZRZ_SR,EN,rispondi usando una parola chiav esistono dei segnali verbali essi forniscono dell informazioni importanti sull aspetto relazional della comunicazion alcuni messaggi vengono talvolta percep dekalit destinatario modo confuso perch sono autentici affidabili questi sono cosiddetti messaggi,2145.0,36
779,6tDPpGaUD2C9Er9gu05tVC_SR,EN,le emozioni sentimenti non possono esser nascosti lungo sono utili per capir quello che ci tocca vitamin e che e important per noi una frase spiega along vederli arrivar vitamin e riconoscerli,2145.0,32
780,3uT3ndXGDj59gnX6dAbqeG_SR,EN,durant unit nation colloquio di critica qual e ruolo del collaborator rispetto all propost di soluzioni possibili scrivi una due frasi per spiegar questo ruolo,2145.0,25
781,8GPZN1lGAPI8RfOfUkzb4D_SR,EN,dai atom number risposta usando una piu parol chiav durant un colloquio critico che riguarda per esempio un comportamento scorretto una prestazion inadeguata qualita di manag dovro fare una critica affinch questa critica sia atom number piu costruttiva possibil deve basarsi sugli aspetti importanti che l emozion spesso distorc facendo deviar prairi state discorso nella soggettivita di che cosa si tratta,2145.0,61
847,9TYXjQ0ixmr7vPazqDnrmI_SR,EN,lioni swiss nation day,,4
872,25Y2BLZGCpkay0f4dRrvpf_SR,EN,describ fundament interact girl dog come pictur,4815.0,7
873,3Jr6T26XL13aKRh31JX0xi_SR,EN,one peopl pictur visit london go write daytim london point view write short text sentenc simpl past experi question compar help origin client question,4815.0,24
891,awpv0XE3g4Y5WI6T08ydUf_SR,EN,spell english tim wohnt einem grossen hau,,7
896,3tWq4pujD9E7p5gXhZlj7j_SR,EN,trenn dassi wort kastani all moglich silben indem du jeweil ein sternchen zwischen den silben einfugst z b dassi handwerk hand werk,,22
897,9BEPLYwJtle6SNFq4iKN0U_SR,EN,spell sentenc side,,3
917,7olXITeLPhA7lpuJNFI0x0_SR,EN,widespread knowledg christma celebr birth jesu christ bring world virgin mari tell would birth child world health organ tell mari,,20
921,3gbjpjewKN1aa5y4aN20Yw_SR,EN,time mull wine colour gluhwein german vin chaud french ingredi go holiday drink,,13
922,9Mc5FyG63rf6kYt9niCyf1_SR,EN,great expect charl dicken father famili name pirrip christian name philip infant tongu name noth long explicit pip visit pip come visit pip give pirrip father famili name author tombston sister mr joe gargeri marri blacksmith never father mother never either day long day photograph first fanci regard unreason deriv tombston shape letter father give odd idea squar stout dark man curli black hair charact turn inscript also georgiana wife draw childish conclus mother freckl sickli five littl stone lozeng foot half long arrang neat row besid grave sacr memori five littl brother mine give tri livelihood exceedingli earli univer struggl indebt belief religi entertain bear back hand trowser pocket never take state exist read text care answer follow question wife blacksmith,,122
927,3Q2XVF2pxuk80nm3RKCEgR_SR,EN,snowflak geometri know plectrophenax nivali look beauti know also tie interest mathemat object call dihedr group put simpli two transform appli snowflak still look transform hint place mirror one half snowflak rumin match,,33
929,acULs3NPhSo8GoCnzRr550_SR,EN,gift famili hint provid list uncompl keyword,,7
930,bFnkviohpp9w8xLXYyFgj_SR,EN,tragic beauti incarn yule spirit decemb wwi soldier cross man land celebr yule truce ceasefir even end share carol even footbal game match countri involv yule truce,,27
931,3ic4WkJzo38a3N18uRT4dN_SR,EN,describ fundament interact ladi friend dog follow pictur,,8
933,qvpFCnVIvh9KSq5Zj8wpy_SR,EN,fire name ingredi xtc eggnog,,5
939,1eCGJjuvqMWa0XbPT8455E_SR,EN,contract age give concis answer,,5
943,2YUaD24fUfP7pWjwIr92iP_SR,EN,translat travel along time english tim wohnt einem blauen hau,,10
944,2UMtJUswomA7LRi0R8WvXz_SR,EN,save hear john gambl cat,,5
945,5u9DZIU6uoD8WzGcFOR339_SR,EN,write sentenc p ast simpl one word normal sometim test feedback write someth drink normal burn umber morn,5145.0,18
946,3dJg4CNE4M6745TGO3hpJu_SR,EN,v phase project manag prove feedback write someth meet scope realiz,,11
947,5qBvawWa1k182LVJCTe121_SR,EN,event earthquak build spring recommend test feedback drop line someth run around scream,4815.0,13
948,3gKnqzVuNvU5AgcrVVzhqc_SR,EN,learn clime chang test feedback write someth climat modif seriou threat,4815.0,11
954,2HXatST9nZb6pCE7sJuWBr_SR,EN,content belong klett und balmer verlag find inform product digion ch love edinburgh first visit edinburgh child parent sister think magic citi special atmospher small enough around easili feel lose big enough lot leave school decid go univer good decis wonder time local realli friendli time even start understand edinburgh accent fact love edinburgh much stay univer first live work citi meet husband true scotsman move countrysid nearbi work home busi love drive citi weekend mini last week parent come stay visit edinburgh castl scottish nation galleri one day take child zoo anoth day take boat inchcolm abbey nearbi island day picnic lunch princ street garden love mani differ thing edinburgh citi realli becom home imagin move away answer question full sentenc carolean move edinburgh move edinburgh studi love citi,,130
955,4XqgBukjnrj5Ky0GUL8Isw_SR,EN,drop line hear john caper cat,,6
956,3786WSi5Nn58r5VZESlFst_SR,EN,write sentenc p ast simpl one word normal sometim test feedback write someth drink normal deep brown morn,,18
957,7GFPO0ukS7t7ejAs1Y2nix_SR,EN,read sentenc side write present simpl homer arbeitet einem atomkraftwerk,,10
958,5aAMWr5wtut7HshyySFiwn_SR,EN,interpret follow sentenc english tim wohnt einem blauen hau,,9
961,aqdN5okrn7v96q2pZ6draC_SR,EN,event quak build give recommend test feedback write someth feed around scream,,12
965,9gUaAflhOOM8boMxbfwUKf_SR,EN,die ansprach von bundesprasid ogi ist doubl dy strukturiert neben der einleitung und dem schluss gliedert sich die rede drei hauptteil massachusett institut technolog je einem thema halt stichwortartig die themen der drei hauptteil f,1.0,35
966,7TYOlb7BQz66WlJXyI4XxN_SR,EN,vorliegend text ist massachusett institut technolog inhaltlich ahnlichen geschichten i m sammelband busi class erschienen inwiefern trifft dieser sammeltitel auch auf padagog schnurig zu,1.0,24
967,85J5YDDsQFt9lCuygZwIOV_SR,EN,wie lautet der schlusssatz de weinenden jeno i m text von martin suter beurteil die drei varianten i m hinblick auf ihr plausibilitat stringenz und auf die textwirkung alec chapeau mich entlassen alec nicht teilen die schokolad state war schlecht ich habe bauchweh,1.0,43
968,Zqyme9ks3LawmypFAc0Wm_SR,EN,zitier drei passagen gold dem text die coney verhaltni von gustav schnurig zu seiner famili aufzeigen,1.0,16
969,5zJ9PCGtPjN5LHnh4fp6LI_SR,EN,interpreti lair titel padagog schnurig stichworten,1.0,6
970,2ZW78UEN6i95yZYthoNKFw_SR,EN,da dreieck abc ist gegeben beschreib wie du den umkrei delawar dreieck abc konstruierst,1032.0,14
971,4vYuDvuEtAP6bgwgMyidhX_SR,EN,nenn drei stilmittel i m ersten absatz wenn militari personnel alec schnurig fragt er werden sagt er wie au der kanon geschossen gener manag dann lacht gustav schnurig gener manag stolz und die expir gefragt haben lachen mit carla schnurig hausfrau und mutter schuttelt den kopf und jeno schnurig fragt ist gener manag der hochst antwortet dann jeweil alec und expir erwachsenen lachen wieder,1.0,64
976,1Gs0VtDQxPH9WO8W15Revx_SR,EN,name experi imag,,3
981,aMnKVp4XSra33C9zSsDIR_SR,EN,cat enunci billet speak write sentenc test feedback write someth play,5145.0,11
982,2hVjXIPswXaaxcD8sqe6WU_SR,EN,translat sentenc english write acquaint simpl homer arbeitet einem atomkraftwerk,5145.0,10
983,4AUaLoTasUk86ezdbK3d7q_SR,EN,student answer thi task evalu grammar write architectur plan weekend write sentenc,5145.0,12
984,8kVrscmjkny6CtVtjsqO30_SR,EN,put word order put word correct ordain sentenc commun interest never enemi groom,,13
985,8FV1FHxBMDF8vnTy6FtguO_SR,EN,activ passiv circl sing vocal queen vocal queen sung band,,10
986,8CHf6OTOwiM7b44ADOwK6P_SR,EN,negat sentenc condemn carolin true correct neg sentenc exampl carolin studi glasgow solut studi glasgow studi edinburgh understand scottish accent begin,,21
987,6k8QjfUF2b472CVTPitx8q_SR,EN,student resolut thi tax evalu grammar spell addit ten keyword write sentenc p ast simpl one word usual sometim test feedback write someth drink usual coffe morn,5145.0,27
996,7YXAOXqXKk65WRBjKEmL0P_SR,EN,mani greenland carib saint nick clau name one,,8
1104,aRzlzAymuLD5NJdfqyfMNE_SR,EN,die behalt teilanlag mussen i m wechsel periodisch regeneriert werden beschreiben sie lair regenerationsvorgang antworten sie einem satz,,18
1109,3eFwaoVZANA7mLeCSUdt8J_SR,EN,foreground keyword utilis bob,,4
1110,89EvLiSfvcb6YEF5S6wSyI_SR,EN,der kolonn ko wird dassi gemisch bei atmospharendruck getrennt beschreiben sie allgemein hideaway vorgang der wahrend de verfahren der kolonn ko ablauft antworten sie einem satz,,26
1136,8kr659BCDps8XfAdE4DYQR_SR,EN,put word correct order sentenc ordinarili remov tack togeth skin hand,,11
1137,PrboJKJLSM6Ok9R2YeF4t_SR,EN,put word correct order work sentenc groom anoth chimpanze brim tooth sometim,,12
1143,3zHah3WHaBL69lxjz0xPdA_SR,EN,interpret ich habe gestern abend ferngesehen english,,7
1144,7dgOqVF3wM07eiRRzsTEYV_SR,EN,translat er lid ein abendessen bestellt english,,7
1145,9yd745wscDf9ERA8P2pfhW_SR,EN,read ich hatt nicht zum abendessen english,,7
1146,6ZsjZ1Fpkk76aNTpKZucfx_SR,EN,translat ich kein abendessen english,,5
1147,22BFD78ilPM8TchKxPNRFF_SR,EN,transform tom macht gerad abendessen english,,6
1148,50vh0FAZ3TDaHo84QdFocv_SR,EN,interpret da leben ist voller abenteu english,,7
1149,a8fhbpOctnB81BMgXtazcU_SR,EN,interpret ich konnt nicht ablehnen english,,6
1150,20A4Hx4UDtf8CLvEdGBbCn_SR,EN,translat da machst du doch massachusett institut technolog absicht english,,10
1151,7DSzCegF1Gz9C7jXDbf0ae_SR,EN,interpret da state war sicher nicht mit absicht english,,9
1152,SsFyvivPiXa3xCGUqNzhy_SR,EN,understand er hatt die absicht sie zubird heiraten english,,9
1153,4iiM8cAHjYH75flvADkcFR_SR,EN,understand hast du da massachusett institut technolog absicht getan english,,10
1154,4WQPpjZzXl05Tdu6W5xxVt_SR,EN,translat ich habe nicht go absicht mich zu entschuldigen english,,10
1155,7FH3sCf1EL78jEz8orF9ab_SR,EN,translat mein frau wollt ein kind adoptieren english,,8
1156,4YROUyqd8jj7fi3DT8SnHu_SR,EN,translat der aff fiel vom baum english,,7
1157,8IRZQCLrsBh9uuBth2dbc3_SR,EN,understand mein aff ist fortgelaufen english,,6
1158,f5FBKIiyFd7QCzbq4GgKP_SR,EN,translat da warfar ein albtraum english,,6
1159,50hyowIp3hd7pHJnrWGCla_SR,EN,read er zeigt mir sein album english,,7
1160,a2EFy1quyXd6bb286NW5Qb_SR,EN,understand es ist mir nicht erlaubt alkohol zubird trinken english,,10
1161,6K4ImkCIaj08kpmj1XbVws_SR,EN,render haben sie getrank ohn alkohol english,,7
1162,8ZITtwQdx9G9AKb7jyIPS3_SR,EN,transform ich kann keinen alkohol trinken english,,7
1163,9Wm7IWwrNhRayy5g2gj6rA_SR,EN,interpret ich trink keinen alkohol english,,6
1164,17aU9nWh0eLag81mXI2h3O_SR,EN,transform sie state war dem alkohol nicht abgeneigt english,,9
1165,8PqBcI1KZWl8Mtq0B8FxL4_SR,EN,render ich habe bi zum alter von osaka gelebt english,,10
1166,aAkIziPCaJX7lPIBr9JQwY_SR,EN,understand sie hat i m alter von geheiratet english,,9
1167,3zGud8VQ8yNaycnVTBNazJ_SR,EN,render welch alter chapeau ihr sohn english,,7
1168,acmZVlmedq577WAV5BInIC_SR,EN,interpret ist perish altern english,,5
1169,1oTr9NmVjOc7V9UGrEs4ah_SR,EN,translat jane scheint sich auf five hundr parti zubird amusieren english,,11
1170,6hmk7XLEG7361cQCL6t3Wb_SR,EN,understand darf ich dir jetzt etwa zubird trinken anbieten english,,10
1171,7EkwqUuuM7L71QhYSquY9C_SR,EN,translat da wird sich nicht andern english,,7
1172,3lriGJFEm9W8W71JHWyfDX_SR,EN,transform die zeiten andern sich english,,6
1173,5flo6UARSgZ8n2lBBqtBn1_SR,EN,read tom muss sein river einstellung andern english,,8
1174,2whKClfmekVaHLvKfAiPVa_SR,EN,render vielleicht andern sich choke preis english,,7
1175,aKyigEtilsvaz9cxURMjNY_SR,EN,read es warfar dumm von dir sein angebot anzunehmen english,,10
1176,51vgitPthWZ7rU5CTzq5VV_SR,EN,interpret ich akzeptier district attorney angebot english,,7
1177,22UHAQsTne57THcsK0NPCi_SR,EN,read ich werd dein angebot annehmen english,,7
1178,9MpZ9PyNope91FHJ6hDVrI_SR,EN,read ich werd dein angebot annehmen english,,7
1179,2tXp4qsxJtY5AN7ivJqsVE_SR,EN,read dein antwort ist falsch english,,6
1180,5QMm78gBppxaJVq91HE6i5_SR,EN,render du hast snuff antwort gefunden english,,7
1181,aS38m2r9A37aEFQXHdmakv_SR,EN,understand hast du ein antwort von turkey cock erhalten english,,10
1182,1zeg3zMm9df7GMEk4S1mUH_SR,EN,translat kennen sie pop antwort english,,6
1183,aCD2v49jXCD7FKmZex0H8I_SR,EN,render dein antworten waren bismuth auf ein richtig english,,9
1184,6QkSj5tcnin7Hqbix7qbxW_SR,EN,render muss ich auf buy farm frage antworten english,,9
1185,2r2SYFcYe9N6mNTHUlcK8f_SR,EN,translat ich brauch keinen anwalt english,,6
1186,8KAr1JaOTRu8nGNYfn9Vww_SR,EN,understand der apfel ist noch nicht reif english,,8
1187,2PqNTcM5pSPav1Hou9ZWcW_SR,EN,read ich ess gerad einen apfel english,,7
1188,WCz20kHwET8k3MVbqppy6_SR,EN,translat ist coni ein apfel english,,6
1189,BQF0srBMWT7Gzo7BZ2uzK_SR,EN,interpret unter dem schreibtisch liegt ein apfel english,,8
1190,63LwneDO7eg8AK3biY87MO_SR,EN,interpret wie schmeckt apfel english,,5
1191,a9LEBCdqQ1T7bSqECtwYJb_SR,EN,interpret er erledigt sein river arbeit english,,7
1192,7eAdNIMwTdZ8bNDzMdsKNi_SR,EN,understand er ist massachusett institut technolog seiner arbeit zufrieden english,,10
1193,66WZeewVaQUapMbr4L8zqc_SR,EN,translat ich bank identif number von five hundr arbeit sehr mude english,,12
1194,94XarI5tWg871T4PHzFaq0_SR,EN,interpret ich habe arbeit dich english,,6
1195,7QYKkjMFgIs6pLnqer8efv_SR,EN,transform ich tussl die arbeit bi vier uhr abgeschlossen haben english,,11
1196,48PYN7qDGQA88NvuCHTt7f_SR,EN,read ich setz mein arbeit fort english,,7
1197,55935gEnVks6d5pwpkPcfP_SR,EN,understand tom fahrt mit dem car zur arbeit english,,9
1198,62XXodCNboB9Cyi11h9FbL_SR,EN,read tom chapeau schon ein arbeit gefunden english,,8
1199,g2dXexhLZjaE28QsnLCfW_SR,EN,render unser arbeit hort nie auf english,,7
1200,797sy1iQXSt8BJYZq96yLR_SR,EN,translat arbeiten sie massachusett institut technolog tom zusammen english,,9
1201,4dylAImdwEVa6pPjZkhMUo_SR,EN,render ein mensch tussl arbeiten english,,6
1202,63YBIHhkCW38OC9yqetsjl_SR,EN,transform er nicht einer fabrik arbeiten english,,7
1203,4YrjGF9DmAX6HVSsVxBnST_SR,EN,translat ich tittl tattl vor zubird arbeiten english,,8
1204,7NnuagJq9QP9YdCJJbnutO_SR,EN,translat ich state war arbeiten english,,6
1205,azUng1lvtHdaD9eXmHM7uQ_SR,EN,read ich brauch nur einen arbeit english,,7
1206,1GVHJpYzrqt9ya6Zp92WoT_SR,EN,understand sie sind wirklich ein fleißig arbeit english,,8
1207,pwS6KHkC5ya2O14CH4bSX_SR,EN,translat da ist comput auf dem atom number sein artikel schreibt english,,12
1208,3EjA3fuWrzb9aKIdPjGK2z_SR,EN,translat der artikel warfar franzosisch sprach verfasst english,,8
1209,Gd2rwRvZBJ8xQakCjGMDl_SR,EN,transform haben sie diesen artikel gelesen english,,7
1210,9FKxB1Z1sa689zUnfxMo3B_SR,EN,transform habt ihr diesen artikel gelesen english,,7
1211,2VtkZeTFX3L9FLJIwep6bI_SR,EN,render ich kann diesen artikel nicht hoosi state arabisch ubersetzen english,,11
1212,3whOtWugTQD9PEYssWCra7_SR,EN,understand ich beschloss arzt zubird werden english,,7
1213,863cPdHAwxM6jrpWi7Kx5h_SR,EN,interpret will ist arzt english,,5
1214,8yDGFEId9zC9J5b6jWEiXY_SR,EN,render die aufgab ist zubird viel ihn english,,8
1215,79cfNQucdqR9l6Lm4XhKpQ_SR,EN,interpret ich konnt becom flat aufgab leicht losen english,,9
1216,738Cr1GCEP49iUi8HnYTQ3_SR,EN,transform ich nicht aufgeben english,,5
1217,2pXzMgU5xZH9y5Mlr1tFS4_SR,EN,transform die zeitung lid ein große auflag english,,8
1218,7XOLcCX9H5W8l8aETO1gGX_SR,EN,read es gibt kein fehler deinem aufsatz english,,8
1219,62HICEhR1sK6bT8gDgzzkI_SR,EN,read der alt thoma mann ist auf einem aug blind english,,11
1220,1dxt2rW5BSQ8iLFIvlsExo_SR,EN,read ich habe moxi i m aug english,,8
1221,aJsqPyUd9InaAF4SOj0z0B_SR,EN,interpret dassi aug nicht sieht bekummert dassi herz nicht english,,10
1222,2NJsgQEIjJQ7TULpMozCyd_SR,EN,understand welch aug tut tut dir weh english,,8
1223,2JmiuY3H00s7KurVGUjwwA_SR,EN,transform gibt eastward i m franzosischen einen ahnlichen ausdruck english,,10
1224,aFtcB6e1XSKamsPzZYTTBO_SR,EN,understand bedeutet dieser ausdruck diesem zusammenhang english,,7
1225,2SvLuio6AlL5V2q7XMFOod_SR,EN,translat du solltest nicht mehr geld ausgeben atom number du verdienst english,,12
1226,5G4iA5xgmbT8mZI5gL35GC_SR,EN,render darf ich mir dein machin ausleihen english,,8
1227,1CpKXSaT8uY6kOUILEEAqV_SR,EN,read kann ich mir mal dein automobil ausleihen english,,9
1228,1XIEegpxpeo5Kd1rFXvYEO_SR,EN,understand wie viel bucher kann ich gleichzeitig ausleihen english,,9
1229,2Euo5WsJi5D5Ud4n9QL89B_SR,EN,transform warum ist da aussehen wichtig english,,7
1230,1xKZgPaBlPsapUmouTzuZq_SR,EN,read wir haben ein große auswahl obst i m supermarkt english,,11
1231,2fd2bEiRXlC5TpTCPiGvef_SR,EN,translat der autor lid einen schonen stil english,,8
1232,9pNfo56cP8n8P5yxcKdePs_SR,EN,render da babi hort auf zubird schreien english,,8
1233,3VuuoeU3MVV7zGdDRIs2Yu_SR,EN,read da pamper schlaft tief und f english,,8
1234,6fyE0CZX57F9oWwxdL5V72_SR,EN,render da coddl wacht mitten der nacht auf english,,9
1235,aNo0Vc3M5RLaHlfFOv92p3_SR,EN,interpret ich schlief wie ein babi english,,7
1236,Z7XGAQVItb6RHRDpEoOL5_SR,EN,interpret sie gebar ein gesund babi english,,7
1237,9CRQwA02WE97kL7WGBnC7n_SR,EN,translat er nahm ein heiß badli und schaltet hideaway fernseh ein english,,12
1238,3FYigAOOHYja0DyawKR3l4_SR,EN,read hast du schon ein high risk genommen takashi english,,10
1239,Vn99qWpOWGaVsoZSkC7V6_SR,EN,translat ich nahm ein bad english,,6
1240,6sSl1NwMUMwal80v3nnGET_SR,EN,render ich nehm immobil jeden tag ein bad english,,9
1241,39F2sLPHte493osmUUVV0Y_SR,EN,render es ist praktisch nahe bahnhof zubird wohnen english,,9
1242,7ySYPlY9zj28RgvoGihTEy_SR,EN,transform wie komm ich zum bahnhof english,,7
1243,7Ks1kGHjbpq9KL42AlPJO2_SR,EN,translat will ist nachst bahnhof english,,6
1244,2SJzyco6q2a8KXsVEko5IT_SR,EN,read bakterien vermehren sich durch teilung english,,7
1245,23GDKYWKkYV6EtJc45lHhX_SR,EN,render die katz spielt massachusett institut technolog dem ball english,,10
1246,5h9awIGOtrK89xuAuXw1rr_SR,EN,understand will ist ball english,,5
1247,aJJVPDdcxXQ7YgQblDIngD_SR,EN,transform ein banan ist gelb english,,6
1248,3bg53tmUbUL7ghc0YnQURi_SR,EN,translat ich ess ein banan english,,6
1249,V2lGMV9xar6MerL0KV6H1_SR,EN,render tom isst ein banan english,,6
1250,1lqAy1JrEmf6DQhE4SfgBi_SR,EN,read die bank build kannst du leicht finden english,,9
1251,aAdhFihRwCUaoNSUn3yV48_SR,EN,translat ich aba transit number zur bank gegangen english,,9
1252,7mWRsp2zZNd9JDhaiSDrtM_SR,EN,transform sie arbeitet einer bank english,,6
1253,QH17czdtDf7qdO5LomcPH_SR,EN,render unter dem baum ist ein bank english,,8
1254,1G3cU96xT406rDBe9RXqvr_SR,EN,translat wieso hast du die reli molder gestrichen english,,9
1255,6fWFTlwHbNe8ZAAkw21GN6_SR,EN,interpret ich banish bezahlt werden english,,6
1256,596WDZdWc1X7tggFUrhhM7_SR,EN,understand all jungen spielen gern basebal english,,7
1257,7ITnctAFbTk9FWeiqfmXHV_SR,EN,transform er interessiert sich nicht sehr basebal english,,8
1258,9fRbalhkhsP6M7cPZKy5G9_SR,EN,understand ich spiel gern basebal english,,6
1259,2qjHZDKvS7j5QOxTlxgTwS_SR,EN,interpret magst du basebal bin english,,6
1260,5wuznrgH6Em9mF0A4VntPE_SR,EN,interpret mike spielt gern basketbal english,,6
1261,8UgZ1bMvz798fQfSv23jKi_SR,EN,transform sie hat fruher hoop gespielt english,,7
1262,3R9UH6cuCG46g0RemDHZLX_SR,EN,transform wir bauen real english,,5
1263,42fF4LfzZ225HS6hiVVzaD_SR,EN,transform wir werden ein mauer bauen english,,7
1264,3PWSNsM3Rgg6oOYIhqokrV_SR,EN,transform aber five hundr bauer lachelt ihn english,,8
1265,8UWHXHQylhY7qhz9rITmIy_SR,EN,translat bauer nicht kennt hyrax isst er nicht english,,9
1266,5bG0oOEDdN4aifkqwUc8Q2_SR,EN,translat dieser baum ist el wie jener english,,8
1267,6zgOsbf0aFm5AOlGiKSrhv_SR,EN,interpret ich stehe unter dem baum english,,7
1268,7COUUUJHoQ37uAvXkRc8EP_SR,EN,render tom pflanzt einen baum english,,6
1269,8CxHtuRhGTZ7ffDlz1EXC5_SR,EN,transform tom pfluckt einen apfel vom baum english,,8
1270,7k9SyTuQbGL5Tz58WeH6Sb_SR,EN,render die grenzen meiner sprach bedeuten croak grenzen meiner welt english,,11
1271,3xDAVb6XTwHavSJ5KJ4nz2_SR,EN,translat dieser satz kann i m grund all bedeuten english,,10
1272,jbVpsvDERJ9H72coj2D0U_SR,EN,translat lid coney zu bedeuten english,,6
1273,aaCSimvhtyda0JcHwNhbk9_SR,EN,read die bedeutung doubl dagger satz ist unklar english,,9
1274,9YUXS86bUMJapR6JgwbIFT_SR,EN,understand ja aber coney hat kein bedeutung english,,8
1275,1WppWXBUwQB99eNtrITCtD_SR,EN,transform wort haben selten nur ein bedeutung english,,8
1276,8183ifn7P2x8GV9CoE7m0n_SR,EN,read ich akzeptier aber nur unter einer bedingung english,,9
1277,54LZXORfBJo7xukajs2nof_SR,EN,translat ich warfar naiv und leicht zu beeindrucken english,,9
1278,4lgDkE60mFe6cUTL0oEkI8_SR,EN,render ich wollt gobbler beeindrucken english,,6
1279,eUPBrBIfqp7KeouooRLvT_SR,EN,render wann hast du vor zubird beginnen english,,8
1280,5seyDsjO5JO8ziexFoVuRq_SR,EN,transform wir mussen vor funf beginnen english,,7
1281,ajT9gezHfW06EUIRo0JYsc_SR,EN,interpret werden sie mich begleiten english,,6
1282,7wJfnjQzmwcabrqF6FJ0QT_SR,EN,read ich habe meinen hund auf dem haustierfriedhof begraben english,,10
1283,13c7Kvkm3XA6KRNfjo0Wbe_SR,EN,translat doktor e ist dassi falsch bein english,,8
1284,2s1jSgC2nFc6MxqViT2WB4_SR,EN,interpret ich habe schmerzen i m rechten bein english,,9
1285,DZNA9pFWLL7r7kQlARNJN_SR,EN,translat mein hund lid tom atom number bein gebissen english,,10
1286,3lr1ZeVsuyE6JWjdbK559N_SR,EN,transform tom lid ein bein verloren english,,7
1287,5uK1ZtM2bpna15nB1lHSod_SR,EN,translat wir haben ein interessant beispiel english,,7
1288,4s8Al8iUEvM7OYPyKTMlOe_SR,EN,render eugen wird hideout nobelprei seinen beitrag zur literatur erhalten english,,11
1289,7BESpFFTdAX8Wgqb4vHThL_SR,EN,understand jeder darf etwa beitragen english,,6
1290,abEDm0m4HCSaHd48vsPzuW_SR,EN,translat ich wollt tom nicht beleidigen english,,7
1291,7kWwOuxLKCcaAApToX2dEN_SR,EN,read sein benehman ist immer ehrenhaft english,,7
1292,D29UMzfb2N6Qc3AwCfjbO_SR,EN,read benotigen sie unser hilf english,,6
1293,8ziA9gkfFaS9jEN4oI147d_SR,EN,understand benotigen wir ein international sprach english,,7
1294,4Hxh2X2VCnya179P3f2sxB_SR,EN,render ich werd ihr hilf benotigen english,,7
1295,9CtmMqhuqhG9IHJ0hju8YL_SR,EN,translat ich werd sein river hilf benotigen english,,8
1296,ajH6zEq9C0K9NlMoj5prV4_SR,EN,translat wir benotigen dein unterstutzung english,,6
1297,1BK3wvJN1iV8hCqPx8JHFP_SR,EN,interpret un geht hyrax benzin au english,,7
1298,NFjZFecgiZ6TZ0ZTt1xa6_SR,EN,transform wir hatten kein benzin mehr english,,7
1299,3cxMDBWsbsGaeuGy8ksIyq_SR,EN,render du hast mich intestin beraten english,,7
1300,4WnUilpxA9K5L8bYguNJEs_SR,EN,understand ich habe mich massachusett institut technolog meiner schwester beraten english,,11
1301,7P4DANoTfzM69ZTW8OQTX2_SR,EN,translat auf dem berg gibt east viel affen english,,9
1302,6TwaaiPuTSA8QNd1peprxj_SR,EN,render die sonn ist hinter einem iceberg untergegangen english,,9
