taskId,language,description,topic_id,word_count
1173,5flo6UARSgZ8n2lBBqtBn1,EN,translat tom muss sein einstellung andern english,,7
1174,2whKClfmekVaHLvKfAiPVa,EN,translat vielleicht andern sich die preis english,,7
1175,aKyigEtilsvaz9cxURMjNY,EN,translat es war dumm von dir sein angebot anzunehmen english,,10
1176,51vgitPthWZ7rU5CTzq5VV,EN,translat ich akzeptier da angebot english,,6
1177,22UHAQsTne57THcsK0NPCi,EN,translat ich werd dein angebot annehmen english,,7
1178,9MpZ9PyNope91FHJ6hDVrI,EN,translat ich werd dein angebot annehmen english,,7
1179,2tXp4qsxJtY5AN7ivJqsVE,EN,translat dein antwort ist falsch english,,6
1180,5QMm78gBppxaJVq91HE6i5,EN,translat du hast die antwort gefunden english,,7
1181,aS38m2r9A37aEFQXHdmakv,EN,translat hast du ein antwort von tom erhalten english,,9
1182,1zeg3zMm9df7GMEk4S1mUH,EN,translat kennen sie die antwort english,,6
1183,aCD2v49jXCD7FKmZex0H8I,EN,translat dein antworten waren bi auf ein richtig english,,9
1184,6QkSj5tcnin7Hqbix7qbxW,EN,translat muss ich auf die frage antworten english,,8
1185,2r2SYFcYe9N6mNTHUlcK8f,EN,translat ich brauch keinen anwalt english,,6
1186,8KAr1JaOTRu8nGNYfn9Vww,EN,translat der apfel ist noch nicht reif english,,8
1187,2PqNTcM5pSPav1Hou9ZWcW,EN,translat ich ess gerad einen apfel english,,7
1188,WCz20kHwET8k3MVbqppy6,EN,translat ist da ein apfel english,,6
1189,BQF0srBMWT7Gzo7BZ2uzK,EN,translat unter dem schreibtisch liegt ein apfel english,,8
1190,63LwneDO7eg8AK3biY87MO,EN,translat wie schmeckt der apfel english,,6
1191,a9LEBCdqQ1T7bSqECtwYJb,EN,translat er erledigt sein arbeit english,,6
1192,7eAdNIMwTdZ8bNDzMdsKNi,EN,translat er ist mit seiner arbeit zufrieden english,,8
1193,66WZeewVaQUapMbr4L8zqc,EN,translat ich bin von der arbeit sehr mude english,,9
1194,94XarI5tWg871T4PHzFaq0,EN,translat ich habe arbeit fur dich english,,7
1195,7QYKkjMFgIs6pLnqer8efv,EN,translat ich muss die arbeit bi vier uhr abgeschlossen haben english,,11
1196,48PYN7qDGQA88NvuCHTt7f,EN,translat ich setz mein arbeit fort english,,7
1197,55935gEnVks6d5pwpkPcfP,EN,translat tom fahrt mit dem auto zur arbeit english,,9
1198,62XXodCNboB9Cyi11h9FbL,EN,translat tom hat schon ein arbeit gefunden english,,8
1199,g2dXexhLZjaE28QsnLCfW,EN,translat unser arbeit hort nie auf english,,7
1200,797sy1iQXSt8BJYZq96yLR,EN,translat arbeiten sie mit tom zusammen english,,7
1201,4dylAImdwEVa6pPjZkhMUo,EN,translat ein mensch muss arbeiten english,,6
1202,63YBIHhkCW38OC9yqetsjl,EN,translat er nicht einer fabrik arbeiten english,,7
1203,4YrjGF9DmAX6HVSsVxBnST,EN,translat ich gab vor zu arbeiten english,,7
1204,7NnuagJq9QP9YdCJJbnutO,EN,translat ich war arbeiten english,,5
1205,azUng1lvtHdaD9eXmHM7uQ,EN,translat ich brauch nur einen arbeit english,,7
1206,1GVHJpYzrqt9ya6Zp92WoT,EN,translat sie sind wirklich ein fleißig arbeit english,,8
1207,pwS6KHkC5ya2O14CH4bSX,EN,translat da ist der comput auf dem er sein artikel schreibt english,,12
1208,3EjA3fuWrzb9aKIdPjGK2z,EN,translat der artikel war franzosisch sprach verfasst english,,8
1209,Gd2rwRvZBJ8xQakCjGMDl,EN,translat haben sie diesen artikel gelesen english,,7
1210,9FKxB1Z1sa689zUnfxMo3B,EN,translat habt ihr diesen artikel gelesen english,,7
1211,2VtkZeTFX3L9FLJIwep6bI,EN,translat ich kann diesen artikel nicht in arabisch ubersetzen english,,10
1212,3whOtWugTQD9PEYssWCra7,EN,translat ich beschloss arzt zu werden english,,7
1213,863cPdHAwxM6jrpWi7Kx5h,EN,translat will ist der arzt english,,6
1214,8yDGFEId9zC9J5b6jWEiXY,EN,translat die aufgab ist zu viel fur ihn english,,9
1215,79cfNQucdqR9l6Lm4XhKpQ,EN,translat ich konnt die aufgab leicht losen english,,8
1216,738Cr1GCEP49iUi8HnYTQ3,EN,translat ich nicht aufgeben english,,5
1217,2pXzMgU5xZH9y5Mlr1tFS4,EN,translat die zeitung hat ein große auflag english,,8
1218,7XOLcCX9H5W8l8aETO1gGX,EN,translat es gibt kein fehler deinem aufsatz english,,8
1219,62HICEhR1sK6bT8gDgzzkI,EN,translat der alt mann ist auf einem aug blind english,,10
1220,1dxt2rW5BSQ8iLFIvlsExo,EN,translat ich habe sand i m aug english,,8
1221,aJsqPyUd9InaAF4SOj0z0B,EN,translat da aug nicht sieht bekummert da herz nicht english,,10
1222,2NJsgQEIjJQ7TULpMozCyd,EN,translat welch aug tut dir weh english,,7
1223,2JmiuY3H00s7KurVGUjwwA,EN,translat gibt es i m franzosischen einen ahnlichen ausdruck english,,10
1224,aFtcB6e1XSKamsPzZYTTBO,EN,translat bedeutet dieser ausdruck diesem zusammenhang english,,7
1225,2SvLuio6AlL5V2q7XMFOod,EN,translat du solltest nicht mehr geld ausgeben al du verdienst english,,11
1226,5G4iA5xgmbT8mZI5gL35GC,EN,translat darf ich mir dein auto ausleihen english,,8
1227,1CpKXSaT8uY6kOUILEEAqV,EN,translat kann ich mir mal dein auto ausleihen english,,9
1228,1XIEegpxpeo5Kd1rFXvYEO,EN,translat wie viel bucher kann ich gleichzeitig ausleihen english,,9
1229,2Euo5WsJi5D5Ud4n9QL89B,EN,translat warum ist da aussehen wichtig english,,7
1230,1xKZgPaBlPsapUmouTzuZq,EN,translat wir haben ein große auswahl obst i m supermarkt english,,11
1231,2fd2bEiRXlC5TpTCPiGvef,EN,translat der autor hat einen schonen stil english,,8
1232,9pNfo56cP8n8P5yxcKdePs,EN,translat da babi hort auf zu schreien english,,8
1233,3VuuoeU3MVV7zGdDRIs2Yu,EN,translat da babi schlaft tief und f english,,8
1234,6fyE0CZX57F9oWwxdL5V72,EN,translat da babi wacht mitten der nacht auf english,,9
1235,aNo0Vc3M5RLaHlfFOv92p3,EN,translat ich schlief wie ein babi english,,7
1236,Z7XGAQVItb6RHRDpEoOL5,EN,translat sie gebar ein gesund babi english,,7
1237,9CRQwA02WE97kL7WGBnC7n,EN,translat er nahm ein heiß bad und schaltet den fernseh ein english,,12
1238,3FYigAOOHYja0DyawKR3l4,EN,translat hast du schon ein bad genomman takashi english,,9
1239,Vn99qWpOWGaVsoZSkC7V6,EN,translat ich nahm ein bad english,,6
1240,6sSl1NwMUMwal80v3nnGET,EN,translat ich nehm fast jeden tag ein bad english,,9
1241,39F2sLPHte493osmUUVV0Y,EN,translat es ist praktisch nahe bahnhof zu wohnen english,,9
1242,7ySYPlY9zj28RgvoGihTEy,EN,translat wie komm ich zum bahnhof english,,7
1243,7Ks1kGHjbpq9KL42AlPJO2,EN,translat will ist der nachst bahnhof english,,7
1244,2SJzyco6q2a8KXsVEko5IT,EN,translat bakterien vermehren sich durch teilung english,,7
1245,23GDKYWKkYV6EtJc45lHhX,EN,translat die katz spielt mit dem ball english,,8
1246,5h9awIGOtrK89xuAuXw1rr,EN,translat will ist der ball english,,6
1247,aJJVPDdcxXQ7YgQblDIngD,EN,translat ein banan ist gelb english,,6
1248,3bg53tmUbUL7ghc0YnQURi,EN,translat ich ess ein banan english,,6
1249,V2lGMV9xar6MerL0KV6H1,EN,translat tom isst ein banan english,,6
1250,1lqAy1JrEmf6DQhE4SfgBi,EN,translat die bank kannst du leicht finden english,,8
1251,aAdhFihRwCUaoNSUn3yV48,EN,translat ich bin zur bank gegangen english,,7
1252,7mWRsp2zZNd9JDhaiSDrtM,EN,translat sie arbeitet einer bank english,,6
1253,QH17czdtDf7qdO5LomcPH,EN,translat unter dem baum ist ein bank english,,8
1254,1G3cU96xT406rDBe9RXqvr,EN,translat wieso hast du die bank rot gestrichen english,,9
1255,6fWFTlwHbNe8ZAAkw21GN6,EN,translat ich bar bezahlt werden english,,6
1256,596WDZdWc1X7tggFUrhhM7,EN,translat all jungen spielen gern basebal english,,7
1257,7ITnctAFbTk9FWeiqfmXHV,EN,translat er interessiert sich nicht sehr fur basebal english,,9
1258,9fRbalhkhsP6M7cPZKy5G9,EN,translat ich spiel gern basebal english,,6
1259,2qjHZDKvS7j5QOxTlxgTwS,EN,translat magst du basebal bin english,,6
1260,5wuznrgH6Em9mF0A4VntPE,EN,translat mike spielt gern basketbal english,,6
1261,8UgZ1bMvz798fQfSv23jKi,EN,translat sie hat fruher basketbal gespielt english,,7
1262,3R9UH6cuCG46g0RemDHZLX,EN,translat wir bauen rei english,,5
1263,42fF4LfzZ225HS6hiVVzaD,EN,translat wir werden ein mauer bauen english,,7
1264,3PWSNsM3Rgg6oOYIhqokrV,EN,translat aber der bauer lachelt ihn english,,7
1265,8UWHXHQylhY7qhz9rITmIy,EN,translat der bauer nicht kennt da isst er nicht english,,10
1266,5bG0oOEDdN4aifkqwUc8Q2,EN,translat dieser baum ist alt wie jener english,,8
1267,6zgOsbf0aFm5AOlGiKSrhv,EN,translat ich stehe unter dem baum english,,7
1268,7COUUUJHoQ37uAvXkRc8EP,EN,translat tom pflanzt einen baum english,,6
1269,8CxHtuRhGTZ7ffDlz1EXC5,EN,translat tom pfluckt einen apfel vom baum english,,8
1270,7k9SyTuQbGL5Tz58WeH6Sb,EN,translat die grenzen meiner sprach bedeuten die grenzen meiner welt english,,11
1271,3xDAVb6XTwHavSJ5KJ4nz2,EN,translat dieser satz kann i m grund all bedeuten english,,10
1272,jbVpsvDERJ9H72coj2D0U,EN,translat hat da zu bedeuten english,,6
1273,aaCSimvhtyda0JcHwNhbk9,EN,translat die bedeutung die satz ist unklar english,,8
1274,9YUXS86bUMJapR6JgwbIFT,EN,translat ja aber da hat kein bedeutung english,,8
1275,1WppWXBUwQB99eNtrITCtD,EN,translat wort haben selten nur ein bedeutung english,,8
1276,8183ifn7P2x8GV9CoE7m0n,EN,translat ich akzeptier aber nur unter einer bedingung english,,9
1277,54LZXORfBJo7xukajs2nof,EN,translat ich war naiv und leicht zu beeindrucken english,,9
1278,4lgDkE60mFe6cUTL0oEkI8,EN,translat ich wollt tom beeindrucken english,,6
1279,eUPBrBIfqp7KeouooRLvT,EN,translat wann hast du vor zu beginnen english,,8
1280,5seyDsjO5JO8ziexFoVuRq,EN,translat wir mussen vor funf beginnen english,,7
1281,ajT9gezHfW06EUIRo0JYsc,EN,translat werden sie mich begleiten english,,6
1282,7wJfnjQzmwcabrqF6FJ0QT,EN,translat ich habe meinen hund auf dem haustierfriedhof begraben english,,10
1283,13c7Kvkm3XA6KRNfjo0Wbe,EN,translat doktor es ist da falsch bein english,,8
1284,2s1jSgC2nFc6MxqViT2WB4,EN,translat ich habe schmerzen i m rechten bein english,,9
1285,DZNA9pFWLL7r7kQlARNJN,EN,translat mein hund hat tom in bein gebissen english,,9
1286,3lr1ZeVsuyE6JWjdbK559N,EN,translat tom hat ein bein verloren english,,7
1287,5uK1ZtM2bpna15nB1lHSod,EN,translat wir haben ein interessant beispiel english,,7
1288,4s8Al8iUEvM7OYPyKTMlOe,EN,translat eugen wird den nobelprei fur seinen beitrag zur literatur erhalten english,,12
1289,7BESpFFTdAX8Wgqb4vHThL,EN,translat jeder darf etwa beitragen english,,6
1290,abEDm0m4HCSaHd48vsPzuW,EN,translat ich wollt tom nicht beleidigen english,,7
1291,7kWwOuxLKCcaAApToX2dEN,EN,translat sein benehman ist immer ehrenhaft english,,7
1292,D29UMzfb2N6Qc3AwCfjbO,EN,translat benotigen sie unser hilf english,,6
1293,8ziA9gkfFaS9jEN4oI147d,EN,translat benotigen wir ein international sprach english,,7
1294,4Hxh2X2VCnya179P3f2sxB,EN,translat ich werd ihr hilf benotigen english,,7
1295,9CtmMqhuqhG9IHJ0hju8YL,EN,translat ich werd sein hilf benotigen english,,7
1296,ajH6zEq9C0K9NlMoj5prV4,EN,translat wir benotigen dein unterstutzung english,,6
1297,1BK3wvJN1iV8hCqPx8JHFP,EN,translat un geht da benzin au english,,7
1298,NFjZFecgiZ6TZ0ZTt1xa6,EN,translat wir hatten kein benzin mehr english,,7
1299,3cxMDBWsbsGaeuGy8ksIyq,EN,translat du hast mich gut beraten english,,7
1300,4WnUilpxA9K5L8bYguNJEs,EN,translat ich habe mich mit meiner schwester beraten english,,9
1301,7P4DANoTfzM69ZTW8OQTX2,EN,translat auf dem berg gibt es viel affen english,,9
1302,6TwaaiPuTSA8QNd1peprxj,EN,translat die sonn ist hinter einem berg untergegangen english,,9
1303,5UNa7GwQ85Qa5uTxuz7crp,EN,translat da ist ein ziemlich riskant beruf english,,8
1304,3aPyDiFFLsM9UmzDijsoGO,EN,translat sind sie von beruf english,,6
1305,qmXAxbDGwaAJRMTAx9Ie,EN,translat wir konnen dich nicht beschutzen english,,7
1306,5Pdg54Aeie18YFwqXuylJ7,EN,translat wir konnen sie nicht beschutzen english,,7
1307,1oIv5PGOTut7XSCWpuIIQd,EN,translat wir werden sie beschutzen english,,6
1308,4CnVzYDLBMl6mjgncRPEO5,EN,translat es bringt nicht sich zu beschweren english,,8
1309,nMjLrtGHOW6k6ZsxtqFHC,EN,translat ich mich beschweren english,,5
1310,1KzItk0jPoJ8rQNsskP7Ug,EN,translat mein kunden beschweren sich nie english,,7
1311,1rKKxlIInqm8hiYhiKLxF1,EN,translat besitzen sie ein auto english,,6
1312,8E48tnqaG789WgoNa5QaRF,EN,translat da gluck liegt nicht darin viel ding zu besitzen english,,11
1313,17enUA6MSwI86D5QoNM65x,EN,translat ausnahman bestatigen die regel english,,6
1314,4qYZCztHXQX8TcJjw0LvmO,EN,translat ich kann da nicht bestatigen english,,7
1315,3VYKZCESWCPajgZxBGBowi,EN,translat kann jemand ihr geschicht bestatigen english,,7
1316,9LCfy3F8mxY9YaA5yZMQDa,EN,translat munzen bestehen au metal english,,6
1317,4zk7SwbHJNT8UBbIjXLlZB,EN,translat nicht all kandidaten konnen die prufung bestehen english,,9
1318,5squtglwZVbaEbR9atJO8x,EN,translat die wollten mich bestrafen english,,6
1319,9eVJukXagqq6AOQahiFzqi,EN,translat unser besuch sitzt i m wohnzimm english,,8
1320,5dDPXa5ma0U9tDqVhzphCs,EN,translat ich werd mich dieser abmachung nicht beteiligen english,,9
1321,8aa2ebRFs0k5VI7Va2DM61,EN,translat wir all beten fur japan english,,7
