taskId,aspectId
1376,6jck1jG2yALa91FNC2Avae,16664
1380,6jck1jG2yALa91FNC2Avae,16749
1382,6jck1jG2yALa91FNC2Avae,66630
1387,3DSHS6PDsDJ6jCx4ZaYAkq,82
1388,3DSHS6PDsDJ6jCx4ZaYAkq,84
1389,3DSHS6PDsDJ6jCx4ZaYAkq,85
1390,3DSHS6PDsDJ6jCx4ZaYAkq,87
1391,3DSHS6PDsDJ6jCx4ZaYAkq,163
1392,3DSHS6PDsDJ6jCx4ZaYAkq,6736
1395,3DSHS6PDsDJ6jCx4ZaYAkq,14303
1428,3DSHS6PDsDJ6jCx4ZaYAkq,16550
1431,3DSHS6PDsDJ6jCx4ZaYAkq,16585
1436,3DSHS6PDsDJ6jCx4ZaYAkq,16664
1440,3DSHS6PDsDJ6jCx4ZaYAkq,16749
1442,3DSHS6PDsDJ6jCx4ZaYAkq,66630
1447,3h77kJLwUzk9jnm3I5I72t,82
1448,3h77kJLwUzk9jnm3I5I72t,84
1449,3h77kJLwUzk9jnm3I5I72t,85
1450,3h77kJLwUzk9jnm3I5I72t,87
1451,3h77kJLwUzk9jnm3I5I72t,163
1452,3h77kJLwUzk9jnm3I5I72t,6736
1455,3h77kJLwUzk9jnm3I5I72t,14303
1488,3h77kJLwUzk9jnm3I5I72t,16550
1491,3h77kJLwUzk9jnm3I5I72t,16585
1494,3h77kJLwUzk9jnm3I5I72t,16624
1498,3h77kJLwUzk9jnm3I5I72t,16664
1502,3h77kJLwUzk9jnm3I5I72t,16749
1504,3h77kJLwUzk9jnm3I5I72t,66630
1509,acRRmel9dq79Mz98xPSL7U,82
1510,acRRmel9dq79Mz98xPSL7U,84
1511,acRRmel9dq79Mz98xPSL7U,85
1512,acRRmel9dq79Mz98xPSL7U,87
1513,acRRmel9dq79Mz98xPSL7U,163
1514,acRRmel9dq79Mz98xPSL7U,6736
1517,acRRmel9dq79Mz98xPSL7U,14303
1550,acRRmel9dq79Mz98xPSL7U,16550
1553,acRRmel9dq79Mz98xPSL7U,16585
1558,acRRmel9dq79Mz98xPSL7U,16664
1562,acRRmel9dq79Mz98xPSL7U,16749
1564,acRRmel9dq79Mz98xPSL7U,66630
1569,5h3g4hte7GG97F5Dc8VSfx,82
1570,5h3g4hte7GG97F5Dc8VSfx,84
1571,5h3g4hte7GG97F5Dc8VSfx,85
1572,5h3g4hte7GG97F5Dc8VSfx,87
1573,5h3g4hte7GG97F5Dc8VSfx,163
1574,5h3g4hte7GG97F5Dc8VSfx,6736
1577,5h3g4hte7GG97F5Dc8VSfx,14303
1610,5h3g4hte7GG97F5Dc8VSfx,16550
1613,5h3g4hte7GG97F5Dc8VSfx,16585
1618,5h3g4hte7GG97F5Dc8VSfx,16664
1623,5h3g4hte7GG97F5Dc8VSfx,16749
1625,5h3g4hte7GG97F5Dc8VSfx,66630
1631,WQpEgyLgi089ljEf8PuJw,7359
1632,WQpEgyLgi089ljEf8PuJw,7360
1643,WQpEgyLgi089ljEf8PuJw,67563
1676,WQpEgyLgi089ljEf8PuJw,67735
1681,aqFM7iL1gxE8Nl9d5EwMZ7,7360
1683,aqFM7iL1gxE8Nl9d5EwMZ7,7359
1686,aqFM7iL1gxE8Nl9d5EwMZ7,67563
1720,aqFM7iL1gxE8Nl9d5EwMZ7,67735
1727,5CFVvAUF1ql5IyB56TENAa,7359
1728,5CFVvAUF1ql5IyB56TENAa,7360
1732,5CFVvAUF1ql5IyB56TENAa,67563
1766,5CFVvAUF1ql5IyB56TENAa,67735
1774,3OSeZ6O83us8GUTd4pseaY,7359
1775,3OSeZ6O83us8GUTd4pseaY,7360
1780,3OSeZ6O83us8GUTd4pseaY,67563
1829,2OCzVPx47hE9q61ls1ggvQ,82
1832,2OCzVPx47hE9q61ls1ggvQ,94
1837,2OCzVPx47hE9q61ls1ggvQ,14185
1843,2OCzVPx47hE9q61ls1ggvQ,14303
1880,2OCzVPx47hE9q61ls1ggvQ,15190
1902,s8jsymMwfZ7Fn4A59dRSU,14303
1938,s8jsymMwfZ7Fn4A59dRSU,14185
1943,s8jsymMwfZ7Fn4A59dRSU,94
1945,s8jsymMwfZ7Fn4A59dRSU,15190
1950,4zCCSDzZTms68NuZVvcVct,7438
1952,4zCCSDzZTms68NuZVvcVct,110000
1956,2JIQtvavj715NCtZBhwpKb,124
1965,2JIQtvavj715NCtZBhwpKb,15321
2011,7Pv0gEhr6Xc8mgGlUvktVK,174
2048,7Pv0gEhr6Xc8mgGlUvktVK,68964
2055,SOMP2AgEC08C9MNNjovKJ,110011
2061,SOMP2AgEC08C9MNNjovKJ,110000
2064,SOMP2AgEC08C9MNNjovKJ,7438
2067,SOMP2AgEC08C9MNNjovKJ,14303
2104,SOMP2AgEC08C9MNNjovKJ,14185
2114,SOMP2AgEC08C9MNNjovKJ,69525
2116,aY3j1u00B739hp4ZmHLVHe,110011
2122,aY3j1u00B739hp4ZmHLVHe,110000
2125,aY3j1u00B739hp4ZmHLVHe,7438
2128,aY3j1u00B739hp4ZmHLVHe,14303
2165,aY3j1u00B739hp4ZmHLVHe,14185
2172,aY3j1u00B739hp4ZmHLVHe,69525
2177,527EsNbu7Mva1FIzFhT8ad,20
2178,527EsNbu7Mva1FIzFhT8ad,21
2180,527EsNbu7Mva1FIzFhT8ad,44
2184,527EsNbu7Mva1FIzFhT8ad,12935
2191,527EsNbu7Mva1FIzFhT8ad,12986
2238,4Rg8Yp2yGgf7aV1xzYfiVy,174
2273,4Rg8Yp2yGgf7aV1xzYfiVy,68964
2283,LiHAY4BB975PIk5fa7IuJ,163
2284,LiHAY4BB975PIk5fa7IuJ,16550
2291,LiHAY4BB975PIk5fa7IuJ,110004
2300,aYH2E7OnEXD6ZkBuRluem2,85
2303,aYH2E7OnEXD6ZkBuRluem2,16731
2306,aYH2E7OnEXD6ZkBuRluem2,16749
2308,aYH2E7OnEXD6ZkBuRluem2,110000
2315,7ZeBN122qi97fFI8wxKhDd,110000
2320,7ZeBN122qi97fFI8wxKhDd,110004
2324,8Rwy5SXBEcj9Rb2DoAU5oS,92070
2330,8Rwy5SXBEcj9Rb2DoAU5oS,92494
2338,5SPLVjXcUlz6HVqntC2YVA,12479
2484,7EOqAtyYtwf7CruWTI727W,12986
2545,2j6rJkYxYa98ydGaSCW17D,4
2546,2j6rJkYxYa98ydGaSCW17D,20
2547,2j6rJkYxYa98ydGaSCW17D,21
2550,2j6rJkYxYa98ydGaSCW17D,44
2560,2j6rJkYxYa98ydGaSCW17D,12935
2567,2j6rJkYxYa98ydGaSCW17D,12986
2603,7s0Q19C07lJ7fIkxJrorG3,20
2611,7s0Q19C07lJ7fIkxJrorG3,12986
2674,3Dv5AAXYgqj8adX5uQOsXl,184384
2676,3Dv5AAXYgqj8adX5uQOsXl,184389
2677,3Dv5AAXYgqj8adX5uQOsXl,184394
2679,3Dv5AAXYgqj8adX5uQOsXl,184392
2681,3Dv5AAXYgqj8adX5uQOsXl,184390
2687,3Dv5AAXYgqj8adX5uQOsXl,184429
2690,1yGmHUWBaOS9s7NQgVX03j,184384
2692,1yGmHUWBaOS9s7NQgVX03j,184389
2693,1yGmHUWBaOS9s7NQgVX03j,184394
2695,1yGmHUWBaOS9s7NQgVX03j,184392
2697,1yGmHUWBaOS9s7NQgVX03j,184390
2701,1yGmHUWBaOS9s7NQgVX03j,184395
2704,E7x6BYONFk8s9yhgeTguo,184384
2706,E7x6BYONFk8s9yhgeTguo,184389
2707,E7x6BYONFk8s9yhgeTguo,184394
2709,E7x6BYONFk8s9yhgeTguo,184392
2711,E7x6BYONFk8s9yhgeTguo,184390
2719,E7x6BYONFk8s9yhgeTguo,184429
2721,E7x6BYONFk8s9yhgeTguo,198021
2724,2luJcWBnasA8r9oewh90fi,184384
2726,2luJcWBnasA8r9oewh90fi,184389
2727,2luJcWBnasA8r9oewh90fi,184394
2731,2luJcWBnasA8r9oewh90fi,184392
2733,2luJcWBnasA8r9oewh90fi,184390
2737,2luJcWBnasA8r9oewh90fi,198287
2739,2luJcWBnasA8r9oewh90fi,184429
2742,8gvIOhnGwyy7QUFOFsOLTX,184384
2744,8gvIOhnGwyy7QUFOFsOLTX,184389
2745,8gvIOhnGwyy7QUFOFsOLTX,184394
2747,8gvIOhnGwyy7QUFOFsOLTX,184392
2749,8gvIOhnGwyy7QUFOFsOLTX,184390
2753,8gvIOhnGwyy7QUFOFsOLTX,198021
2756,CFpM7sFBcW77UqbTwzJNq,184384
2758,CFpM7sFBcW77UqbTwzJNq,184389
2759,CFpM7sFBcW77UqbTwzJNq,184394
2763,CFpM7sFBcW77UqbTwzJNq,184392
2765,CFpM7sFBcW77UqbTwzJNq,184390
2773,CFpM7sFBcW77UqbTwzJNq,184549
2776,7mZ3txR9OHZ6DyrNlvwJEo,184384
2778,7mZ3txR9OHZ6DyrNlvwJEo,184389
2779,7mZ3txR9OHZ6DyrNlvwJEo,184394
2783,7mZ3txR9OHZ6DyrNlvwJEo,184392
2785,7mZ3txR9OHZ6DyrNlvwJEo,184390
2787,7mZ3txR9OHZ6DyrNlvwJEo,198533
2789,7mZ3txR9OHZ6DyrNlvwJEo,198537
2791,7mZ3txR9OHZ6DyrNlvwJEo,198541
2793,7mZ3txR9OHZ6DyrNlvwJEo,184395
2796,9P26xAYayNU5TKdz69oxLu,184384
2797,9P26xAYayNU5TKdz69oxLu,184394
2799,9P26xAYayNU5TKdz69oxLu,184392
2803,9P26xAYayNU5TKdz69oxLu,198648
2806,HNevNarIE9hcDNfIqaJ9,184384
2808,HNevNarIE9hcDNfIqaJ9,184389
2809,HNevNarIE9hcDNfIqaJ9,184394
2813,HNevNarIE9hcDNfIqaJ9,184392
2815,HNevNarIE9hcDNfIqaJ9,184390
2819,HNevNarIE9hcDNfIqaJ9,198021
2822,1O6WcWbXDPK6MAWpHY8DkO,184384
2823,1O6WcWbXDPK6MAWpHY8DkO,184394
2825,1O6WcWbXDPK6MAWpHY8DkO,184392
2829,1O6WcWbXDPK6MAWpHY8DkO,198353
2832,2U6hRpolI4D7j1nzJMeWRZ,184384
2833,2U6hRpolI4D7j1nzJMeWRZ,184394
2835,2U6hRpolI4D7j1nzJMeWRZ,184392
2839,2U6hRpolI4D7j1nzJMeWRZ,198021
2842,2ov2eE4EhpP9Pqq40AzeRR,184384
2844,2ov2eE4EhpP9Pqq40AzeRR,184389
2845,2ov2eE4EhpP9Pqq40AzeRR,184394
2849,2ov2eE4EhpP9Pqq40AzeRR,184392
2851,2ov2eE4EhpP9Pqq40AzeRR,184390
2857,2ov2eE4EhpP9Pqq40AzeRR,184395
2860,1aVkMEsOura5CfmFZ8Kjie,184384
2862,1aVkMEsOura5CfmFZ8Kjie,184389
2863,1aVkMEsOura5CfmFZ8Kjie,184394
2865,1aVkMEsOura5CfmFZ8Kjie,184392
2867,1aVkMEsOura5CfmFZ8Kjie,184390
2871,1aVkMEsOura5CfmFZ8Kjie,184549
2874,3axDq2qf1DP9lm8zUggmJi,184384
2875,3axDq2qf1DP9lm8zUggmJi,184394
2877,3axDq2qf1DP9lm8zUggmJi,199038
2879,3axDq2qf1DP9lm8zUggmJi,214521
2881,3axDq2qf1DP9lm8zUggmJi,208858
2884,4J0HcjSEU1695n2bOsGeY,184384
2885,4J0HcjSEU1695n2bOsGeY,184394
2887,4J0HcjSEU1695n2bOsGeY,184392
2891,4J0HcjSEU1695n2bOsGeY,198648
2894,6ghlODJJioo7S5Te8eWLpI,184384
2895,6ghlODJJioo7S5Te8eWLpI,184394
2897,6ghlODJJioo7S5Te8eWLpI,184392
2901,6ghlODJJioo7S5Te8eWLpI,198021
2904,271IJw3ZGtB8wCpwJ951NZ,184384
2906,271IJw3ZGtB8wCpwJ951NZ,184389
2907,271IJw3ZGtB8wCpwJ951NZ,184394
2909,271IJw3ZGtB8wCpwJ951NZ,184392
2911,271IJw3ZGtB8wCpwJ951NZ,184390
2915,271IJw3ZGtB8wCpwJ951NZ,184429
2918,48NghmTL58Y84TBAMVw5eD,184384
2920,48NghmTL58Y84TBAMVw5eD,184389
2921,48NghmTL58Y84TBAMVw5eD,184394
2923,48NghmTL58Y84TBAMVw5eD,184392
2925,48NghmTL58Y84TBAMVw5eD,184390
2927,48NghmTL58Y84TBAMVw5eD,199018
2929,48NghmTL58Y84TBAMVw5eD,184429
2932,96ZF7y4gJbJaW7Ij6MJXS2,184384
2934,96ZF7y4gJbJaW7Ij6MJXS2,184389
2935,96ZF7y4gJbJaW7Ij6MJXS2,184394
2937,96ZF7y4gJbJaW7Ij6MJXS2,184392
2939,96ZF7y4gJbJaW7Ij6MJXS2,184390
2943,96ZF7y4gJbJaW7Ij6MJXS2,193514
2946,335T0HdqhcE8Zex5LKdvSF,184384
2947,335T0HdqhcE8Zex5LKdvSF,184394
2954,9NFiXOJ1J1Y5Im5epoYmzm,184384
2955,9NFiXOJ1J1Y5Im5epoYmzm,184394
2959,9NFiXOJ1J1Y5Im5epoYmzm,208858
2961,9NFiXOJ1J1Y5Im5epoYmzm,214521
2964,5qqeLrk3QHP9jYoc6E6XoO,184384
2966,5qqeLrk3QHP9jYoc6E6XoO,184389
2967,5qqeLrk3QHP9jYoc6E6XoO,184394
2969,5qqeLrk3QHP9jYoc6E6XoO,184392
2971,5qqeLrk3QHP9jYoc6E6XoO,184390
2973,5qqeLrk3QHP9jYoc6E6XoO,199535
2975,5qqeLrk3QHP9jYoc6E6XoO,184531
2977,5qqeLrk3QHP9jYoc6E6XoO,184395
2980,471scVDfU7j67XOEhdJ9Oi,184384
2982,471scVDfU7j67XOEhdJ9Oi,184389
2983,471scVDfU7j67XOEhdJ9Oi,184394
2987,471scVDfU7j67XOEhdJ9Oi,184392
2989,471scVDfU7j67XOEhdJ9Oi,184390
2995,471scVDfU7j67XOEhdJ9Oi,208858
2997,471scVDfU7j67XOEhdJ9Oi,214521
3000,6VdIbDnKYqZ7JtKAryqShB,184384
3001,6VdIbDnKYqZ7JtKAryqShB,184394
3005,6VdIbDnKYqZ7JtKAryqShB,208858
3007,6VdIbDnKYqZ7JtKAryqShB,214521
3010,3wG99vuIIkY6BuEiO9M3Wo,184384
3012,3wG99vuIIkY6BuEiO9M3Wo,184389
3013,3wG99vuIIkY6BuEiO9M3Wo,184394
3015,3wG99vuIIkY6BuEiO9M3Wo,184392
3017,3wG99vuIIkY6BuEiO9M3Wo,184390
3023,3wG99vuIIkY6BuEiO9M3Wo,184429
3026,78T4Ip5F271aSLkqoqeKi3,184384
3028,78T4Ip5F271aSLkqoqeKi3,184389
3029,78T4Ip5F271aSLkqoqeKi3,184394
3031,78T4Ip5F271aSLkqoqeKi3,184392
3033,78T4Ip5F271aSLkqoqeKi3,184390
3039,78T4Ip5F271aSLkqoqeKi3,184429
3042,vEhPAb752Va2DJp4wX3HR,184384
3044,vEhPAb752Va2DJp4wX3HR,184389
3045,vEhPAb752Va2DJp4wX3HR,184394
3049,vEhPAb752Va2DJp4wX3HR,184392
3051,vEhPAb752Va2DJp4wX3HR,184390
3055,vEhPAb752Va2DJp4wX3HR,193514
3058,56YIKwXCYKk7GeodV2GTuv,184384
3060,56YIKwXCYKk7GeodV2GTuv,184389
3061,56YIKwXCYKk7GeodV2GTuv,184394
3065,56YIKwXCYKk7GeodV2GTuv,184392
3067,56YIKwXCYKk7GeodV2GTuv,184390
3073,56YIKwXCYKk7GeodV2GTuv,184429
3076,9npQcyWvFZ65GZLs3AATej,184384
3078,9npQcyWvFZ65GZLs3AATej,184389
3079,9npQcyWvFZ65GZLs3AATej,184394
3083,9npQcyWvFZ65GZLs3AATej,184392
3085,9npQcyWvFZ65GZLs3AATej,184390
3087,9npQcyWvFZ65GZLs3AATej,193514
3090,bxFYRdU6UQ5QJnAzaQ2Bq,184384
3093,bxFYRdU6UQ5QJnAzaQ2Bq,208858
3095,bxFYRdU6UQ5QJnAzaQ2Bq,214521
3098,bxFYRdU6UQ5QJnAzaQ2Bq,184394
3100,4ASu9L17dlA98RigiNeCXZ,184384
3102,4ASu9L17dlA98RigiNeCXZ,184389
3103,4ASu9L17dlA98RigiNeCXZ,184394
3107,4ASu9L17dlA98RigiNeCXZ,184392
3109,4ASu9L17dlA98RigiNeCXZ,184390
3113,4ASu9L17dlA98RigiNeCXZ,184395
3116,617ImPaKVjk6aXXAjvFZAH,184384
3118,617ImPaKVjk6aXXAjvFZAH,184389
3119,617ImPaKVjk6aXXAjvFZAH,184394
3121,617ImPaKVjk6aXXAjvFZAH,184392
3123,617ImPaKVjk6aXXAjvFZAH,184390
3129,617ImPaKVjk6aXXAjvFZAH,184395
3132,3uWSXzpxSUF9QMJdD71ugc,184384
3134,3uWSXzpxSUF9QMJdD71ugc,184389
3135,3uWSXzpxSUF9QMJdD71ugc,184394
3139,3uWSXzpxSUF9QMJdD71ugc,184392
3141,3uWSXzpxSUF9QMJdD71ugc,184390
3149,3uWSXzpxSUF9QMJdD71ugc,184429
3178,4NWm00QFhQA7q9Rxr4d8bv,184394
3181,4NWm00QFhQA7q9Rxr4d8bv,184392
3182,4NWm00QFhQA7q9Rxr4d8bv,184390
3183,4NWm00QFhQA7q9Rxr4d8bv,184389
3184,4NWm00QFhQA7q9Rxr4d8bv,184384
3210,2nATmprWRRNaYZRjg4v1FZ,184394
3213,2nATmprWRRNaYZRjg4v1FZ,184392
3214,2nATmprWRRNaYZRjg4v1FZ,184390
3215,2nATmprWRRNaYZRjg4v1FZ,184389
3216,2nATmprWRRNaYZRjg4v1FZ,184384
3217,4tdFIEKgJcN8pDz0THGAiL,184384
3219,4tdFIEKgJcN8pDz0THGAiL,184394
3221,4tdFIEKgJcN8pDz0THGAiL,184392
3223,4tdFIEKgJcN8pDz0THGAiL,184390
3225,4tdFIEKgJcN8pDz0THGAiL,184389
3231,4tdFIEKgJcN8pDz0THGAiL,184429
3233,4tdFIEKgJcN8pDz0THGAiL,184374
3236,adoECk379fi7XbekmJ1S47,184384
3238,adoECk379fi7XbekmJ1S47,184389
3239,adoECk379fi7XbekmJ1S47,184394
3241,adoECk379fi7XbekmJ1S47,184392
3243,adoECk379fi7XbekmJ1S47,184390
3251,adoECk379fi7XbekmJ1S47,184395
3253,8vE22fUmqBm6vXcdBMnHGn,184395
3255,8vE22fUmqBm6vXcdBMnHGn,184376
3257,8vE22fUmqBm6vXcdBMnHGn,184378
3260,8vE22fUmqBm6vXcdBMnHGn,184384
3262,8vE22fUmqBm6vXcdBMnHGn,184394
3264,8vE22fUmqBm6vXcdBMnHGn,184392
3266,8vE22fUmqBm6vXcdBMnHGn,184389
3268,8vE22fUmqBm6vXcdBMnHGn,184390
3269,8vE22fUmqBm6vXcdBMnHGn,184374
3274,99iolfmsz8p75Ift6DYTo1,184384
3276,99iolfmsz8p75Ift6DYTo1,184389
3277,99iolfmsz8p75Ift6DYTo1,184394
3279,99iolfmsz8p75Ift6DYTo1,184392
3281,99iolfmsz8p75Ift6DYTo1,184390
3283,99iolfmsz8p75Ift6DYTo1,198017
3287,99iolfmsz8p75Ift6DYTo1,184429
