index,taskId,language,description,context,topic_id,word_count
57,2636,84QmEbG9h8lasOCiauCasS,DE,"Formuliere deine Antwort in einem Satz. Warum ist es sinnvoll, bei der Analyse eines Konflikts die Sichtweise der Gegenseite zu berücksichtigen?",,5422.0,21
58,2671,8YrEylIIa0jaxOGT6rvzip,DE,"Dieser Inhalt gehört dem Klett und Balmer Verlag. Mehr Informationen zum Produkt finden Sie hier: digione.ch Warum ich Edinburgh liebe Ich habe Edinburgh zum ersten Mal als Kind mit meinen Eltern und meiner Schwester besucht. Ich fand, es war eine magische Stadt mit einer ganz besonderen Atmosphäre. Sie ist klein genug, um sich leicht zurechtzufinden und sich nicht verloren zu fühlen, aber groß genug, um eine Menge zu unternehmen. Nach der Schule beschloss ich also, dort zu studieren. Das war eine gute Entscheidung - ich hatte eine wunderbare Zeit! Die Einheimischen waren wirklich freundlich, und nach einiger Zeit begann ich sogar, den Edinburgher Akzent zu verstehen. Tatsächlich gefiel mir Edinburgh so gut, dass ich nach der Universität dort blieb. Zunächst lebte und arbeitete ich in der Stadt, aber nachdem ich meinen Mann kennengelernt hatte (der ein echter Schotte ist!), zogen wir in die Nähe aufs Land. Ich arbeite jetzt von zu Hause aus, da ich mein eigenes Unternehmen habe. Aber ich liebe es, am Wochenende mit meinem Mini in die Stadt zu fahren. Letzte Woche waren meine Eltern zu Besuch und wir haben Edinburgh Castle und die schottische Nationalgalerie besucht. An einem Tag gingen wir mit den Kindern in den Zoo, und an einem anderen Tag fuhren wir mit einem Boot zur Inchcolm Abbey auf einer nahe gelegenen Insel. An den meisten Tagen haben wir in den Princes Street Gardens gepicknickt, und ich finde es toll, dass es in Edinburgh so viele verschiedene Dinge zu tun gibt. Diese Stadt ist jetzt wirklich mein Zuhause geworden. Ich könnte mir nicht vorstellen, wegzuziehen! Beantworten Sie die Frage in einem vollständigen Satz: Warum ist Caroline nach Edinburgh gezogen? (""Sie zog nach Edinburgh, um zu studieren und weil sie die Stadt liebte."")",,,288
59,2680,7EOqAtyYtwf7CruWTI727W,DE,In welchen Bereichen sind die Frauen im Iran benachteiligt?,,5289.0,9
60,2681,2j6rJkYxYa98ydGaSCW17D,DE,Nenne was beim Zug der Marktweiber passiert ist.,,5289.0,8
61,2682,7s0Q19C07lJ7fIkxJrorG3,DE,In welchen Bereichen sind die Frauen im Iran benachteiligt?,,5289.0,9
62,2690,6z8NILuhWJB7juu2u9rtx0,DE,"Wenn mein Gegner im Konflikt gewinnt, bin ich zwangsläufig der Verlierer. Erkläre mithilfe eines Satzes, warum dieser Satz FALSCH ist.",,5424.0,20
63,2694,3Dv5AAXYgqj8adX5uQOsXl,DE,"Erkläre, wieso man die Meeresschildkröte an der Wasseroberfläche gespiegelt sieht.","  Dieses dekorative Leuchtobjekt besteht aus vielen sehr dünnen durchsichtigen Fasern, aus deren Enden helles Licht austritt. Wieso können durchsichtige Glasfasern Licht leiten?   In Lichtleiterlampen wird Licht in Glas- oder Kunststofffasern geleitet, sogar über gekrümmte Wege. Das funktioniert auch mit einer „Wasserfaser“. Ein Lichtbündel tritt von links in den Auslauf eines Wasserbechers ein. Es „folgt“ dem Wasserstrahl, ohne ihn seitlich zu verlassen. Beim Übergang von einem optisch dichteren Stoff (wie Wasser) zu einem optisch dünneren Stoff (wie Luft) ist der Brechungswinkel immer größer ist als der Einfallswinkel. Die Bilder a) bis c) zeigen, dass bei einem bestimmten Einfallswinkel der Brechungswinkel 90° erreicht wird. Diesen Einfallswinkel nennt man Grenzwinkel α G . Ist der Einfallswinkel größer als der Grenzwinkel, kann keine Brechung mehr auftreten, das gesamte Licht wird reflektiert. Dieser Fall wird als Totalreflexion bezeichnet. In der Tabelle sind die Grenzwinkel für verschiedene Stoffpaare angegeben: Stoffpaar Grenzwinkel Wasser / Luft 49° Glas / Luft 42° Rubin / Luft 34° Diamant / Luft 24° Die folgende Abbildung zeigt ein Lichtbündel, das durch eine dünne Glasfaser geleitet wird. Der Einfallswinkel des Lichtbündels ist immer größer als der Grenzwinkel beim Übergang Glas-Luft. Das Licht wird also total reflektiert. Auch in Glasprismen kann eintretendes Licht total reflektiert werden. Die Abbildung zeigt ein Umkehrprisma und ein 90°-Prisma. Solche Prismen werden in optischen Geräten, z. B. Ferngläsern, verwendet. Sie können Spiegel ersetzen.   Beim Übergang vom optisch dichteren zum optisch dünneren Stoff kann Totalreflexion auftreten. Dazu muss der Einfallswinkel größer als der Grenzwinkel sein. ",,10
64,2695,1yGmHUWBaOS9s7NQgVX03j,DE,Spielt die Form der Blendenöffnung bei der Lochkamera eine Rolle? Begründe deine Entscheidung.,"  An einem sonnigen Tag sieht man bei einem Waldspaziergang helle runde Flecke am Boden. Das Licht der Sonne strahlt durch die unregelmäßigen Lücken im Blätterdach. Warum aber sind diese „Sonnentaler“ kreisrund?   Im Zeitalter von Kameras mit Millionen von Speicherpunkten kann man sich kaum mehr vorstellen, dass man ganz ohne digitale Hilfsmittel ein Bild erzeugen kann. Darum denkt auch beim oben abgebildeten Waldweg niemand an eine Kamera. Aber die einfachste Kamera, die sogenannte camera obscura (lat. für dunkles Zimmer) gibt es schon seit zweitausend Jahren. Sie besteht aus einem dunklen Raum (Kammer, Pappkarton oder eben ein schattiger Waldweg), in den nur durch ein kleines Loch Licht gelangt. Die Abbildung zeigt, wie in einer Lochkamera das Bild einer Kerze entsteht: Von jedem Punkt der leuchtenden Flamme breitet sich das Licht geradlinig in alle Richtungen aus. Je ein schmales Lichtbündel gelangt durch das kleine Loch (die „Blende“) und erzeugt auf dem gegenüberliegenden Schirm ein Bildscheibchen. Insgesamt ergibt sich das Bild der ganzen Flamme. Das Bild steht jedoch auf dem Kopf und ist seitenverkehrt. Genauso verhält es sich beim Waldweg. Die kleinen Lücken im Blätterdach wirken wie Blenden und wie die Flamme wird hier die kreisrunde Sonne auf den Weg abgebildet. Je kleiner das Loch, desto dunkler, aber schärfer ist das Bild; je größer die Blende, desto heller, aber unschärfer ist das Bild. Denn bei einer großen Blende gelangen breite Lichtbündel ins Innere der Kamera, die sich auf dem Schirm überlappen. Es entsteht kein scharfes Bild mehr. Mangels Zoomobjektiv muss man sich vor dem Fotografieren mit der Lochkamera Gedanken über die Größe des Bildes B und des Gegenstands G machen. Wie groß das Bild auf dem Schirm wird, hängt von der Größe des abgebildeten Gegenstands G , von seiner Entfernung zur Blende g und vom Abstand des Schirms zur Blende b ab. Je näher man bei einer bestimmten Gegenstandsgröße an den Gegenstand heran geht, desto größer ist das Bild auf unserem Schirm.   Eine Anordnung aus Lochblende und Schirm mit einem Gehäuse bezeichnet man als Lochkamera. Auf dem Schirm einer Lochkamera entsteht ein Bild. Je kleiner die Blendenöffnung ist, desto schärfer, aber dunkler ist das Bild. ",,13
65,2696,E7x6BYONFk8s9yhgeTguo,DE,Lochblenden und Sammellinsen erzeugen Bilder leuchtender Gegenstände. Nenne Gemeinsamkeiten und Unterschiede der Bilder. Erkläre sie mit der unterschiedlichen Bildentstehung.,"  Mit dieser Sammellinse werden zwei Bilder vom Fenster, das sich hinter dem Betrachter befindet, erzeugt. Eines davon wird auf der Wand aufgefangen. Nur in einem bestimmten Abstand der Linse von der Wand ist dieses Bild scharf. Wodurch unterscheidet sich die Abbildung an der Wand von dem Bild, das man auf der Linse sieht?   Das Bild des Fensters auf der Wand ist seitenverkehrt und steht auf dem Kopf, während das Spiegelbild auf der Linse aufrecht steht. Das Bild des Fensters an der Wand ist kleiner als das Fenster selbst. Die Abbildung zeigt, wie das umgedrehte Bild entsteht. Licht, das von der Spitze der Kerzenflamme ausgeht und auf die Linse trifft, wird durch die Linse so gebrochen, dass es hinter der Linse nach unten zusammengeführt wird. Licht, das vom Docht ausgeht, wird durch die Linse nach oben gebrochen und zusammengeführt. Alle diese Bildpunkte entstehen nur in einem bestimmten Abstand hinter der Linse. Die Abstände von Bild und Gegenstand zur Linsenmitte (Bildweite und Gegenstandsweite) müssen zueinander passen, sonst ist das Bild unscharf. Die Bildgröße hängt von der Gegenstandsweite ab. In der Abbildung ist sie gerade so groß, dass Kerze und Bild der Kerze gleich groß sind. Das Bild der Kerze existiert auch ohne Schirm! Entfernt man den Schirm und blickt von hinten in Richtung Linse, so sieht man das Bild im Raum schweben: An der Stelle, wo der Schirm vorher war. Staub oder Nebel an dieser Stelle lassen das Bild besser erkennen. Auch mit einer wassergefüllten Glaskugel kann ein Bild erzeugt werden. Die Wasserkugel wird zur Linse, wenn wir sie uns in einen Würfel und zwei Kugelkappen zerlegt denken. Die Flächen des Würfels verschieben Lichtstrahlen beim Durchgang nur wie eine dicke Glasplatte. Die beiden gekrümmten Oberflächen der Kugelkappen wirken wie eine Sammellinse.   Mit dem dargestellten Versuchsaufbau lässt sich herausfinden, welchen Abstand Lichtquelle, Linse und Schirm zueinander haben müssen, damit das Bild scharf ist. Zur Beschreibung der Abstände werden zwei Begriffe benötigt: Der Abstand von der Linse zum Schirm heißt Bildweite b , der Abstand vom Gegenstand zur Linse heißt Gegenstandsweite g . Die Kerze soll aus einer sehr großen Gegenstandsweite immer näher zur Linse geschoben werden. Dabei wird jeweils die Bildweite so verändert, dass ein scharfes Bild auf dem Schirm entsteht. Zunächst stellt man fest, dass dies für jede Gegenstandsweite höchstens bei einer einzigen Bildweite gelingt, d. h., um ein scharfes Bild zu erhalten, muss zu jeder Gegenstandsweite eine ganz bestimmte Bildweite eingestellt werden. Bei sehr großer Gegenstandsweite verändert sich die Schärfe des Bildes zunächst allerdings kaum, wenn eine etwas zu große oder zu kleine Bildweite eingestellt wird. Je kleiner die Gegenstandsweite wird, desto genauer muss man die Bildweite einstellen, um eine scharfes Bild zu erhalten. Das scharfe Bild steht in allen Fällen auf dem Kopf und es wird größer, wenn die Gegenstandsweite abnimmt. Ist die Gegenstandsweite sehr klein, entsteht gar kein Bild auf dem Schirm. Bei genauer Untersuchung lassen sich mehrere Fälle unterscheiden: g > 2 f , d.h., die Gegenstandsweite ist größer als die doppelte Brennweite der Sammellinse: Das Bild ist kleiner als das Original. g = 2 f , d.h., die Gegenstandsweite ist gleich der doppelten Brennweite: Das Bild ist so groß wie das Original und die Bildweite ist gleich der doppelten Brennweite ( b = 2 f ). f < g < 2 f , d.h., die Gegenstandsweite liegt zwischen der einfachen und doppelten Brennweite: Das Bild ist größer als das Original und die Bildweite ist größer als die doppelte Brennweite ( b > 2 f ). g ≤ f , d.h., die Gegenstandsweite ist gleich der Brennweite oder kleiner als die Brennweite: Auf dem Schirm entsteht kein Bild . ",,19
66,2697,2luJcWBnasA8r9oewh90fi,DE,"Erkläre mithilfe des Teilchenmodells, was der absolute Nullpunkt ist.","  Wärme verändert die Temperatur Wärme wird zugeführt oder abgegeben. Wenn einem Körper Wärme zugeführt wird, dann steigt seine Temperatur . Wenn ein Körper Wärme abgibt, dann sinkt seine Temperatur. Die Temperatur eines Körpers wird mit einem Thermometer gemessen. Ein Thermometer zeigt uns Temperaturen aber keine Wärme an. In Bild steigt die Temperatur der kalten Hände, weil die Heizung Wärme an die Hände abgibt. Wenn die Jugendlicheim Bild im Winter ins Freie geht und keine Handschuhe trägt, dann geben die Hände Wärme ab. Die Hände werden kalt.   Wärme und Temperatur sind nicht das Gleiche Die Grafik zeigt zwei Wannen mit Wasser. In einer Wanne befindet sich 1 Liter Wasser, in der anderen sind 2 Liter. Beide Wassermengen haben eine Temperatur von 20 ° C und sollen auf 50 ° C erwärmt werden. Die Anfangstemperatur und die Endtemperatur beider Wassermengen sind gleich. Die Wärme, die dafür zugeführt werden muss, ist aber unterschiedlich groß. Bei den 2 Litern Wasser muss mehr Wärme zugeführt werden als bei 1 Liter, um die gleiche Temperatur von 50 ° C zu erreichen. Dieses Beispiel zeigt, dass man zwischen Wärme und Temperatur unterscheiden muss.   Die Brown’sche Bewegung Im Jahre 1827 untersuchte der schottische Botaniker Robert Brown (1773 – 1858) Pollenstaub im Wasser. Im Mikroskop beobachtete er, dass sich der Pollenstaub im Wasser ständig bewegt. Diese Bewegung wurde nach ihm Brown’sche Bewegung genannt. Woher kommt aber diese Bewegung?   der Botaniker der Botaniker: Experte für Pflanzen   der Pollenstaub der Pollenstaub: leichter, flugfähiger, männlicher Samen einer Blüte   Teilchenbewegung Die Brown’sche Bewegung kann mit dem Teilchenmodell erklärt werden: Die Wasserteilchen stoßen ständig gegen die Pollenteilchen und setzen diese in Bewegung.   Temperatur und Telchenbewegung Die Teilchenbewegung hängt mit der Temperatur eines Körpers zusammen: Wenn sich die Temperatur eines Körpers erhöht, dann bewegen sich die Teilchen schneller.   Thermische Energie Die Energie, die in der Bewegung der Teilchen gespeichert ist, wird thermische Energie genannt. Je schneller sich die Teilchen bewegen, desto höher ist die Temperatur und desto höher ist die thermische Energie. Bewegen sich die Teilchen nur langsam, dann hat ein Körper eine niedrigere Temperatur und eine geringere thermische Energie.   Der absolute Nullpunkt Wenn man einen Körper immer weiter abkühlt, dann nimmt die Bewegung seiner Teilchen immer weiter ab. Irgendwann ist es so kalt, dass sich die Teilchen nicht mehr bewegen können. Dann ist die niedrigste Temperatur erreicht, die überhaupt möglich ist. Diese niedrigste Temperatur bezeichnet man als absoluten Nullpunkt . Er liegt bei - 273 , 15 ° C . Den absoluten Nullpunkt wählte Lord Kelvin als Nullpunkt für seine Temperatur-Skala, die Kelvin-Skala ( 0 K = - 273 , 15 ° C ) .   absolut absolut: vollständig, total   Merke: Das Thermometer zeigt Temperaturen an. Wärme wird zugeführt oder abgegeben und verändert damit die Temperatur. Je stärker sich die Teilchen im Inneren eines Körpers bewegen, desto höher ist die Temperatur und die innere Energie des Körpers. ",,9
